Station                        Index        lat        lon      type                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Bilthoven                     NL0008R      52.11667   5.200000    ap  
Vredepeel                     NL0010R      51.54111   5.853611    ap  
De_Zilk                       NL0091R      52.30000   4.500000    ap  
Birkenes                      NO0001R      58.38333   8.250000    ap  
Birkenes2                     NO0002R      58.38853   8.252000    ap  
Karvatn                       NO0039R      62.78333   8.883333    ap  
Zeppelin_(Ny_Alesund)         NO0042G      78.90667  11.888333    ap  
Hurdal                        NO0056R      60.37239  11.078142    ap  
Andoya                        NO0090R      69.27833  16.011666    ap  
Leba                          PL0004R      54.75000  17.533333    ap  
Diabla_Gora                   PL0005R      54.15000  22.066667    ap  
Zielonka                      PL0009R      53.66217  17.934017    ap  
Rorvik                        SE0002R      57.42000  11.940000    ap  
Bredkalen                     SE0005R      63.85000  15.333333    ap  
Vavihill                      SE0011R      56.01667  13.150000    ap  
Aspvreten                     SE0012R      58.80000  17.383333    ap  
Rao                           SE0014R      57.39400  11.914000    ap  
Hallahus                      SE0020R      56.04290  13.148000    ap  
Iskrba                        SI0008R      45.56667  14.866667    ap  
Chopok                        SK0002R      48.93333  19.583333    ap  
Stara_Lesna                   SK0004R      49.15000  20.283333    ap  
Starina                       SK0006R      49.05000  22.266667    ap  
Topolniky                     SK0007R      47.96000  17.860556    ap  
Austria                       ZAT001       46.55400  13.702000    a   
Austria                       ZAT002       46.86300  14.458000    a   
Austria                       ZAT003       48.25800  13.040000    a   
Austria                       ZAT004       48.30600  14.298000    a   
Austria                       ZAT005       48.16500  14.036000    a   
Austria                       ZAT006       48.32300  14.298000    a   
Austria                       ZAT007       48.27400  14.315000    a   
Austria                       ZAT008       48.30300  14.283000    a   
Austria                       ZAT009       47.37600  15.075000    a   
Austria                       ZAT010       47.05600  15.417000    a   
Austria                       ZAT011       47.04200  15.433000    a   
Austria                       ZAT012       47.42900  11.872000    a   
Austria                       ZAT013       48.20300  16.435000    a   
Austria                       ZAT014       47.77000  16.766000    a   
Belgium                       ZBE015       50.49700   5.042000    a   
Belgium                       ZBE016       50.82000   4.312000    a   
Belgium                       ZBE017       50.63500   3.775000    a   
Belgium                       ZBE018       51.32400   4.821000    a   
Belgium                       ZBE019       51.33200   4.803000    a   
Belgium                       ZBE020       51.32500   4.822000    a   
Belgium                       ZBE021       50.40900   4.452000    a   
Belgium                       ZBE022       50.42900   4.459000    a   
Belgium                       ZBE023       50.58400   5.397000    a   
Belgium                       ZBE024       50.94000   5.527000    a   
Belgium                       ZBE025       50.93200   5.520000    a   
Belgium                       ZBE026       51.02700   3.716000    a   
Belgium                       ZBE027       50.62500   5.547000    a   
Belgium                       ZBE028       51.17000   4.338000    a   
Belgium                       ZBE029       51.17400   4.344000    a   
Belgium                       ZBE030       51.17000   4.341000    a   
Belgium                       ZBE031       50.82500   4.384000    a   
Belgium                       ZBE032       50.62100   5.516000    a   
Belgium                       ZBE033       51.12100   2.659000    a   
Belgium                       ZBE034       50.46500   3.939000    a   
Belgium                       ZBE035       50.89500   4.393000    a   
Belgium                       ZBE036       50.61700   3.458000    a   
Belgium                       ZBE037       50.65500   4.668000    a   
Belgium                       ZBE038       50.30300   6.002000    a   
Belgium                       ZBE039       50.27400   5.235000    a   
Belgium                       ZBE040       50.09600   4.595000    a   
Belgium                       ZBE041       49.71900   5.630000    a   
Belgium                       ZBE042       50.46300   4.872000    a   
Belgium                       ZBE043       50.79700   4.359000    a   
Belgium                       ZBE044       50.65800   5.628000    a   
Belgium                       ZBE045       51.19600   3.823000    a   
Belgium                       ZBE046       51.21000   4.432000    a   
Bulgaria                      ZBG047       41.63600  25.380000    a   
Bulgaria                      ZBG048       42.72700  23.556000    a   
Bulgaria                      ZBG049       42.70800  24.177000    a   
Bulgaria                      ZBG050       42.02300  24.840000    a   
Bulgaria                      ZBG051       42.57800  23.114000    a   
Bulgaria                      ZBG052       41.69400  24.738000    a   
Bulgaria                      ZBG053       41.93000  25.553000    a   
Bulgaria                      ZBG054       42.63700  23.244000    a   
Bulgaria                      ZBG055       42.66000  27.721000    a   
Bulgaria                      ZBG056       42.67000  23.268000    a   
Bulgaria                      ZBG057       42.14100  24.788000    a   
Switzerland                   ZCH058       46.81300   6.944000    a   
Switzerland                   ZCH059       47.48000   8.905000    a   
Switzerland                   ZCH060       47.04900   6.979000    a   
Switzerland                   ZCH061       47.40300   8.613000    a   
Switzerland                   ZCH062       47.06700   8.463000    a   
Switzerland                   ZCH063       47.54100   7.583000    a   
Switzerland                   ZCH064       47.37800   8.530000    a   
Switzerland                   ZCH065       46.01100   8.957000    a   
Switzerland                   ZCH066       46.13900   7.148000    a   
Switzerland                   ZCH067       46.52200   6.640000    a   
Switzerland                   ZCH068       46.95100   7.441000    a   
Switzerland                   ZCH069       46.16000   8.934000    a   
Switzerland                   ZCH070       47.19000   8.175000    a   
Cyprus                        ZCY071       35.03800  33.058000    a   
Cyprus                        ZCY072       35.15200  33.348000    a   
Czechia                       ZCZ073       50.00700  14.446000    a   
Czechia                       ZCZ074       50.03000  14.310000    a   
Czechia                       ZCZ075       50.08100  14.443000    a   
Czechia                       ZCZ076       50.07500  14.473000    a   
Czechia                       ZCZ077       49.18900  16.627000    a   
Czechia                       ZCZ078       49.21300  16.678000    a   
Czechia                       ZCZ079       48.85700  17.131000    a   
Czechia                       ZCZ080       48.88100  16.086000    a   
Czechia                       ZCZ081       48.95200  14.470000    a   
Czechia                       ZCZ082       48.96600  14.509000    a   
Czechia                       ZCZ083       49.06800  13.615000    a   
Czechia                       ZCZ084       50.02400  15.764000    a   
Czechia                       ZCZ085       49.73500  16.034000    a   
Czechia                       ZCZ086       50.21200  15.814000    a   
Czechia                       ZCZ087       50.21900  15.857000    a   
Czechia                       ZCZ088       49.60600  15.577000    a   
Czechia                       ZCZ089       49.40200  15.610000    a   
Czechia                       ZCZ090       49.39200  15.591000    a   
Czechia                       ZCZ091       49.57300  15.080000    a   
Czechia                       ZCZ092       49.56500  15.941000    a   
Czechia                       ZCZ093       50.82000  15.344000    a   
Czechia                       ZCZ094       50.75500  15.070000    a   
Czechia                       ZCZ095       50.79000  15.320000    a   
Czechia                       ZCZ096       50.73800  15.303000    a   
Czechia                       ZCZ097       49.60100  17.238000    a   
Czechia                       ZCZ098       49.59300  17.266000    a   
Czechia                       ZCZ099       49.40100  13.287000    a   
Czechia                       ZCZ100       49.76200  13.382000    a   
Czechia                       ZCZ101       49.73200  13.402000    a   
Czechia                       ZCZ102       50.15500  14.190000    a   
Czechia                       ZCZ103       50.16700  14.175000    a   
Czechia                       ZCZ104       50.16700  14.106000    a   
Czechia                       ZCZ105       50.25100  14.317000    a   
Czechia                       ZCZ106       49.67600  13.991000    a   
Czechia                       ZCZ107       50.17100  14.191000    a   
Czechia                       ZCZ108       49.50300  18.539000    a   
Czechia                       ZCZ109       49.77700  17.542000    a   
Czechia                       ZCZ110       49.74500  18.622000    a   
Czechia                       ZCZ111       49.74900  18.610000    a   
Czechia                       ZCZ112       49.85900  18.558000    a   
Czechia                       ZCZ113       49.82500  18.264000    a   
Czechia                       ZCZ114       49.82400  18.235000    a   
Czechia                       ZCZ115       49.82500  18.159000    a   
Czechia                       ZCZ116       49.85600  18.270000    a   
Czechia                       ZCZ117       49.80700  18.339000    a   
Czechia                       ZCZ118       49.81900  18.340000    a   
Czechia                       ZCZ119       49.93600  17.905000    a   
Czechia                       ZCZ120       49.62200  17.861000    a   
Czechia                       ZCZ121       50.45900  14.170000    a   
Czechia                       ZCZ122       50.58600  13.673000    a   
Czechia                       ZCZ123       50.66300  14.031000    a   
Czechia                       ZCZ124       50.68400  14.041000    a   
Czechia                       ZCZ125       49.23300  17.667000    a   
Germany                       ZDE126       51.75700  14.328000    a   
Germany                       ZDE127       52.40900  12.548000    a   
Germany                       ZDE128       52.42000  12.552000    a   
Germany                       ZDE129       52.83200  13.822000    a   
Germany                       ZDE130       51.74700  14.334000    a   
Germany                       ZDE131       51.89800  14.057000    a   
Germany                       ZDE132       52.48900  13.431000    a   
Germany                       ZDE133       52.51400  13.470000    a   
Germany                       ZDE134       48.80900   9.230000    a   
Germany                       ZDE135       48.57800   7.802000    a   
Germany                       ZDE136       48.88900   8.666000    a   
Germany                       ZDE137       48.78300   9.181000    a   
Germany                       ZDE138       48.64600   8.904000    a   
Germany                       ZDE139       48.78800   9.191000    a   
Germany                       ZDE140       47.98800   7.860000    a   
Germany                       ZDE141       48.36500  10.895000    a   
Germany                       ZDE142       48.32600  10.903000    a   
Germany                       ZDE143       47.96900  11.220000    a   
Germany                       ZDE144       48.15000  11.537000    a   
Germany                       ZDE145       49.79100   9.948000    a   
Germany                       ZDE146       49.44000  11.036000    a   
Germany                       ZDE147       53.06000   8.917000    a   
Germany                       ZDE148       49.87200   8.665000    a   
Germany                       ZDE149       50.10200   8.543000    a   
Germany                       ZDE150       50.12500   8.746000    a   
Germany                       ZDE151       51.31400   9.483000    a   
Germany                       ZDE152       50.01000   8.452000    a   
Germany                       ZDE153       50.05000   8.245000    a   
Germany                       ZDE154       50.07700   8.230000    a   
Germany                       ZDE155       50.53300   8.684000    a   
Germany                       ZDE156       49.82500   8.517000    a   
Germany                       ZDE157       50.22200   8.446000    a   
Germany                       ZDE158       50.09500   8.603000    a   
Germany                       ZDE159       50.13000   8.926000    a   
Germany                       ZDE160       50.11100   8.684000    a   
Germany                       ZDE161       50.57800   8.495000    a   
Germany                       ZDE162       50.57500   8.492000    a   
Germany                       ZDE163       53.52300  10.021000    a   
Germany                       ZDE164       53.50800   9.991000    a   
Germany                       ZDE165       53.81800  12.065000    a   
Germany                       ZDE166       53.78200  12.176000    a   
Germany                       ZDE167       54.09200  12.142000    a   
Germany                       ZDE168       51.90200  10.481000    a   
Germany                       ZDE169       53.59600   8.091000    a   
Germany                       ZDE170       52.35900   9.715000    a   
Germany                       ZDE171       52.99800   7.943000    a   
Germany                       ZDE172       52.27000   8.041000    a   
Germany                       ZDE173       51.53000   9.928000    a   
Germany                       ZDE174       53.50900   8.500000    a   
Germany                       ZDE175       52.15400  10.456000    a   
Germany                       ZDE176       51.61400  10.423000    a   
Germany                       ZDE177       53.14300   8.212000    a   
Germany                       ZDE178       51.53700   7.457000    a   
Germany                       ZDE179       51.52600   6.977000    a   
Germany                       ZDE180       51.52400   6.748000    a   
Germany                       ZDE181       51.45300   6.865000    a   
Germany                       ZDE182       51.01900   6.885000    a   
Germany                       ZDE183       52.02300   8.548000    a   
Germany                       ZDE184       51.21300   6.783000    a   
Germany                       ZDE185       51.43800   6.772000    a   
Germany                       ZDE186       51.34300   6.670000    a   
Germany                       ZDE187       51.50600   6.747000    a   
Germany                       ZDE188       50.77300   6.096000    a   
Germany                       ZDE189       50.76500   6.233000    a   
Germany                       ZDE190       51.60800   7.523000    a   
Germany                       ZDE191       51.46800   6.752000    a   
Germany                       ZDE192       51.43100   6.848000    a   
Germany                       ZDE193       51.48500   6.735000    a   
Germany                       ZDE194       51.56100   7.186000    a   
Germany                       ZDE195       51.43300   7.334000    a   
Germany                       ZDE196       51.61300   7.473000    a   
Germany                       ZDE197       50.01000   8.266000    a   
Germany                       ZDE198       49.84100   7.866000    a   
Germany                       ZDE199       49.62900   8.365000    a   
Germany                       ZDE200       50.27500   7.652000    a   
Germany                       ZDE201       50.69900   7.375000    a   
Germany                       ZDE202       49.78400   6.690000    a   
Germany                       ZDE203       49.35100   8.423000    a   
Germany                       ZDE204       53.83500  10.696000    a   
Germany                       ZDE205       54.30500  10.135000    a   
Germany                       ZDE206       53.89600   9.157000    a   
Germany                       ZDE207       49.35800   6.734000    a   
Germany                       ZDE208       49.24400   6.949000    a   
Germany                       ZDE209       49.25400   6.868000    a   
Germany                       ZDE210       49.41700   6.552000    a   
Germany                       ZDE211       51.12500  12.493000    a   
Germany                       ZDE212       50.91600  13.347000    a   
Germany                       ZDE213       51.15600  14.974000    a   
Germany                       ZDE214       51.34400  12.377000    a   
Germany                       ZDE215       50.89200  14.823000    a   
Germany                       ZDE216       51.12000  13.675000    a   
Germany                       ZDE217       51.06500  13.741000    a   
Germany                       ZDE218       50.65900  13.465000    a   
Germany                       ZDE219       51.33600  12.335000    a   
Germany                       ZDE220       50.85500  12.959000    a   
Germany                       ZDE221       52.26800  11.865000    a   
Germany                       ZDE222       51.47500  11.983000    a   
Germany                       ZDE223       51.86700  12.598000    a   
Germany                       ZDE224       50.97900  11.038000    a   
Germany                       ZDE225       50.65600  12.205000    a   
Germany                       ZDE226       50.61200  10.693000    a   
Germany                       ZDE227       50.99300  11.057000    a   
Germany                       ZDE228       54.92500   8.308000    a   
Germany                       ZDE229       47.91300   7.908000    a   
Germany                       ZDE230       52.80100  10.757000    a   
Germany                       ZDE231       54.43700  12.722000    a   
Germany                       ZDE232       50.65400  10.770000    a   
Germany                       ZDE233       53.14100  13.032000    a   
Denmark                       ZDK234       55.67400  12.571000    a   
Denmark                       ZDK235       55.70000  12.561000    a   
Denmark                       ZDK236       56.15100  10.201000    a   
Estonia                       ZEE237       59.49400  25.931000    a   
Estonia                       ZEE238       59.41400  24.649000    a   
Estonia                       ZEE239       59.41000  27.279000    a   
Estonia                       ZEE240       58.37100  26.735000    a   
Estonia                       ZEE241       59.37600  28.179000    a   
Spain                         ZES242       39.54700  -4.351000    a   
Spain                         ZES243       37.23700  -3.534000    a   
Spain                         ZES244       43.43900  -4.850000    a   
Spain                         ZES245       41.27400  -3.142000    a   
Spain                         ZES246       41.39400   0.735000    a   
Spain                         ZES247       43.25900  -2.946000    a   
Spain                         ZES248       40.42200  -3.682000    a   
Spain                         ZES249       43.30800  -2.974000    a   
Spain                         ZES250       41.72800   1.839000    a   
Spain                         ZES251       41.38700   2.165000    a   
Spain                         ZES252       41.38500   2.120000    a   
Spain                         ZES253       41.40400   2.205000    a   
Spain                         ZES254       43.55000  -5.899000    a   
Spain                         ZES255       41.47300   1.982000    a   
Spain                         ZES256       41.45100   1.975000    a   
Spain                         ZES257       41.88500   2.874000    a   
Spain                         ZES258       43.35600  -4.064000    a   
Spain                         ZES259       39.79000   3.074000    a   
Spain                         ZES260       39.89100   4.253000    a   
Spain                         ZES261       42.35300  -7.878000    a   
Spain                         ZES262       41.11200   1.152000    a   
Spain                         ZES263       41.15500   1.218000    a   
Spain                         ZES264       28.46200 -16.262000    a   
Spain                         ZES265       41.57800   1.626000    a   
Spain                         ZES266       43.36700  -8.421000    a   
Spain                         ZES267       41.31600  -4.909000    a   
Spain                         ZES268       42.71500  -7.449000    a   
Spain                         ZES269       38.96700  -0.190000    a   
Spain                         ZES270       41.83100   1.755000    a   
Spain                         ZES271       41.61600   0.616000    a   
Spain                         ZES272       38.91400   1.414000    a   
Spain                         ZES273       38.90600   1.435000    a   
Spain                         ZES274       38.09300  -3.784000    a   
Spain                         ZES275       37.28200  -6.834000    a   
Spain                         ZES276       43.53000  -5.674000    a   
Spain                         ZES277       38.68200  -4.089000    a   
Spain                         ZES278       42.80300  -5.624000    a   
Spain                         ZES279       42.68800  -2.941000    a   
Spain                         ZES280       42.36800   1.777000    a   
Spain                         ZES281       41.38300   2.044000    a   
Spain                         ZES282       39.96300  -0.233000    a   
Spain                         ZES283       36.84100  -2.447000    a   
Spain                         ZES284       41.37900   2.133000    a   
Spain                         ZES285       42.00300   2.287000    a   
Spain                         ZES286       37.37500  -6.006000    a   
Spain                         ZES287       41.38500   2.154000    a   
Spain                         ZES288       42.20300  -8.747000    a   
Spain                         ZES289       40.63700  -0.091000    a   
Spain                         ZES290       42.80700  -1.651000    a   
Spain                         ZES291       41.39900   2.153000    a   
Spain                         ZES292       42.85600  -2.668000    a   
Spain                         ZES293       39.83500   3.145000    a   
Spain                         ZES294       43.46800  -3.790000    a   
Spain                         ZES295       43.01200  -4.136000    a   
Spain                         ZES296       38.97900  -1.852000    a   
Spain                         ZES297       40.57100  -3.265000    a   
Spain                         ZES298       40.55500   0.373000    a   
Spain                         ZES299       41.22400   1.726000    a   
Spain                         ZES300       41.95900   3.037000    a   
Spain                         ZES301       40.32400  -3.877000    a   
Spain                         ZES302       43.38200  -3.221000    a   
Spain                         ZES303       43.26400  -4.063000    a   
Spain                         ZES304       42.54500  -6.726000    a   
Spain                         ZES305       36.46100  -6.203000    a   
Spain                         ZES306       41.68300  -4.741000    a   
Spain                         ZES307       38.88800  -7.011000    a   
Spain                         ZES308       39.56300   2.621000    a   
Spain                         ZES309       39.57000   2.656000    a   
Spain                         ZES310       39.47300  -6.360000    a   
Spain                         ZES311       39.84900  -5.940000    a   
Spain                         ZES312       39.15000  -0.458000    a   
Spain                         ZES313       39.47800  -0.368000    a   
Spain                         ZES314       40.06900  -0.206000    a   
Spain                         ZES315       39.94200  -0.106000    a   
Spain                         ZES316       38.70600  -0.467000    a   
Spain                         ZES317       38.24200  -0.683000    a   
Spain                         ZES318       39.50900  -0.418000    a   
Spain                         ZES319       38.35900  -0.472000    a   
Spain                         ZES320       37.99400  -5.667000    a   
Spain                         ZES321       37.27100  -6.925000    a   
Spain                         ZES322       41.39900   2.002000    a   
Spain                         ZES323       41.48000   2.187000    a   
Spain                         ZES324       40.05400  -0.468000    a   
Spain                         ZES325       43.30900  -2.011000    a   
Spain                         ZES326       42.81200  -1.640000    a   
Spain                         ZES327       36.72000  -4.448000    a   
Spain                         ZES328       40.45000  -3.478000    a   
Spain                         ZES329       40.64300   0.288000    a   
Spain                         ZES330       39.68500  -0.279000    a   
Spain                         ZES331       42.54300  -6.585000    a   
Spain                         ZES332       39.89500  -0.088000    a   
Spain                         ZES333       37.89300  -4.762000    a   
Spain                         ZES334       40.90900  -3.468000    a   
Spain                         ZES335       39.86800  -4.021000    a   
Spain                         ZES336       38.90800  -6.338000    a   
Spain                         ZES337       38.42900  -6.395000    a   
Spain                         ZES338       38.99300   1.309000    a   
Spain                         ZES339       39.55100  -0.461000    a   
Spain                         ZES340       39.67800   2.687000    a   
Spain                         ZES341       40.00900   3.856000    a   
Spain                         ZES342       39.98900  -0.026000    a   
Spain                         ZES343       41.48200   2.269000    a   
Spain                         ZES344       36.99700  -1.895000    a   
Spain                         ZES345       38.43600  -0.638000    a   
Spain                         ZES346       38.25900  -0.717000    a   
Spain                         ZES347       42.09800   1.848000    a   
Spain                         ZES348       41.42100   2.171000    a   
Spain                         ZES349       41.42600   2.148000    a   
Spain                         ZES350       42.87600  -8.559000    a   
Spain                         ZES351       41.38700   2.187000    a   
Spain                         ZES352       41.31300   2.014000    a   
Spain                         ZES353       42.99800  -7.551000    a   
Spain                         ZES354       41.30300   1.992000    a   
Spain                         ZES355       38.45200  -1.065000    a   
Spain                         ZES356       40.09900  -1.254000    a   
Spain                         ZES357       40.17500  -0.034000    a   
Spain                         ZES358       37.60300  -0.975000    a   
Spain                         ZES359       37.16600  -3.600000    a   
Spain                         ZES360       36.18000  -5.383000    a   
Spain                         ZES361       41.32100   2.098000    a   
Spain                         ZES362       41.74600   2.557000    a   
Spain                         ZES363       39.45000  -0.396000    a   
Spain                         ZES364       38.13800  -4.904000    a   
Spain                         ZES365       41.32200   2.082000    a   
Spain                         ZES366       41.66600  -3.689000    a   
Spain                         ZES367       37.87500  -4.816000    a   
Spain                         ZES368       39.54600   2.700000    a   
Spain                         ZES369       40.07800  -6.147000    a   
Spain                         ZES370       40.40300  -3.695000    a   
Spain                         ZES371       28.45500 -16.277000    a   
Spain                         ZES372       37.99100  -0.690000    a   
Spain                         ZES373       28.46300 -16.265000    a   
Spain                         ZES374       43.14800  -8.545000    a   
Spain                         ZES375       39.42500  -0.482000    a   
Finland                       ZFI376       61.33200  22.143000    a   
Finland                       ZFI377       61.31400  22.137000    a   
Finland                       ZFI378       68.00000  24.246000    a   
Finland                       ZFI379       60.53000  27.675000    a   
France                        ZFR380       49.11900   6.181000    a   
France                        ZFR381       43.40200   4.982000    a   
France                        ZFR382       43.45900   4.934000    a   
France                        ZFR383       43.30600   5.396000    a   
France                        ZFR384       48.89200   2.347000    a   
France                        ZFR385       48.23100   2.706000    a   
France                        ZFR386       48.98600   1.754000    a   
France                        ZFR387       49.50300   0.232000    a   
France                        ZFR388       49.49300   0.572000    a   
France                        ZFR389       50.35900   3.508000    a   
France                        ZFR390       45.92900   2.830000    a   
France                        ZFR391       45.77600   3.096000    a   
France                        ZFR392       43.72500   4.246000    a   
France                        ZFR393       42.72000   2.840000    a   
France                        ZFR394       51.01100   2.293000    a   
France                        ZFR395       43.63600   1.431000    a   
France                        ZFR396       43.63400   1.431000    a   
France                        ZFR397       43.63000   0.180000    a   
France                        ZFR398       43.58700   1.444000    a   
France                        ZFR399       43.63600   1.429000    a   
France                        ZFR400       43.56100   1.395000    a   
France                        ZFR401       43.55700   1.406000    a   
France                        ZFR402       43.80400   1.596000    a   
France                        ZFR403       44.55500   2.219000    a   
France                        ZFR404       44.56000   2.226000    a   
France                        ZFR405       44.54600   2.226000    a   
France                        ZFR406       49.90800   4.630000    a   
France                        ZFR407       49.23400   4.057000    a   
France                        ZFR408       49.89100   4.540000    a   
France                        ZFR409       45.16200   5.736000    a   
France                        ZFR410       48.49300   7.130000    a   
France                        ZFR411       49.85100   3.284000    a   
France                        ZFR412       49.26000   2.474000    a   
France                        ZFR413       49.90300   2.305000    a   
France                        ZFR414       47.83200  -1.837000    a   
France                        ZFR415       48.09000  -1.659000    a   
France                        ZFR416       45.70400   4.884000    a   
France                        ZFR417       45.75800   4.854000    a   
France                        ZFR418       49.19200  -0.391000    a   
France                        ZFR419       47.22200  -1.538000    a   
France                        ZFR420       43.70200   7.286000    a   
France                        ZFR421       49.42800   1.058000    a   
France                        ZFR422       49.67100   1.284000    a   
France                        ZFR423       50.62600   2.473000    a   
France                        ZFR424       45.42000   4.395000    a   
France                        ZFR425       48.61500   6.108000    a   
France                        ZFR426       49.06600   5.786000    a   
France                        ZFR427       44.90000  -0.515000    a   
France                        ZFR428       46.82100   4.835000    a   
France                        ZFR429       45.67500   6.390000    a   
France                        ZFR430       45.74700   6.421000    a   
France                        ZFR431       46.81500   2.611000    a   
France                        ZFR432       48.16100   2.044000    a   
France                        ZFR433       46.17000   1.870000    a   
France                        ZFR434       45.87000   1.310000    a   
France                        ZFR435       45.87800   1.331000    a   
France                        ZFR436       44.94900   4.890000    a   
France                        ZFR437       44.56900   5.279000    a   
France                        ZFR438       16.23700 -61.534000    a   
France                        ZFR439       15.99400 -61.727000    a   
France                        ZFR440      -20.89000  55.469000    a   
France                        ZFR441       14.67100 -61.163000    a   
France                        ZFR442       42.67100   9.435000    a   
United_Kingdom                ZGB443       55.31500  -3.206000    a   
United_Kingdom                ZGB444       50.59800  -3.717000    a   
United_Kingdom                ZGB445       52.72700   1.615000    a   
United_Kingdom                ZGB446       55.79200  -3.243000    a   
United_Kingdom                ZGB447       53.41100  -1.396000    a   
United_Kingdom                ZGB448       54.60000  -5.929000    a   
United_Kingdom                ZGB449       51.52300  -0.155000    a   
United_Kingdom                ZGB450       51.49500  -0.132000    a   
United_Kingdom                ZGB451       53.58600  -0.637000    a   
United_Kingdom                ZGB452       52.35200  -3.805000    a   
United_Kingdom                ZGB453       53.32600  -2.747000    a   
United_Kingdom                ZGB454       51.30800   0.583000    a   
United_Kingdom                ZGB455       51.58400  -3.771000    a   
United_Kingdom                ZGB456       51.66200  -3.921000    a   
United_Kingdom                ZGB457       51.70200  -3.874000    a   
United_Kingdom                ZGB458       52.58300  -2.043000    a   
United_Kingdom                ZGB459       51.48200   0.370000    a   
United_Kingdom                ZGB460       53.59600  -0.597000    a   
United_Kingdom                ZGB461       51.72700  -3.843000    a   
United_Kingdom                ZGB462       51.72000  -3.847000    a   
United_Kingdom                ZGB463       53.37900  -1.478000    a   
United_Kingdom                ZGB464       53.24400  -1.455000    a   
United_Kingdom                ZGB465       52.16700  -1.390000    a   
United_Kingdom                ZGB466       51.15000  -1.438000    a   
Gibraltar                     ZGB467       36.13300  -5.353000    a   
Greece                        ZGR468       37.98800  23.728000    a   
Greece                        ZGR469       38.05100  23.538000    a   
Greece                        ZGR470       37.99500  23.819000    a   
Croatia                       ZHR471       44.86200  13.817000    a   
Hungary                       ZHU472       46.96700  19.550000    a   
Hungary                       ZHU473       47.79000  18.746000    a   
Hungary                       ZHU474       46.90200  19.689000    a   
Hungary                       ZHU475       47.23800  16.608000    a   
Hungary                       ZHU476       46.97000  18.937000    a   
Ireland                       ZIE477       53.35400  -6.278000    a   
Ireland                       ZIE478       54.06600  -6.883000    a   
Ireland                       ZIE479       51.88200  -8.457000    a   
Ireland                       ZIE480       53.85100  -9.300000    a   
Italy                         ZIT481       44.84200  11.613000    a   
Italy                         ZIT482       45.42900  12.314000    a   
Italy                         ZIT483       43.63300  13.387000    a   
Italy                         ZIT484       45.07600   7.678000    a   
Italy                         ZIT485       37.15600  15.191000    a   
Italy                         ZIT486       37.10200  15.266000    a   
Italy                         ZIT487       45.71400  11.369000    a   
Italy                         ZIT488       45.69000   9.644000    a   
Italy                         ZIT489       44.79400  10.332000    a   
Italy                         ZIT490       41.94700  12.470000    a   
Italy                         ZIT491       45.28500   9.864000    a   
Italy                         ZIT492       44.41800   8.927000    a   
Italy                         ZIT493       44.39600   8.992000    a   
Italy                         ZIT494       43.77300  11.272000    a   
