Station           Index       lat          lon            type
Poland            PL0066A     52.8884      18.7809        ap
Poland            PL0537A     51.6632      19.3555        ap
Poland            PL0690A     52.6516      19.0519        ap
Poland            PL0039A     50.0693      20.0535        ap
Poland            PL0214A     52.2286      20.9175        ap
Poland            PL0212A     51.7997      16.3175        ap
Poland            PL0706A     54.1161      22.9388        ap
Poland            PL0064A     53.1341      17.9957        ap
Poland            PL0566A     51.0506      21.0842        ap
Poland            PL0209A     52.7382      15.2287        ap
Poland            PL0137A     51.4061      21.1668        ap
Poland            PL0495A     50.0242      22.0106        ap
Poland            PL0148A     53.1267      23.1559        ap
Poland            PL0413A     49.6902      21.7497        ap
Poland            PL0652A     50.318       21.4864        ap
Poland            PL0611A     51.9543      20.1494        ap
Poland            PL0753A     52.1788      21.561         ap
Poland            PL0398A     52.5563      19.6877        ap
Poland            PL0552A     50.1594      19.4775        ap
Poland            PL0739A     52.2077      20.9061        ap
Poland            PL0539A     52.1157      21.2373        ap
Poland            PL0767A     50.5093      18.2882        ap
Poland            PL0175A     53.7892      20.4861        ap
Poland            PL0717A     52.1885      21.1762        ap
Poland            PL0500A     54.2072      16.1932        ap
Poland            PL0571A     52.3167      16.1419        ap
Poland            PL0538A     52.1721      22.282         ap
Poland            PL0603A     51.657       16.0978        ap
Poland            PL0528A     49.9722      18.9472        ap
Poland            PL0068A     53.0806      18.6843        ap
Poland            PL0531A     53.3611      20.422         ap
Poland            PL0558A     54.1207      17.9759        ap
Poland            PL0509A     51.4044      19.697         ap
Poland            PL0194A     51.1294      17.0293        ap
Poland            PL0192A     50.7687      16.2697        ap
Poland            PL0077A     53.6621      17.934         ap
Poland            PL0492A     52.747       15.2463        ap
Poland            PL0211A     52.1722      15.2067        ap
Poland            PL0678A     49.5465      21.851         ap
Poland            PL0581A     52.7931      18.241         ap
Poland            PL0704A     50.879       20.6337        ap
Poland            PL0670A     50.1006      20.1226        ap
Poland            PL0689A     52.6568      18.9875        ap
Poland            PL0522A     54.3803      18.6203        ap
Poland            PL0696A     50.5778      22.0543        ap
Poland            PL0502A     50.0202      21.0042        ap
Poland            PL0079A     52.0292      23.1494        ap
Poland            PL0527A     49.9219      18.4713        ap
Poland            PL0071A     53.0286      18.6661        ap
Poland            PL0530A     50.4447      18.8296        ap
Poland            PL0239A     50.1112      18.5161        ap
Poland            PL0295A     54.1678      19.4109        ap
Poland            PL0535A     53.7121      16.6925        ap
Portugal          PT03082     38.7389      -9.2075        ap
Romania           RO0107A     47.0686      21.9272        ap
Romania           RO0077A     47.1539      23.8775        ap
Romania           RO0126A     44.2018      27.328         ap
Romania           RO0084A     47.1511      27.5836        ap
Romania           RO0079A     44.3192      23.7967        ap
Romania           RO0065A     44.4471      26.0368        ap
Romania           RO0101A     44.9806      24.7626        ap
Romania           RO0119A     45.6497      25.6036        ap
Romania           RO0075A     46.7653      23.5503        ap
Romania           RO0111A     47.1274      24.4954        ap
Romania           RO0123A     45.1536      26.8191        ap
Romania           RO0138A     45.8751      25.8045        ap
Romania           RO0171A     46.93        26.39          ap
Romania           RO0163A     47.7513      23.6053        ap
Romania           RO0132A     44.1764      28.6494        ap
Romania           RO0183A     47.6898      22.4591        ap
Romania           RO0182A     47.7997      22.877         ap
Romania           RO0181A     47.1951      23.0469        ap
Romania           RO0166A     44.6275      22.6942        ap
Romania           RO0104A     46.5646      26.9107        ap
Romania           RO0174A     44.4294      24.3511        ap
Romania           RO0186A     46.1131      24.2294        ap
Romania           RO0096A     46.1906      21.3025        ap
Romania           RO0184A     45.7851      24.1535        ap
Romania           RO0208A     43.8955      25.9565        ap
Romania           RO0187A     46.1589      24.34          ap
Romania           RO0010R     47.3247      25.1348        ap
Romania           RO0205A     46.6321      27.7309        ap
Romania           RO0206A     45.6966      27.2116        ap
Romania           RO0191A     43.9803      25.3124        ap
Romania           RO0130A     45.3631      22.2431        ap
Romania           RO0112A     47.7399      26.6586        ap
Romania           RO0140A     45.1314      25.4217        ap
Romania           RO0167A     46.541       24.5597        ap
Romania           RO0133A     44.3124      28.6231        ap
Romania           RO0188A     47.6492      26.2491        ap
Serbia            RS0041A     44.273       19.899         ap
Serbia            RS0037A     44.797       20.4753        ap
Serbia            RS0043A     44.0116      20.925         ap
Slovakia          SK0008A     49.0792      19.3025        ap
Slovakia          SK0002A     48.1584      17.1287        ap
Slovakia          SK0050A     48.7827      18.6281        ap
Slovakia          SK0018A     48.5922      21.1753        ap
Slovakia          SK0025A     48.6311      20.2403        ap
Slovakia          SK0063A     48.2837      17.7351        ap
Slovenia          SI0002A     46.5588      15.6512        ap
Slovenia          SI0001A     46.2345      15.2624        ap
Slovenia          SI0057A     46.4853      14.8694        ap
Slovenia          SI0008R     45.5611      14.8581        ap
Slovenia          SI0003A     46.0655      14.5127        ap
Spain             ES0009R     41.2742      -3.1425        ap
Spain             ES0007R     37.2372      -3.5342        ap
Spain             ES0712A     36.1754      -5.4808        ap
Spain             ES1604A     39.5633      2.6206         ap
Spain             ES0001R     39.5469      -4.3506        ap
Spain             ES1044A     41.6703      -0.8711        ap
Spain             ES1998A     40.4025      -3.695         ap
Spain             ES1995A     39.5459      2.6997         ap
Spain             ES1272A     43.5299      -5.6735        ap
Spain             ES0008R     43.4392      -4.85          ap
Spain             ES1258A     37.2816      -6.8338        ap
Spain             ES1993A     37.8752      -4.8158        ap
Spain             ES1750A     36.7196      -4.4475        ap
Spain             ES0118A     40.4217      -3.6822        ap
Spain             ES1246A     38.9138      1.4143         ap
Spain             ES1393A     36.8413      -2.4467        ap
Spain             ES2041A     41.9161      0.1911         ap
Spain             ES1247A     38.9065      1.4354         ap
Spain             ES1253A     38.0929      -3.7839        ap
Spain             ES1593A     36.4606      -6.2031        ap
Spain             ES0879A     43.5503      -5.8989        ap
Spain             ES1925A     36.1801      -5.3825        ap
Spain             ES1827A     39.6777      2.6866         ap
Spain             ES1799A     37.8926      -4.7623        ap
Spain             ES1425A     37.3752      -6.0056        ap
Spain             ES1517A     39.8348      3.1456         ap
Spain             ES1658A     37.2715      -6.9246        ap
Spain             ES1924A     37.1657      -3.6001        ap
Spain             ES1093A     39.79        3.0741         ap
Spain             ES1131A     28.4622      -16.2619       ap
Spain             ES2092A     39.8923      4.257          ap
Spain             ES1878A     37.0161      -6.5704        ap
Spain             ES1971A     38.1379      -4.904         ap
Spain             ES1845A     36.9968      -1.8954        ap
Spain             ES1654A     37.9943      -5.6669        ap
Spain             ES1610A     39.5701      2.6558         ap
Spain             ES1536A     40.571       -3.2646        ap
Spain             ES1162A     41.3164      -4.9092        ap
Spain             ES1123A     41.1549      1.2177         ap
Spain             ES1967A     40.9556      -4.1106        ap
Spain             ES0567A     41.3849      2.1196         ap
Spain             ES1160A     42.3508      -3.6756        ap
Spain             ES1663A     41.3988      2.0021         ap
Spain             ES1818A     39.8681      -4.0208        ap
Spain             ES1535A     38.9793      -1.8521        ap
Spain             ES0691A     41.4039      2.2045         ap
Spain             ES0963A     41.4734      1.982          ap
Spain             ES1576A     43.4044      -3.8419        ap
Spain             ES1348A     42.3683      1.7768         ap
Spain             ES1037A     43.3675      -4.0428        ap
Spain             ES1889A     40.9608      -5.6397        ap
Spain             ES1618A     40.9792      -5.6653        ap
Spain             ES1279A     38.682       -4.0886        ap
Spain             ES0559A     41.3874      2.1649         ap
Spain             ES1225A     41.6158      0.6157         ap
Spain             ES1559A     41.9593      3.0374         ap
Spain             ES1623A     38.7064      -0.4669        ap
Spain             ES1397A     42.0033      2.2873         ap
Spain             ES1615A     39.4728      -6.3603        ap
Spain             ES1578A     43.3825      -3.2206        ap
Spain             ES1480A     41.3987      2.1534         ap
Spain             ES1797A     39.895       -0.0878        ap
Spain             ES1530A     43.0119      -4.1356        ap
Spain             ES1387A     39.9628      -0.2333        ap
Spain             ES0392A     41.7277      1.8385         ap
Spain             ES1622A     39.9417      -0.1058        ap
Spain             ES1643A     41.7667      -2.4667        ap
Spain             ES1441A     40.6372      -0.0911        ap
Spain             ES1220A     41.831       1.7553         ap
Spain             ES1665A     41.48        2.1873         ap
Spain             ES1689A     40.0542      -0.4683        ap
Spain             ES1917A     40.0994      -1.2539        ap
Spain             ES1438A     41.3853      2.1538         ap
Spain             ES1396A     41.3788      2.1331         ap
Spain             ES1970A     39.4503      -0.3964        ap
Spain             ES1754A     40.643       0.2884         ap
Spain             ES1555A     41.2241      1.7263         ap
Spain             ES1900A     41.3872      2.1867         ap
Spain             ES1826A     39.5514      -0.4608        ap
Spain             ES1625A     39.5094      -0.4178        ap
Spain             ES1616A     39.8492      -5.9397        ap
Spain             ES1997A     40.0778      -6.1472        ap
Spain             ES1847A     38.4364      -0.6381        ap
Spain             ES1852A     41.4207      2.1706         ap
Spain             ES0971A     41.4508      1.9749         ap
Spain             ES0991A     41.8849      2.8742         ap
Spain             ES1542A     40.5547      0.3728         ap
Spain             ES1851A     42.0979      1.8482         ap
Spain             ES1929A     41.3215      2.0977         ap
Spain             ES1624A     38.2422      -0.6828        ap
Spain             ES1856A     41.4261      2.148          ap
Spain             ES1635A     38.3594      -0.4719        ap
Spain             ES1601A     38.8876      -7.0115        ap
Spain             ES1842A     41.4815      2.2692         ap
Spain             ES1918A     40.175       -0.0344        ap
Spain             ES1819A     38.9075      -6.3381        ap
Spain             ES1921A     37.6031      -0.9753        ap
Spain             ES1913A     38.4517      -1.0647        ap
Spain             ES1820A     38.4292      -6.395         ap
Spain             ES1617A     39.15        -0.4578        ap
Spain             ES1765A     39.6847      -0.2789        ap
Spain             ES1568A     40.3242      -3.8768        ap
Spain             ES1137A     42.2192      -8.7419        ap
Spain             ES1619A     39.4781      -0.3683        ap
Spain             ES1621A     40.0686      -0.2064        ap
Spain             ES1740A     42.8122      -1.64          ap
Spain             ES2050A     43.2238      -8.2611        ap
Spain             ES2048A     43.3774      -8.4369        ap
Spain             ES1752A     40.4495      -3.4776        ap
Spain             ES1798A     43.3542      -8.4247        ap
Spain             ES1849A     38.2592      -0.7175        ap
Spain             ES1802A     40.909       -3.4679        ap
Spain             ES1182A     38.9667      -0.19          ap
Spain             ES1834A     39.9889      -0.0261        ap
Spain             ES2108A     42.808       -1.6428        ap
Spain             ES0041A     43.2611      -2.9447        ap
Spain             ES0333A     43.3083      -2.9736        ap
Spain             ES1492A     42.8556      -2.6681        ap
Spain             ES1697A     43.3094      -2.0111        ap
Sweden            SE0005R     63.8455      15.3197        ap
Sweden            SE0116A     56.0424      13.1486        ap
Sweden            SE0014R     57.3936      11.9142        ap
Sweden            SE159388    60.0858      17.5053        ap
Switzerland       CH0003R     47.4798      8.9047         ap
Switzerland       CH0010A     47.3776      8.5304         ap
Switzerland       CH0005R     47.0674      8.4633         ap
Switzerland       CH0005A     47.4029      8.6134         ap
Switzerland       CH0031A     46.951       7.4409         ap
Switzerland       CH0033A     46.1604      8.9339         ap
Switzerland       CH0004R     47.0495      6.9792         ap
Switzerland       CH0053R     47.1896      8.1754         ap
Switzerland       CH0008A     47.5411      7.5833         ap
Switzerland       CH0002R     46.8131      6.9445         ap
Switzerland       CH0011A     46.0111      8.9572         ap
Switzerland       CH0028A     46.522       6.6397         ap
Switzerland       CH0024A     46.139       7.1483         ap
