ES_01x01
--------------------------------------------------------------------
Spatial distribution of season types
1 - Summer
2 - Early fall
3 - Late fall
4 - Winter
5 - Spring
--------------------------------------------------------------------
  i    j  Jan  Feb  Mar  Apr  May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
143   25    5    5    5    5    1    1    1    1    1    1    2    3
144   25    5    5    5    5    1    1    1    1    1    1    2    3
145   25    5    5    5    5    1    1    1    1    1    1    2    3
146   25    5    5    5    5    1    1    1    1    1    1    2    3
147   25    5    5    5    5    1    1    1    1    1    1    2    3
148   25    5    5    5    5    1    1    1    1    1    1    2    3
149   25    5    5    5    5    1    1    1    1    1    1    2    3
150   25    5    5    5    5    1    1    1    1    1    1    2    3
151   25    5    5    5    5    1    1    1    1    1    1    2    3
152   25    5    5    5    5    1    1    1    1    1    1    2    3
153   25    5    5    5    5    1    1    1    1    1    1    2    3
154   25    5    5    5    5    1    1    1    1    1    1    2    3
155   25    5    5    5    5    1    1    1    1    1    1    2    3
156   25    5    5    5    5    1    1    1    1    1    1    2    3
157   25    5    5    5    5    1    1    1    1    1    1    2    3
158   25    5    5    5    5    1    1    1    1    1    1    2    3
159   25    5    5    5    5    1    1    1    1    1    1    2    3
160   25    5    5    5    5    1    1    1    1    1    1    2    3
161   25    5    5    5    5    1    1    1    1    1    1    2    3
162   25    5    5    5    5    1    1    1    1    1    1    2    3
163   25    5    5    5    5    1    1    1    1    1    1    2    3
164   25    5    5    5    5    1    1    1    1    1    1    2    3
165   25    5    5    5    5    1    1    1    1    1    1    2    3
166   25    5    5    5    5    1    1    1    1    1    1    2    3
167   25    5    5    5    5    1    1    1    1    1    1    2    3
168   25    5    5    5    5    1    1    1    1    1    1    2    3
169   25    5    5    5    5    1    1    1    1    1    1    2    3
170   25    5    5    5    5    1    1    1    1    1    1    2    3
171   25    5    5    5    5    1    1    1    1    1    1    2    3
172   25    5    5    5    5    1    1    1    1    1    1    2    3
173   25    5    5    5    5    1    1    1    1    1    1    2    3
174   25    5    5    5    5    1    1    1    1    1    1    2    3
175   25    5    5    5    5    1    1    1    1    1    1    2    3
176   25    5    5    5    5    1    1    1    1    1    1    2    3
177   25    5    5    5    5    1    1    1    1    1    1    2    3
178   25    5    5    5    5    1    1    1    1    1    1    2    3
179   25    5    5    5    5    1    1    1    1    1    1    2    3
  1   26    5    5    5    5    1    1    1    1    1    1    2    3
  2   26    5    5    5    5    1    1    1    1    1    1    2    3
  3   26    5    5    5    5    1    1    1    1    1    1    2    3
  4   26    5    5    5    5    1    1    1    1    1    1    2    3
  5   26    5    5    5    5    1    1    1    1    1    1    2    3
  6   26    5    5    5    5    1    1    1    1    1    1    2    3
  7   26    5    5    5    5    1    1    1    1    1    1    2    3
  8   26    5    5    5    5    1    1    1    1    1    1    2    3
  9   26    5    5    5    5    1    1    1    1    1    1    2    3
 10   26    5    5    5    5    1    1    1    1    1    1    2    3
 11   26    5    5    5    5    1    1    1    1    1    1    2    3
 12   26    5    5    5    5    1    1    1    1    1    1    2    3
 13   26    5    5    5    5    1    1    1    1    1    1    2    3
 14   26    5    5    5    5    1    1    1    1    1    1    2    3
 15   26    5    5    5    5    1    1    1    1    1    1    2    3
 16   26    5    5    5    5    1    1    1    1    1    1    2    3
 17   26    5    5    5    5    1    1    1    1    1    1    2    3
 18   26    5    5    5    5    1    1    1    1    1    1    2    3
 19   26    5    5    5    5    1    1    1    1    1    1    2    3
 20   26    5    5    5    5    1    1    1    1    1    1    2    3
 21   26    5    5    5    5    1    1    1    1    1    1    2    3
 22   26    5    5    5    5    1    1    1    1    1    1    2    3
 23   26    5    5    5    5    1    1    1    1    1    1    2    3
 24   26    5    5    5    5    1    1    1    1    1    1    2    3
 25   26    5    5    5    5    1    1    1    1    1    1    2    3
 26   26    5    5    5    5    1    1    1    1    1    1    2    3
 27   26    5    5    5    5    1    1    1    1    1    1    2    3
 28   26    5    5    5    5    1    1    1    1    1    1    2    3
 29   26    5    5    5    5    1    1    1    1    1    1    2    3
 30   26    5    5    5    5    1    1    1    1    1    1    2    3
 31   26    5    5    5    5    1    1    1    1    1    1    2    3
 32   26    5    5    5    5    1    1    1    1    1    1    2    3
 33   26    5    5    5    5    1    1    1    1    1    1    2    3
 34   26    5    5    5    5    1    1    1    1    1    1    2    3
 35   26    5    5    5    5    1    1    1    1    1    1    2    3
 36   26    5    5    5    5    1    1    1    1    1    1    2    3
 37   26    5    5    5    5    1    1    1    1    1    1    2    3
 38   26    5    5    5    5    1    1    1    1    1    1    2    3
 39   26    5    5    5    5    1    1    1    1    1    1    2    3
 40   26    5    5    5    5    1    1    1    1    1    1    2    3
 41   26    5    5    5    5    1    1    1    1    1    1    2    3
 42   26    5    5    5    5    1    1    1    1    1    1    2    3
 43   26    5    5    5    5    1    1    1    1    1    1    2    3
 44   26    5    5    5    5    1    1    1    1    1    1    2    3
 45   26    5    5    5    5    1    1    1    1    1    1    2    3
 46   26    5    5    5    5    1    1    1    1    1    1    2    3
 47   26    5    5    5    5    1    1    1    1    1    1    2    3
 48   26    5    5    5    5    1    1    1    1    1    1    2    3
 49   26    5    5    5    5    1    1    1    1    1    1    2    3
 50   26    5    5    5    5    1    1    1    1    1    1    2    3
 51   26    5    5    5    5    1    1    1    1    1    1    2    3
 52   26    5    5    5    5    1    1    1    1    1    1    2    3
 53   26    5    5    5    5    1    1    1    1    1    1    2    3
 54   26    5    5    5    5    1    1    1    1    1    1    2    3
 55   26    5    5    5    5    1    1    1    1    1    1    2    3
 56   26    5    5    5    5    1    1    1    1    1    1    2    3
 57   26    5    5    5    5    1    1    1    1    1    1    2    3
 58   26    5    5    5    5    1    1    1    1    1    1    2    3
 59   26    5    5    5    5    1    1    1    1    1    1    2    3
 60   26    5    5    5    5    1    1    1    1    1    1    2    3
 61   26    5    5    5    5    1    1    1    1    1    1    2    3
 62   26    5    5    5    5    1    1    1    1    1    1    2    3
 63   26    5    5    5    5    1    1    1    1    1    1    2    3
 64   26    5    5    5    5    1    1    1    1    1    1    2    3
 65   26    5    5    5    5    1    1    1    1    1    1    2    3
 66   26    5    5    5    5    1    1    1    1    1    1    2    3
 67   26    5    5    5    5    1    1    1    1    1    1    2    3
 68   26    5    5    5    5    1    1    1    1    1    1    2    3
 69   26    5    5    5    5    1    1    1    1    1    1    2    3
 70   26    5    5    5    5    1    1    1    1    1    1    2    3
 71   26    5    5    5    5    1    1    1    1    1    1    2    3
 72   26    5    5    5    5    1    1    1    1    1    1    2    3
 73   26    5    5    5    5    1    1    1    1    1    1    2    3
 74   26    5    5    5    5    1    1    1    1    1    1    2    3
 75   26    5    5    5    5    1    1    1    1    1    1    2    3
 76   26    5    5    5    5    1    1    1    1    1    1    2    3
 77   26    5    5    5    5    1    1    1    1    1    1    2    3
 78   26    5    5    5    5    1    1    1    1    1    1    2    3
 79   26    5    5    5    5    1    1    1    1    1    1    2    3
 80   26    5    5    5    5    1    1    1    1    1    1    2    3
 81   26    5    5    5    5    1    1    1    1    1    1    2    3
 82   26    5    5    5    5    1    1    1    1    1    1    2    3
 83   26    5    5    5    5    1    1    1    1    1    1    2    3
 84   26    5    5    5    5    1    1    1    1    1    1    2    3
 85   26    5    5    5    5    1    1    1    1    1    1    2    3
 86   26    5    5    5    5    1    1    1    1    1    1    2    3
 87   26    5    5    5    5    1    1    1    1    1    1    2    3
 88   26    5    5    5    5    1    1    1    1    1    1    2    3
 89   26    5    5    5    5    1    1    1    1    1    1    2    3
 90   26    5    5    5    5    1    1    1    1    1    1    2    3
 91   26    5    5    5    5    1    1    1    1    1    1    2    3
 92   26    5    5    5    5    1    1    1    1    1    1    2    3
 93   26    5    5    5    5    1    1    1    1    1    1    2    3
 94   26    5    5    5    5    1    1    1    1    1    1    2    3
 95   26    5    5    5    5    1    1    1    1    1    1    2    3
 96   26    5    5    5    5    1    1    1    1    1    1    2    3
 97   26    5    5    5    5    1    1    1    1    1    1    2    3
 98   26    5    5    5    5    1    1    1    1    1    1    2    3
 99   26    5    5    5    5    1    1    1    1    1    1    2    3
100   26    5    5    5    5    1    1    1    1    1    1    2    3
101   26    5    5    5    5    1    1    1    1    1    1    2    3
102   26    5    5    5    5    1    1    1    1    1    1    2    3
103   26    5    5    5    5    1    1    1    1    1    1    2    3
104   26    5    5    5    5    1    1    1    1    1    1    2    3
105   26    5    5    5    5    1    1    1    1    1    1    2    3
106   26    5    5    5    5    1    1    1    1    1    1    2    3
107   26    5    5    5    5    1    1    1    1    1    1    2    3
108   26    5    5    5    5    1    1    1    1    1    1    2    3
109   26    5    5    5    5    1    1    1    1    1    1    2    3
110   26    5    5    5    5    1    1    1    1    1    1    2    3
111   26    5    5    5    5    1    1    1    1    1    1    2    3
112   26    5    5    5    5    1    1    1    1    1    1    2    3
113   26    5    5    5    5    1    1    1    1    1    1    2    3
114   26    5    5    5    5    1    1    1    1    1    1    2    3
115   26    5    5    5    5    1    1    1    1    1    1    2    3
116   26    5    5    5    5    1    1    1    1    1    1    2    3
117   26    5    5    5    5    1    1    1    1    1    1    2    3
118   26    5    5    5    5    1    1    1    1    1    1    2    3
119   26    5    5    5    5    1    1    1    1    1    1    2    3
120   26    5    5    5    5    1    1    1    1    1    1    2    3
121   26    5    5    5    5    1    1    1    1    1    1    2    3
122   26    5    5    5    5    1    1    1    1    1    1    2    3
123   26    5    5    5    5    1    1    1    1    1    1    2    3
124   26    5    5    5    5    1    1    1    1    1    1    2    3
125   26    5    5    5    5    1    1    1    1    1    1    2    3
126   26    5    5    5    5    1    1    1    1    1    1    2    3
127   26    5    5    5    5    1    1    1    1    1    1    2    3
128   26    5    5    5    5    1    1    1    1    1    1    2    3
129   26    5    5    5    5    1    1    1    1    1    1    2    3
130   26    5    5    5    5    1    1    1    1    1    1    2    3
131   26    5    5    5    5    1    1    1    1    1    1    2    3
132   26    5    5    5    5    1    1    1    1    1    1    2    3
133   26    5    5    5    5    1    1    1    1    1    1    2    3
134   26    5    5    5    5    1    1    1    1    1    1    2    3
135   26    5    5    5    5    1    1    1    1    1    1    2    3
136   26    5    5    5    5    1    1    1    1    1    1    2    3
137   26    5    5    5    5    1    1    1    1    1    1    2    3
138   26    5    5    5    5    1    1    1    1    1    1    2    3
139   26    5    5    5    5    1    1    1    1    1    1    2    3
140   26    5    5    5    5    1    1    1    1    1    1    2    3
141   26    5    5    5    5    1    1    1    1    1    1    2    3
142   26    5    5    5    5    1    1    1    1    1    1    2    3
143   26    5    5    5    5    1    1    1    1    1    1    2    3
144   26    5    5    5    5    1    1    1    1    1    1    2    3
145   26    5    5    5    5    1    1    1    1    1    1    2    3
146   26    5    5    5    5    1    1    1    1    1    1    2    3
147   26    5    5    5    5    1    1    1    1    1    1    2    3
148   26    5    5    5    5    1    1    1    1    1    1    2    3
149   26    5    5    5    5    1    1    1    1    1    1    2    3
150   26    5    5    5    5    1    1    1    1    1    1    2    3
151   26    5    5    5    5    1    1    1    1    1    1    2    3
152   26    5    5    5    5    1    1    1    1    1    1    2    3
153   26    5    5    5    5    1    1    1    1    1    1    2    3
154   26    5    5    5    5    1    1    1    1    1    1    2    3
155   26    5    5    5    5    1    1    1    1    1    1    2    3
156   26    5    5    5    5    1    1    1    1    1    1    2    3
157   26    5    5    5    5    1    1    1    1    1    1    2    3
158   26    5    5    5    5    1    1    1    1    1    1    2    3
159   26    5    5    5    5    1    1    1    1    1    1    2    3
160   26    5    5    5    5    1    1    1    1    1    1    2    3
161   26    5    5    5    5    1    1    1    1    1    1    2    3
162   26    5    5    5    5    1    1    1    1    1    1    2    3
163   26    5    5    5    5    1    1    1    1    1    1    2    3
164   26    5    5    5    5    1    1    1    1    1    1    2    3
165   26    5    5    5    5    1    1    1    1    1    1    2    3
166   26    5    5    5    5    1    1    1    1    1    1    2    3
167   26    5    5    5    5    1    1    1    1    1    1    2    3
168   26    5    5    5    5    1    1    1    1    1    1    2    3
169   26    5    5    5    5    1    1    1    1    1    1    2    3
170   26    5    5    5    5    1    1    1    1    1    1    2    3
171   26    5    5    5    5    1    1    1    1    1    1    2    3
172   26    5    5    5    5    1    1    1    1    1    1    2    3
173   26    5    5    5    5    1    1    1    1    1    1    2    3
174   26    5    5    5    5    1    1    1    1    1    1    2    3
175   26    5    5    5    5    1    1    1    1    1    1    2    3
176   26    5    5    5    5    1    1    1    1    1    1    2    3
177   26    5    5    5    5    1    1    1    1    1    1    2    3
178   26    5    5    5    5    1    1    1    1    1    1    2    3
179   26    5    5    5    5    1    1    1    1    1    1    2    3
  1   27    5    5    5    5    1    1    1    1    1    1    2    3
  2   27    5    5    5    5    1    1    1    1    1    1    2    3
  3   27    5    5    5    5    1    1    1    1    1    1    2    3
  4   27    5    5    5    5    1    1    1    1    1    1    2    3
  5   27    5    5    5    5    1    1    1    1    1    1    2    3
  6   27    5    5    5    5    1    1    1    1    1    1    2    3
  7   27    5    5    5    5    1    1    1    1    1    1    2    3
  8   27    5    5    5    5    1    1    1    1    1    1    2    3
  9   27    5    5    5    5    1    1    1    1    1    1    2    3
 10   27    5    5    5    5    1    1    1    1    1    1    2    3
 11   27    5    5    5    5    1    1    1    1    1    1    2    3
 12   27    5    5    5    5    1    1    1    1    1    1    2    3
 13   27    5    5    5    5    1    1    1    1    1    1    2    3
 14   27    5    5    5    5    1    1    1    1    1    1    2    3
 15   27    5    5    5    5    1    1    1    1    1    1    2    3
 16   27    5    5    5    5    1    1    1    1    1    1    2    3
 17   27    5    5    5    5    1    1    1    1    1    1    2    3
 18   27    5    5    5    5    1    1    1    1    1    1    2    3
 19   27    5    5    5    5    1    1    1    1    1    1    2    3
 20   27    5    5    5    5    1    1    1    1    1    1    2    3
 21   27    5    5    5    5    1    1    1    1    1    1    2    3
 22   27    5    5    5    5    1    1    1    1    1    1    2    3
 23   27    5    5    5    5    1    1    1    1    1    1    2    3
 24   27    5    5    5    5    1    1    1    1    1    1    2    3
 25   27    5    5    5    5    1    1    1    1    1    1    2    3
 26   27    5    5    5    5    1    1    1    1    1    1    2    3
 27   27    5    5    5    5    1    1    1    1    1    1    2    3
 28   27    5    5    5    5    1    1    1    1    1    1    2    3
 29   27    5    5    5    5    1    1    1    1    1    1    2    3
 30   27    5    5    5    5    1    1    1    1    1    1    2    3
 31   27    5    5    5    5    1    1    1    1    1    1    2    3
 32   27    5    5    5    5    1    1    1    1    1    1    2    3
 33   27    5    5    5    5    1    1    1    1    1    1    2    3
 34   27    5    5    5    5    1    1    1    1    1    1    2    3
 35   27    5    5    5    5    1    1    1    1    1    1    2    3
 36   27    5    5    5    5    1    1    1    1    1    1    2    3
 37   27    5    5    5    5    1    1    1    1    1    1    2    3
 38   27    5    5    5    5    1    1    1    1    1    1    2    3
 39   27    5    5    5    5    1    1    1    1    1    1    2    3
 40   27    5    5    5    5    1    1    1    1    1    1    2    3
 41   27    5    5    5    5    1    1    1    1    1    1    2    3
 42   27    5    5    5    5    1    1    1    1    1    1    2    3
 43   27    5    5    5    5    1    1    1    1    1    1    2    3
 44   27    5    5    5    5    1    1    1    1    1    1    2    3
 45   27    5    5    5    5    1    1    1    1    1    1    2    3
 46   27    5    5    5    5    1    1    1    1    1    1    2    3
 47   27    5    5    5    5    1    1    1    1    1    1    2    3
 48   27    5    5    5    5    1    1    1    1    1    1    2    3
 49   27    5    5    5    5    1    1    1    1    1    1    2    3
 50   27    5    5    5    5    1    1    1    1    1    1    2    3
 51   27    5    5    5    5    1    1    1    1    1    1    2    3
 52   27    5    5    5    5    1    1    1    1    1    1    2    3
 53   27    5    5    5    5    1    1    1    1    1    1    2    3
 54   27    5    5    5    5    1    1    1    1    1    1    2    3
 55   27    5    5    5    5    1    1    1    1    1    1    2    3
 56   27    5    5    5    5    1    1    1    1    1    1    2    3
 57   27    5    5    5    5    1    1    1    1    1    1    2    3
 58   27    5    5    5    5    1    1    1    1    1    1    2    3
 59   27    5    5    5    5    1    1    1    1    1    1    2    3
 60   27    5    5    5    5    1    1    1    1    1    1    2    3
 61   27    5    5    5    5    1    1    1    1    1    1    2    3
 62   27    5    5    5    5    1    1    1    1    1    1    2    3
 63   27    5    5    5    5    1    1    1    1    1    1    2    3
 64   27    5    5    5    5    1    1    1    1    1    1    2    3
 65   27    5    5    5    5    1    1    1    1    1    1    2    3
 66   27    5    5    5    5    1    1    1    1    1    1    2    3
 67   27    5    5    5    5    1    1    1    1    1    1    2    3
 68   27    5    5    5    5    1    1    1    1    1    1    2    3
 69   27    5    5    5    5    1    1    1    1    1    1    2    3
 70   27    5    5    5    5    1    1    1    1    1    1    2    3
 71   27    5    5    5    5    1    1    1    1    1    1    2    3
 72   27    5    5    5    5    1    1    1    1    1    1    2    3
 73   27    5    5    5    5    1    1    1    1    1    1    2    3
 74   27    5    5    5    5    1    1    1    1    1    1    2    3
 75   27    5    5    5    5    1    1    1    1    1    1    2    3
 76   27    5    5    5    5    1    1    1    1    1    1    2    3
 77   27    5    5    5    5    1    1    1    1    1    1    2    3
 78   27    5    5    5    5    1    1    1    1    1    1    2    3
 79   27    5    5    5    5    1    1    1    1    1    1    2    3
 80   27    5    5    5    5    1    1    1    1    1    1    2    3
 81   27    5    5    5    5    1    1    1    1    1    1    2    3
 82   27    5    5    5    5    1    1    1    1    1    1    2    3
 83   27    5    5    5    5    1    1    1    1    1    1    2    3
 84   27    5    5    5    5    1    1    1    1    1    1    2    3
 85   27    5    5    5    5    1    1    1    1    1    1    2    3
 86   27    5    5    5    5    1    1    1    1    1    1    2    3
 87   27    5    5    5    5    1    1    1    1    1    1    2    3
 88   27    5    5    5    5    1    1    1    1    1    1    2    3
 89   27    5    5    5    5    1    1    1    1    1    1    2    3
 90   27    5    5    5    5    1    1    1    1    1    1    2    3
 91   27    5    5    5    5    1    1    1    1    1    1    2    3
 92   27    5    5    5    5    1    1    1    1    1    1    2    3
 93   27    5    5    5    5    1    1    1    1    1    1    2    3
 94   27    5    5    5    5    1    1    1    1    1    1    2    3
 95   27    5    5    5    5    1    1    1    1    1    1    2    3
 96   27    5    5    5    5    1    1    1    1    1    1    2    3
 97   27    5    5    5    5    1    1    1    1    1    1    2    3
 98   27    5    5    5    5    1    1    1    1    1    1    2    3
 99   27    5    5    5    5    1    1    1    1    1    1    2    3
100   27    5    5    5    5    1    1    1    1    1    1    2    3
101   27    5    5    5    5    1    1    1    1    1    1    2    3
102   27    5    5    5    5    1    1    1    1    1    1    2    3
103   27    5    5    5    5    1    1    1    1    1    1    2    3
104   27    5    5    5    5    1    1    1    1    1    1    2    3
105   27    5    5    5    5    1    1    1    1    1    1    2    3
106   27    5    5    5    5    1    1    1    1    1    1    2    3
107   27    5    5    5    5    1    1    1    1    1    1    2    3
108   27    5    5    5    5    1    1    1    1    1    1    2    3
109   27    5    5    5    5    1    1    1    1    1    1    2    3
110   27    5    5    5    5    1    1    1    1    1    1    2    3
111   27    5    5    5    5    1    1    1    1    1    1    2    3
112   27    5    5    5    5    1    1    1    1    1    1    2    3
113   27    5    5    5    5    1    1    1    1    1    1    2    3
114   27    5    5    5    5    1    1    1    1    1    1    2    3
115   27    5    5    5    5    1    1    1    1    1    1    2    3
116   27    5    5    5    5    1    1    1    1    1    1    2    3
117   27    5    5    5    5    1    1    1    1    1    1    2    3
118   27    5    5    5    5    1    1    1    1    1    1    2    3
119   27    5    5    5    5    1    1    1    1    1    1    2    3
120   27    5    5    5    5    1    1    1    1    1    1    2    3
121   27    5    5    5    5    1    1    1    1    1    1    2    3
122   27    5    5    5    5    1    1    1    1    1    1    2    3
123   27    5    5    5    5    1    1    1    1    1    1    2    3
124   27    5    5    5    5    1    1    1    1    1    1    2    3
125   27    5    5    5    5    1    1    1    1    1    1    2    3
126   27    5    5    5    5    1    1    1    1    1    1    2    3
127   27    5    5    5    5    1    1    1    1    1    1    2    3
128   27    5    5    5    5    1    1    1    1    1    1    2    3
129   27    5    5    5    5    1    1    1    1    1    1    2    3
130   27    5    5    5    5    1    1    1    1    1    1    2    3
131   27    5    5    5    5    1    1    1    1    1    1    2    3
132   27    5    5    5    5    1    1    1    1    1    1    2    3
133   27    5    5    5    5    1    1    1    1    1    1    2    3
134   27    5    5    5    5    1    1    1    1    1    1    2    3
135   27    5    5    5    5    1    1    1    1    1    1    2    3
136   27    5    5    5    5    1    1    1    1    1    1    2    3
137   27    5    5    5    5    1    1    1    1    1    1    2    3
138   27    5    5    5    5    1    1    1    1    1    1    2    3
139   27    5    5    5    5    1    1    1    1    1    1    2    3
140   27    5    5    5    5    1    1    1    1    1    1    2    3
141   27    5    5    5    5    1    1    1    1    1    1    2    3
142   27    5    5    5    5    1    1    1    1    1    1    2    3
143   27    5    5    5    5    1    1    1    1    1    1    2    3
144   27    5    5    5    5    1    1    1    1    1    1    2    3
145   27    5    5    5    5    1    1    1    1    1    1    2    3
146   27    5    5    5    5    1    1    1    1    1    1    2    3
147   27    5    5    5    5    1    1    1    1    1    1    2    3
148   27    5    5    5    5    1    1    1    1    1    1    2    3
149   27    5    5    5    5    1    1    1    1    1    1    2    3
150   27    5    5    5    5    1    1    1    1    1    1    2    3
151   27    5    5    5    5    1    1    1    1    1    1    2    3
152   27    5    5    5    5    1    1    1    1    1    1    2    3
153   27    5    5    5    5    1    1    1    1    1    1    2    3
154   27    5    5    5    5    1    1    1    1    1    1    2    3
155   27    5    5    5    5    1    1    1    1    1    1    2    3
156   27    5    5    5    5    1    1    1    1    1    1    2    3
157   27    5    5    5    5    1    1    1    1    1    1    2    3
158   27    5    5    5    5    1    1    1    1    1    1    2    3
159   27    5    5    5    5    1    1    1    1    1    1    2    3
160   27    5    5    5    5    1    1    1    1    1    1    2    3
161   27    5    5    5    5    1    1    1    1    1    1    2    3
162   27    5    5    5    5    1    1    1    1    1    1    2    3
163   27    5    5    5    5    1    1    1    1    1    1    2    3
164   27    5    5    5    5    1    1    1    1    1    1    2    3
165   27    5    5    5    5    1    1    1    1    1    1    2    3
166   27    5    5    5    5    1    1    1    1    1    1    2    3
167   27    5    5    5    5    1    1    1    1    1    1    2    3
168   27    5    5    5    5    1    1    1    1    1    1    2    3
169   27    5    5    5    5    1    1    1    1    1    1    2    3
170   27    5    5    5    5    1    1    1    1    1    1    2    3
171   27    5    5    5    5    1    1    1    1    1    1    2    3
172   27    5    5    5    5    1    1    1    1    1    1    2    3
173   27    5    5    5    5    1    1    1    1    1    1    2    3
174   27    5    5    5    5    1    1    1    1    1    1    2    3
175   27    5    5    5    5    1    1    1    1    1    1    2    3
176   27    5    5    5    5    1    1    1    1    1    1    2    3
177   27    5    5    5    5    1    1    1    1    1    1    2    3
178   27    5    5    5    5    1    1    1    1    1    1    2    3
179   27    5    5    5    5    1    1    1    1    1    1    2    3
  1   28    5    5    5    5    1    1    1    1    1    1    2    3
  2   28    5    5    5    5    1    1    1    1    1    1    2    3
  3   28    5    5    5    5    1    1    1    1    1    1    2    3
  4   28    5    5    5    5    1    1    1    1    1    1    2    3
  5   28    5    5    5    5    1    1    1    1    1    1    2    3
  6   28    5    5    5    5    1    1    1    1    1    1    2    3
  7   28    5    5    5    5    1    1    1    1    1    1    2    3
  8   28    5    5    5    5    1    1    1    1    1    1    2    3
  9   28    5    5    5    5    1    1    1    1    1    1    2    3
 10   28    5    5    5    5    1    1    1    1    1    1    2    3
 11   28    5    5    5    5    1    1    1    1    1    1    2    3
 12   28    5    5    5    5    1    1    1    1    1    1    2    3
 13   28    5    5    5    5    1    1    1    1    1    1    2    3
 14   28    5    5    5    5    1    1    1    1    1    1    2    3
 15   28    5    5    5    5    1    1    1    1    1    1    2    3
 16   28    5    5    5    5    1    1    1    1    1    1    2    3
 17   28    5    5    5    5    1    1    1    1    1    1    2    3
 18   28    5    5    5    5    1    1    1    1    1    1    2    3
 19   28    5    5    5    5    1    1    1    1    1    1    2    3
 20   28    5    5    5    5    1    1    1    1    1    1    2    3
 21   28    5    5    5    5    1    1    1    1    1    1    2    3
 22   28    5    5    5    5    1    1    1    1    1    1    2    3
 23   28    5    5    5    5    1    1    1    1    1    1    2    3
 24   28    5    5    5    5    1    1    1    1    1    1    2    3
 25   28    5    5    5    5    1    1    1    1    1    1    2    3
 26   28    5    5    5    5    1    1    1    1    1    1    2    3
 27   28    5    5    5    5    1    1    1    1    1    1    2    3
 28   28    5    5    5    5    1    1    1    1    1    1    2    3
 29   28    5    5    5    5    1    1    1    1    1    1    2    3
 30   28    5    5    5    5    1    1    1    1    1    1    2    3
 31   28    5    5    5    5    1    1    1    1    1    1    2    3
 32   28    5    5    5    5    1    1    1    1    1    1    2    3
 33   28    5    5    5    5    1    1    1    1    1    1    2    3
 34   28    5    5    5    5    1    1    1    1    1    1    2    3
 35   28    5    5    5    5    1    1    1    1    1    1    2    3
 36   28    5    5    5    5    1    1    1    1    1    1    2    3
 37   28    5    5    5    5    1    1    1    1    1    1    2    3
 38   28    5    5    5    5    1    1    1    1    1    1    2    3
 39   28    5    5    5    5    1    1    1    1    1    1    2    3
 40   28    5    5    5    5    1    1    1    1    1    1    2    3
 41   28    5    5    5    5    1    1    1    1    1    1    2    3
 42   28    5    5    5    5    1    1    1    1    1    1    2    3
 43   28    5    5    5    5    1    1    1    1    1    1    2    3
 44   28    5    5    5    5    1    1    1    1    1    1    2    3
 45   28    5    5    5    5    1    1    1    1    1    1    2    3
 46   28    5    5    5    5    1    1    1    1    1    1    2    3
 47   28    5    5    5    5    1    1    1    1    1    1    2    3
 48   28    5    5    5    5    1    1    1    1    1    1    2    3
 49   28    5    5    5    5    1    1    1    1    1    1    2    3
 50   28    5    5    5    5    1    1    1    1    1    1    2    3
 51   28    5    5    5    5    1    1    1    1    1    1    2    3
 52   28    5    5    5    5    1    1    1    1    1    1    2    3
 53   28    5    5    5    5    1    1    1    1    1    1    2    3
 54   28    5    5    5    5    1    1    1    1    1    1    2    3
 55   28    5    5    5    5    1    1    1    1    1    1    2    3
 56   28    5    5    5    5    1    1    1    1    1    1    2    3
 57   28    5    5    5    5    1    1    1    1    1    1    2    3
 58   28    5    5    5    5    1    1    1    1    1    1    2    3
 59   28    5    5    5    5    1    1    1    1    1    1    2    3
 60   28    5    5    5    5    1    1    1    1    1    1    2    3
 61   28    5    5    5    5    1    1    1    1    1    1    2    3
 62   28    5    5    5    5    1    1    1    1    1    1    2    3
 63   28    5    5    5    5    1    1    1    1    1    1    2    3
 64   28    5    5    5    5    1    1    1    1    1    1    2    3
 65   28    5    5    5    5    1    1    1    1    1    1    2    3
 66   28    5    5    5    5    1    1    1    1    1    1    2    3
 67   28    5    5    5    5    1    1    1    1    1    1    2    3
 68   28    5    5    5    5    1    1    1    1    1    1    2    3
 69   28    5    5    5    5    1    1    1    1    1    1    2    3
 70   28    5    5    5    5    1    1    1    1    1    1    2    3
 71   28    5    5    5    5    1    1    1    1    1    1    2    3
 72   28    5    5    5    5    1    1    1    1    1    1    2    3
 73   28    5    5    5    5    1    1    1    1    1    1    2    3
 74   28    5    5    5    5    1    1    1    1    1    1    2    3
 75   28    5    5    5    5    1    1    1    1    1    1    2    3
 76   28    5    5    5    5    1    1    1    1    1    1    2    3
 77   28    5    5    5    5    1    1    1    1    1    1    2    3
 78   28    5    5    5    5    1    1    1    1    1    1    2    3
 79   28    5    5    5    5    1    1    1    1    1    1    2    3
 80   28    5    5    5    5    1    1    1    1    1    1    2    3
 81   28    5    5    5    5    1    1    1    1    1    1    2    3
 82   28    5    5    5    5    1    1    1    1    1    1    2    3
 83   28    5    5    5    5    1    1    1    1    1    1    2    3
 84   28    5    5    5    5    1    1    1    1    1    1    2    3
 85   28    5    5    5    5    1    1    1    1    1    1    2    3
 86   28    5    5    5    5    1    1    1    1    1    1    2    3
 87   28    5    5    5    5    1    1    1    1    1    1    2    3
 88   28    5    5    5    5    1    1    1    1    1    1    2    3
 89   28    5    5    5    5    1    1    1    1    1    1    2    3
 90   28    5    5    5    5    1    1    1    1    1    1    2    3
