 Substance:    Cd        
 Grid Type: GLOB_3x3
 Source: FOREGS
 TimeResol: yearly
 Period: 2016
 Units: mg/kg
 LU number:     3
 LU types: BRN, URB, ARB
  
 i       j       Barren         Urban           Arable
  18    37    0.000000E+00  0.000000E+00  0.000000E+00
  18    38    0.000000E+00  0.000000E+00  0.000000E+00
  18    39    0.000000E+00  0.000000E+00  0.000000E+00
  18    40    0.000000E+00  0.000000E+00  0.000000E+00
  18    41    0.000000E+00  0.000000E+00  0.000000E+00
  18    42    0.000000E+00  0.000000E+00  0.000000E+00
  18    43    0.000000E+00  0.000000E+00  0.000000E+00
  18    44    0.000000E+00  0.000000E+00  0.000000E+00
  18    45    0.000000E+00  0.000000E+00  0.000000E+00
  18    46    0.000000E+00  0.000000E+00  0.000000E+00
  18    47    0.199989E+00  0.199989E+00  0.199989E+00
  18    48    0.126648E+01  0.199996E+00  0.747324E+00
  18    49    0.113038E+01  0.191240E+01  0.678640E+00
  18    50    0.986426E+00  0.200000E+00  0.603693E+00
  18    51    0.887412E+00  0.200000E+00  0.200000E+00
  18    52    0.819705E+00  0.200000E+00  0.200000E+00
  18    53    0.741221E+00  0.199999E+00  0.199999E+00
  18    54    0.682976E+00  0.199990E+00  0.199990E+00
  18    55    0.000000E+00  0.000000E+00  0.000000E+00
  18    56    0.000000E+00  0.000000E+00  0.000000E+00
  18    57    0.000000E+00  0.000000E+00  0.000000E+00
  18    58    0.000000E+00  0.000000E+00  0.000000E+00
  18    59    0.000000E+00  0.000000E+00  0.000000E+00
  18    60    0.000000E+00  0.000000E+00  0.000000E+00
  19     1    0.000000E+00  0.000000E+00  0.000000E+00
  19     2    0.000000E+00  0.000000E+00  0.000000E+00
  19     3    0.000000E+00  0.000000E+00  0.000000E+00
  19     4    0.000000E+00  0.000000E+00  0.000000E+00
  19     5    0.000000E+00  0.000000E+00  0.000000E+00
  19     6    0.000000E+00  0.000000E+00  0.000000E+00
  19     7    0.000000E+00  0.000000E+00  0.000000E+00
  19     8    0.000000E+00  0.000000E+00  0.000000E+00
  19     9    0.000000E+00  0.000000E+00  0.000000E+00
  19    10    0.000000E+00  0.000000E+00  0.000000E+00
  19    11    0.000000E+00  0.000000E+00  0.000000E+00
  19    12    0.000000E+00  0.000000E+00  0.000000E+00
  19    13    0.000000E+00  0.000000E+00  0.000000E+00
  19    14    0.000000E+00  0.000000E+00  0.000000E+00
  19    15    0.000000E+00  0.000000E+00  0.000000E+00
  19    16    0.000000E+00  0.000000E+00  0.000000E+00
  19    17    0.000000E+00  0.000000E+00  0.000000E+00
  19    18    0.000000E+00  0.000000E+00  0.000000E+00
  19    19    0.000000E+00  0.000000E+00  0.000000E+00
  19    20    0.000000E+00  0.000000E+00  0.000000E+00
  19    21    0.000000E+00  0.000000E+00  0.000000E+00
  19    22    0.200000E+00  0.200000E+00  0.200000E+00
  19    23    0.000000E+00  0.000000E+00  0.000000E+00
  19    24    0.000000E+00  0.000000E+00  0.000000E+00
  19    25    0.000000E+00  0.000000E+00  0.000000E+00
  19    26    0.000000E+00  0.000000E+00  0.000000E+00
  19    27    0.000000E+00  0.000000E+00  0.000000E+00
  19    28    0.000000E+00  0.000000E+00  0.000000E+00
  19    29    0.000000E+00  0.000000E+00  0.000000E+00
  19    30    0.000000E+00  0.000000E+00  0.000000E+00
  19    31    0.000000E+00  0.000000E+00  0.000000E+00
  19    32    0.000000E+00  0.000000E+00  0.000000E+00
  19    33    0.000000E+00  0.000000E+00  0.000000E+00
  19    34    0.000000E+00  0.000000E+00  0.000000E+00
  19    35    0.000000E+00  0.000000E+00  0.000000E+00
  19    36    0.000000E+00  0.000000E+00  0.000000E+00
  19    37    0.000000E+00  0.000000E+00  0.000000E+00
  19    38    0.000000E+00  0.000000E+00  0.000000E+00
  19    39    0.000000E+00  0.000000E+00  0.000000E+00
  19    40    0.000000E+00  0.000000E+00  0.000000E+00
  19    41    0.000000E+00  0.000000E+00  0.000000E+00
  19    42    0.000000E+00  0.000000E+00  0.000000E+00
  19    43    0.649272E+00  0.199892E+00  0.506259E+00
  19    44    0.757162E+00  0.127732E+01  0.522162E+00
  19    45    0.936644E+00  0.159108E+01  0.598418E+00
  19    46    0.103025E+01  0.174518E+01  0.648978E+00
  19    47    0.118462E+01  0.202392E+01  0.727194E+00
  19    48    0.121098E+01  0.200000E+00  0.721553E+00
  19    49    0.101723E+01  0.200000E+00  0.621699E+00
  19    50    0.929516E+00  0.200000E+00  0.574581E+00
  19    51    0.886940E+00  0.200000E+00  0.552923E+00
  19    52    0.694888E+00  0.200000E+00  0.200000E+00
  19    53    0.708770E+00  0.200000E+00  0.200000E+00
  19    54    0.730397E+00  0.199995E+00  0.199995E+00
  19    55    0.726249E+00  0.199999E+00  0.199999E+00
  19    56    0.752514E+00  0.200000E+00  0.200000E+00
  19    57    0.000000E+00  0.000000E+00  0.000000E+00
  19    58    0.000000E+00  0.000000E+00  0.000000E+00
  19    59    0.000000E+00  0.000000E+00  0.000000E+00
  19    60    0.000000E+00  0.000000E+00  0.000000E+00
  20     1    0.000000E+00  0.000000E+00  0.000000E+00
  20     2    0.000000E+00  0.000000E+00  0.000000E+00
  20     3    0.000000E+00  0.000000E+00  0.000000E+00
  20     4    0.000000E+00  0.000000E+00  0.000000E+00
  20     5    0.000000E+00  0.000000E+00  0.000000E+00
  20     6    0.000000E+00  0.000000E+00  0.000000E+00
  20     7    0.000000E+00  0.000000E+00  0.000000E+00
  20     8    0.000000E+00  0.000000E+00  0.000000E+00
  20     9    0.000000E+00  0.000000E+00  0.000000E+00
  20    10    0.000000E+00  0.000000E+00  0.000000E+00
  20    11    0.000000E+00  0.000000E+00  0.000000E+00
  20    12    0.000000E+00  0.000000E+00  0.000000E+00
  20    13    0.000000E+00  0.000000E+00  0.000000E+00
  20    14    0.000000E+00  0.000000E+00  0.000000E+00
  20    15    0.000000E+00  0.000000E+00  0.000000E+00
  20    16    0.000000E+00  0.000000E+00  0.000000E+00
  20    17    0.000000E+00  0.000000E+00  0.000000E+00
  20    18    0.000000E+00  0.000000E+00  0.000000E+00
  20    19    0.000000E+00  0.000000E+00  0.000000E+00
  20    20    0.000000E+00  0.000000E+00  0.000000E+00
  20    21    0.000000E+00  0.000000E+00  0.000000E+00
  20    22    0.000000E+00  0.000000E+00  0.000000E+00
  20    23    0.000000E+00  0.000000E+00  0.000000E+00
  20    24    0.000000E+00  0.000000E+00  0.000000E+00
  20    25    0.000000E+00  0.000000E+00  0.000000E+00
  20    26    0.000000E+00  0.000000E+00  0.000000E+00
  20    27    0.000000E+00  0.000000E+00  0.000000E+00
  20    28    0.000000E+00  0.000000E+00  0.000000E+00
  20    29    0.000000E+00  0.000000E+00  0.000000E+00
  20    30    0.000000E+00  0.000000E+00  0.000000E+00
  20    31    0.000000E+00  0.000000E+00  0.000000E+00
  20    32    0.000000E+00  0.000000E+00  0.000000E+00
  20    33    0.000000E+00  0.000000E+00  0.000000E+00
  20    34    0.000000E+00  0.000000E+00  0.000000E+00
  20    35    0.000000E+00  0.000000E+00  0.000000E+00
  20    36    0.000000E+00  0.000000E+00  0.000000E+00
  20    37    0.000000E+00  0.000000E+00  0.000000E+00
  20    38    0.000000E+00  0.000000E+00  0.000000E+00
  20    39    0.000000E+00  0.000000E+00  0.000000E+00
  20    40    0.000000E+00  0.000000E+00  0.000000E+00
  20    41    0.000000E+00  0.000000E+00  0.000000E+00
  20    42    0.711339E+00  0.123425E+01  0.629916E+00
  20    43    0.877172E+00  0.147767E+01  0.781746E+00
  20    44    0.988763E+00  0.166317E+01  0.641174E+00
  20    45    0.110522E+01  0.186600E+01  0.682460E+00
  20    46    0.119687E+01  0.205653E+01  0.762494E+00
  20    47    0.116872E+01  0.198406E+01  0.716895E+00
  20    48    0.115401E+01  0.195464E+01  0.692702E+00
  20    49    0.897096E+00  0.148394E+01  0.562254E+00
  20    50    0.200000E+00  0.200000E+00  0.511305E+00
  20    51    0.200000E+00  0.200000E+00  0.479986E+00
  20    52    0.200000E+00  0.200000E+00  0.200000E+00
  20    53    0.778459E+00  0.200000E+00  0.200000E+00
  20    54    0.779459E+00  0.200000E+00  0.200000E+00
  20    55    0.762102E+00  0.200000E+00  0.200000E+00
  20    56    0.746925E+00  0.200000E+00  0.200000E+00
  20    57    0.000000E+00  0.000000E+00  0.000000E+00
  20    58    0.000000E+00  0.000000E+00  0.000000E+00
  20    59    0.000000E+00  0.000000E+00  0.000000E+00
  20    60    0.000000E+00  0.000000E+00  0.000000E+00
  21     1    0.000000E+00  0.000000E+00  0.000000E+00
  21     2    0.000000E+00  0.000000E+00  0.000000E+00
  21     3    0.000000E+00  0.000000E+00  0.000000E+00
  21     4    0.000000E+00  0.000000E+00  0.000000E+00
  21     5    0.000000E+00  0.000000E+00  0.000000E+00
  21     6    0.000000E+00  0.000000E+00  0.000000E+00
  21     7    0.000000E+00  0.000000E+00  0.000000E+00
  21     8    0.000000E+00  0.000000E+00  0.000000E+00
  21     9    0.000000E+00  0.000000E+00  0.000000E+00
  21    10    0.000000E+00  0.000000E+00  0.000000E+00
  21    11    0.000000E+00  0.000000E+00  0.000000E+00
  21    12    0.000000E+00  0.000000E+00  0.000000E+00
  21    13    0.000000E+00  0.000000E+00  0.000000E+00
  21    14    0.000000E+00  0.000000E+00  0.000000E+00
  21    15    0.000000E+00  0.000000E+00  0.000000E+00
  21    16    0.000000E+00  0.000000E+00  0.000000E+00
  21    17    0.000000E+00  0.000000E+00  0.000000E+00
  21    18    0.000000E+00  0.000000E+00  0.000000E+00
  21    19    0.000000E+00  0.000000E+00  0.000000E+00
  21    20    0.000000E+00  0.000000E+00  0.000000E+00
  21    21    0.000000E+00  0.000000E+00  0.000000E+00
  21    22    0.000000E+00  0.000000E+00  0.000000E+00
  21    23    0.000000E+00  0.000000E+00  0.000000E+00
  21    24    0.000000E+00  0.000000E+00  0.000000E+00
  21    25    0.000000E+00  0.000000E+00  0.000000E+00
  21    26    0.000000E+00  0.000000E+00  0.000000E+00
  21    27    0.000000E+00  0.000000E+00  0.000000E+00
  21    28    0.000000E+00  0.000000E+00  0.000000E+00
  21    29    0.000000E+00  0.000000E+00  0.000000E+00
  21    30    0.000000E+00  0.000000E+00  0.000000E+00
  21    31    0.000000E+00  0.000000E+00  0.000000E+00
  21    32    0.000000E+00  0.000000E+00  0.000000E+00
  21    33    0.000000E+00  0.000000E+00  0.000000E+00
  21    34    0.000000E+00  0.000000E+00  0.000000E+00
  21    35    0.000000E+00  0.000000E+00  0.000000E+00
  21    36    0.000000E+00  0.000000E+00  0.000000E+00
  21    37    0.000000E+00  0.000000E+00  0.000000E+00
  21    38    0.000000E+00  0.000000E+00  0.000000E+00
  21    39    0.000000E+00  0.000000E+00  0.000000E+00
  21    40    0.633112E+00  0.200000E+00  0.200000E+00
  21    41    0.759618E+00  0.129146E+01  0.700886E+00
  21    42    0.900899E+00  0.150993E+01  0.930276E+00
  21    43    0.108763E+01  0.183634E+01  0.739528E+00
  21    44    0.146447E+01  0.257743E+01  0.970261E+00
  21    45    0.122178E+01  0.212332E+01  0.784440E+00
  21    46    0.921110E+00  0.155815E+01  0.647920E+00
  21    47    0.128814E+01  0.220513E+01  0.777645E+00
  21    48    0.124014E+01  0.211312E+01  0.736994E+00
  21    49    0.921517E+00  0.153007E+01  0.582180E+00
  21    50    0.793192E+00  0.129121E+01  0.509918E+00
  21    51    0.794657E+00  0.200000E+00  0.529360E+00
  21    52    0.827637E+00  0.200000E+00  0.200000E+00
  21    53    0.787968E+00  0.200000E+00  0.200000E+00
  21    54    0.755901E+00  0.200000E+00  0.200000E+00
  21    55    0.774739E+00  0.200000E+00  0.200000E+00
  21    56    0.739226E+00  0.199999E+00  0.199999E+00
  21    57    0.000000E+00  0.000000E+00  0.000000E+00
  21    58    0.000000E+00  0.000000E+00  0.000000E+00
  21    59    0.000000E+00  0.000000E+00  0.000000E+00
  21    60    0.000000E+00  0.000000E+00  0.000000E+00
  22     1    0.000000E+00  0.000000E+00  0.000000E+00
  22     2    0.000000E+00  0.000000E+00  0.000000E+00
  22     3    0.000000E+00  0.000000E+00  0.000000E+00
  22     4    0.000000E+00  0.000000E+00  0.000000E+00
  22     5    0.000000E+00  0.000000E+00  0.000000E+00
  22     6    0.000000E+00  0.000000E+00  0.000000E+00
  22     7    0.000000E+00  0.000000E+00  0.000000E+00
  22     8    0.000000E+00  0.000000E+00  0.000000E+00
  22     9    0.000000E+00  0.000000E+00  0.000000E+00
  22    10    0.000000E+00  0.000000E+00  0.000000E+00
  22    11    0.000000E+00  0.000000E+00  0.000000E+00
  22    12    0.000000E+00  0.000000E+00  0.000000E+00
  22    13    0.000000E+00  0.000000E+00  0.000000E+00
  22    14    0.000000E+00  0.000000E+00  0.000000E+00
  22    15    0.000000E+00  0.000000E+00  0.000000E+00
  22    16    0.000000E+00  0.000000E+00  0.000000E+00
  22    17    0.000000E+00  0.000000E+00  0.000000E+00
  22    18    0.000000E+00  0.000000E+00  0.000000E+00
  22    19    0.000000E+00  0.000000E+00  0.000000E+00
  22    20    0.000000E+00  0.000000E+00  0.000000E+00
  22    21    0.000000E+00  0.000000E+00  0.000000E+00
  22    22    0.000000E+00  0.000000E+00  0.000000E+00
  22    23    0.000000E+00  0.000000E+00  0.000000E+00
  22    24    0.000000E+00  0.000000E+00  0.000000E+00
  22    25    0.000000E+00  0.000000E+00  0.000000E+00
  22    26    0.000000E+00  0.000000E+00  0.000000E+00
  22    27    0.000000E+00  0.000000E+00  0.000000E+00
  22    28    0.000000E+00  0.000000E+00  0.000000E+00
  22    29    0.000000E+00  0.000000E+00  0.000000E+00
  22    30    0.000000E+00  0.000000E+00  0.000000E+00
  22    31    0.000000E+00  0.000000E+00  0.000000E+00
  22    32    0.000000E+00  0.000000E+00  0.000000E+00
  22    33    0.000000E+00  0.000000E+00  0.000000E+00
  22    34    0.000000E+00  0.000000E+00  0.000000E+00
  22    35    0.000000E+00  0.000000E+00  0.000000E+00
  22    36    0.000000E+00  0.000000E+00  0.000000E+00
  22    37    0.200000E+00  0.200000E+00  0.200000E+00
  22    38    0.000000E+00  0.000000E+00  0.000000E+00
  22    39    0.717270E+00  0.200000E+00  0.200000E+00
  22    40    0.816393E+00  0.143150E+01  0.200000E+00
  22    41    0.101983E+01  0.173360E+01  0.980807E+00
  22    42    0.102993E+01  0.174086E+01  0.820851E+00
  22    43    0.122757E+01  0.210738E+01  0.813132E+00
  22    44    0.157674E+01  0.277178E+01  0.978455E+00
  22    45    0.109944E+01  0.187167E+01  0.697346E+00
  22    46    0.105409E+01  0.177507E+01  0.656759E+00
  22    47    0.107238E+01  0.180551E+01  0.658753E+00
  22    48    0.167677E+01  0.291825E+01  0.993150E+00
  22    49    0.989753E+00  0.165466E+01  0.619646E+00
  22    50    0.906717E+00  0.200000E+00  0.569379E+00
  22    51    0.200000E+00  0.180874E+01  0.200000E+00
  22    52    0.200000E+00  0.200000E+00  0.200000E+00
  22    53    0.728549E+00  0.200000E+00  0.200000E+00
  22    54    0.689905E+00  0.200000E+00  0.200000E+00
  22    55    0.735554E+00  0.200000E+00  0.200000E+00
  22    56    0.752739E+00  0.199990E+00  0.199990E+00
  22    57    0.831146E+00  0.199911E+00  0.199911E+00
  22    58    0.000000E+00  0.000000E+00  0.000000E+00
  22    59    0.000000E+00  0.000000E+00  0.000000E+00
  22    60    0.000000E+00  0.000000E+00  0.000000E+00
  23     1    0.000000E+00  0.000000E+00  0.000000E+00
  23     2    0.000000E+00  0.000000E+00  0.000000E+00
  23     3    0.000000E+00  0.000000E+00  0.000000E+00
  23     4    0.000000E+00  0.000000E+00  0.000000E+00
  23     5    0.000000E+00  0.000000E+00  0.000000E+00
  23     6    0.000000E+00  0.000000E+00  0.000000E+00
  23     7    0.000000E+00  0.000000E+00  0.000000E+00
  23     8    0.000000E+00  0.000000E+00  0.000000E+00
  23     9    0.000000E+00  0.000000E+00  0.000000E+00
  23    10    0.000000E+00  0.000000E+00  0.000000E+00
  23    11    0.000000E+00  0.000000E+00  0.000000E+00
  23    12    0.000000E+00  0.000000E+00  0.000000E+00
  23    13    0.000000E+00  0.000000E+00  0.000000E+00
  23    14    0.000000E+00  0.000000E+00  0.000000E+00
  23    15    0.000000E+00  0.000000E+00  0.000000E+00
  23    16    0.000000E+00  0.000000E+00  0.000000E+00
  23    17    0.000000E+00  0.000000E+00  0.000000E+00
  23    18    0.000000E+00  0.000000E+00  0.000000E+00
  23    19    0.000000E+00  0.000000E+00  0.000000E+00
  23    20    0.000000E+00  0.000000E+00  0.000000E+00
  23    21    0.000000E+00  0.000000E+00  0.000000E+00
  23    22    0.000000E+00  0.000000E+00  0.000000E+00
  23    23    0.000000E+00  0.000000E+00  0.000000E+00
  23    24    0.000000E+00  0.000000E+00  0.000000E+00
  23    25    0.000000E+00  0.000000E+00  0.000000E+00
  23    26    0.000000E+00  0.000000E+00  0.000000E+00
  23    27    0.000000E+00  0.000000E+00  0.000000E+00
  23    28    0.000000E+00  0.000000E+00  0.000000E+00
  23    29    0.000000E+00  0.000000E+00  0.000000E+00
  23    30    0.000000E+00  0.000000E+00  0.000000E+00
  23    31    0.000000E+00  0.000000E+00  0.000000E+00
  23    32    0.000000E+00  0.000000E+00  0.000000E+00
  23    33    0.000000E+00  0.000000E+00  0.000000E+00
  23    34    0.000000E+00  0.000000E+00  0.000000E+00
  23    35    0.000000E+00  0.000000E+00  0.000000E+00
  23    36    0.000000E+00  0.000000E+00  0.000000E+00
  23    37    0.101158E+01  0.200000E+00  0.200000E+00
  23    38    0.000000E+00  0.000000E+00  0.000000E+00
  23    39    0.862449E+00  0.145570E+01  0.200000E+00
  23    40    0.905753E+00  0.154225E+01  0.881500E+00
  23    41    0.137475E+01  0.237353E+01  0.105487E+01
  23    42    0.135261E+01  0.232473E+01  0.872581E+00
  23    43    0.132760E+01  0.229081E+01  0.879105E+00
  23    44    0.130201E+01  0.225731E+01  0.873294E+00
  23    45    0.119089E+01  0.203811E+01  0.752702E+00
  23    46    0.122257E+01  0.208342E+01  0.736611E+00
  23    47    0.113272E+01  0.192777E+01  0.698976E+00
  23    48    0.133323E+01  0.234593E+01  0.835895E+00
  23    49    0.980444E+00  0.163806E+01  0.612626E+00
  23    50    0.859266E+00  0.141345E+01  0.545552E+00
  23    51    0.794262E+00  0.200000E+00  0.200000E+00
  23    52    0.821534E+00  0.200000E+00  0.200000E+00
  23    53    0.743012E+00  0.200000E+00  0.200000E+00
  23    54    0.694038E+00  0.200000E+00  0.200000E+00
  23    55    0.728615E+00  0.200000E+00  0.200000E+00
  23    56    0.775192E+00  0.199998E+00  0.199998E+00
  23    57    0.843251E+00  0.199993E+00  0.199993E+00
  23    58    0.000000E+00  0.000000E+00  0.000000E+00
  23    59    0.000000E+00  0.000000E+00  0.000000E+00
  23    60    0.000000E+00  0.000000E+00  0.000000E+00
  24     1    0.000000E+00  0.000000E+00  0.000000E+00
  24     2    0.000000E+00  0.000000E+00  0.000000E+00
  24     3    0.000000E+00  0.000000E+00  0.000000E+00
  24     4    0.000000E+00  0.000000E+00  0.000000E+00
  24     5    0.000000E+00  0.000000E+00  0.000000E+00
  24     6    0.000000E+00  0.000000E+00  0.000000E+00
  24     7    0.000000E+00  0.000000E+00  0.000000E+00
  24     8    0.000000E+00  0.000000E+00  0.000000E+00
  24     9    0.000000E+00  0.000000E+00  0.000000E+00
  24    10    0.000000E+00  0.000000E+00  0.000000E+00
  24    11    0.000000E+00  0.000000E+00  0.000000E+00
  24    12    0.000000E+00  0.000000E+00  0.000000E+00
  24    13    0.000000E+00  0.000000E+00  0.000000E+00
  24    14    0.000000E+00  0.000000E+00  0.000000E+00
  24    15    0.000000E+00  0.000000E+00  0.000000E+00
  24    16    0.000000E+00  0.000000E+00  0.000000E+00
  24    17    0.000000E+00  0.000000E+00  0.000000E+00
  24    18    0.000000E+00  0.000000E+00  0.000000E+00
  24    19    0.000000E+00  0.000000E+00  0.000000E+00
  24    20    0.000000E+00  0.000000E+00  0.000000E+00
  24    21    0.728261E+00  0.200000E+00  0.200000E+00
  24    22    0.000000E+00  0.000000E+00  0.000000E+00
  24    23    0.000000E+00  0.000000E+00  0.000000E+00
  24    24    0.000000E+00  0.000000E+00  0.000000E+00
  24    25    0.000000E+00  0.000000E+00  0.000000E+00
  24    26    0.000000E+00  0.000000E+00  0.000000E+00
  24    27    0.000000E+00  0.000000E+00  0.000000E+00
  24    28    0.000000E+00  0.000000E+00  0.000000E+00
  24    29    0.000000E+00  0.000000E+00  0.000000E+00
  24    30    0.000000E+00  0.000000E+00  0.000000E+00
  24    31    0.000000E+00  0.000000E+00  0.000000E+00
  24    32    0.000000E+00  0.000000E+00  0.000000E+00
  24    33    0.000000E+00  0.000000E+00  0.000000E+00
  24    34    0.159163E+01  0.199831E+00  0.199831E+00
  24    35    0.000000E+00  0.000000E+00  0.000000E+00
  24    36    0.000000E+00  0.000000E+00  0.000000E+00
  24    37    0.131524E+01  0.200000E+00  0.200000E+00
  24    38    0.997098E+00  0.171637E+01  0.910125E+00
  24    39    0.118271E+01  0.204318E+01  0.111276E+01
  24    40    0.171822E+01  0.300009E+01  0.130956E+01
  24    41    0.304489E+01  0.544037E+01  0.190481E+01
  24    42    0.215428E+01  0.380834E+01  0.128553E+01
  24    43    0.145870E+01  0.255075E+01  0.924861E+00
  24    44    0.146627E+01  0.254884E+01  0.926584E+00
  24    45    0.129713E+01  0.222347E+01  0.784718E+00
  24    46    0.117250E+01  0.199714E+01  0.723416E+00
  24    47    0.112150E+01  0.193303E+01  0.698829E+00
  24    48    0.115652E+01  0.204515E+01  0.717085E+00
  24    49    0.995896E+00  0.166533E+01  0.615672E+00
  24    50    0.900944E+00  0.200000E+00  0.563679E+00
  24    51    0.858443E+00  0.200000E+00  0.200000E+00
  24    52    0.843334E+00  0.200000E+00  0.200000E+00
  24    53    0.777223E+00  0.200000E+00  0.200000E+00
  24    54    0.757975E+00  0.200000E+00  0.200000E+00
  24    55    0.760420E+00  0.200000E+00  0.200000E+00
  24    56    0.797379E+00  0.200000E+00  0.200000E+00
  24    57    0.831747E+00  0.200000E+00  0.200000E+00
  24    58    0.000000E+00  0.000000E+00  0.000000E+00
  24    59    0.000000E+00  0.000000E+00  0.000000E+00
  24    60    0.000000E+00  0.000000E+00  0.000000E+00
  25     1    0.000000E+00  0.000000E+00  0.000000E+00
  25     2    0.000000E+00  0.000000E+00  0.000000E+00
  25     3    0.000000E+00  0.000000E+00  0.000000E+00
  25     4    0.000000E+00  0.000000E+00  0.000000E+00
  25     5    0.000000E+00  0.000000E+00  0.000000E+00
  25     6    0.000000E+00  0.000000E+00  0.000000E+00
  25     7    0.000000E+00  0.000000E+00  0.000000E+00
  25     8    0.000000E+00  0.000000E+00  0.000000E+00
  25     9    0.000000E+00  0.000000E+00  0.000000E+00
  25    10    0.000000E+00  0.000000E+00  0.000000E+00
  25    11    0.000000E+00  0.000000E+00  0.000000E+00
  25    12    0.000000E+00  0.000000E+00  0.000000E+00
  25    13    0.000000E+00  0.000000E+00  0.000000E+00
  25    14    0.000000E+00  0.000000E+00  0.000000E+00
  25    15    0.000000E+00  0.000000E+00  0.000000E+00
  25    16    0.000000E+00  0.000000E+00  0.000000E+00
  25    17    0.000000E+00  0.000000E+00  0.000000E+00
  25    18    0.000000E+00  0.000000E+00  0.000000E+00
  25    19    0.000000E+00  0.000000E+00  0.000000E+00
  25    20    0.000000E+00  0.000000E+00  0.000000E+00
  25    21    0.000000E+00  0.000000E+00  0.000000E+00
  25    22    0.000000E+00  0.000000E+00  0.000000E+00
  25    23    0.000000E+00  0.000000E+00  0.000000E+00
  25    24    0.000000E+00  0.000000E+00  0.000000E+00
  25    25    0.000000E+00  0.000000E+00  0.000000E+00
  25    26    0.000000E+00  0.000000E+00  0.000000E+00
  25    27    0.000000E+00  0.000000E+00  0.000000E+00
  25    28    0.000000E+00  0.000000E+00  0.000000E+00
  25    29    0.000000E+00  0.000000E+00  0.000000E+00
  25    30    0.000000E+00  0.000000E+00  0.000000E+00
  25    31    0.000000E+00  0.000000E+00  0.000000E+00
  25    32    0.000000E+00  0.000000E+00  0.000000E+00
  25    33    0.000000E+00  0.000000E+00  0.000000E+00
  25    34    0.000000E+00  0.000000E+00  0.000000E+00
  25    35    0.000000E+00  0.000000E+00  0.000000E+00
  25    36    0.000000E+00  0.000000E+00  0.000000E+00
  25    37    0.133432E+01  0.232623E+01  0.114570E+01
  25    38    0.141702E+01  0.245925E+01  0.123862E+01
  25    39    0.280929E+01  0.500039E+01  0.173359E+01
  25    40    0.292220E+01  0.520931E+01  0.173651E+01
  25    41    0.236700E+01  0.420352E+01  0.146419E+01
  25    42    0.191500E+01  0.336987E+01  0.114950E+01
  25    43    0.168572E+01  0.293381E+01  0.976434E+00
  25    44    0.179484E+01  0.313794E+01  0.103968E+01
  25    45    0.156402E+01  0.272790E+01  0.939351E+00
  25    46    0.112829E+01  0.197105E+01  0.746377E+00
  25    47    0.131482E+01  0.235139E+01  0.822090E+00
  25    48    0.114692E+01  0.197725E+01  0.706052E+00
  25    49    0.972064E+00  0.200000E+00  0.602663E+00
  25    50    0.928444E+00  0.200000E+00  0.200000E+00
  25    51    0.907411E+00  0.200000E+00  0.200000E+00
  25    52    0.838245E+00  0.200000E+00  0.200000E+00
  25    53    0.767519E+00  0.200000E+00  0.200000E+00
  25    54    0.775952E+00  0.200000E+00  0.200000E+00
  25    55    0.755781E+00  0.200000E+00  0.200000E+00
  25    56    0.806233E+00  0.200000E+00  0.200000E+00
  25    57    0.811720E+00  0.200000E+00  0.200000E+00
  25    58    0.000000E+00  0.000000E+00  0.000000E+00
  25    59    0.000000E+00  0.000000E+00  0.000000E+00
  25    60    0.000000E+00  0.000000E+00  0.000000E+00
  26     1    0.000000E+00  0.000000E+00  0.000000E+00
  26     2    0.000000E+00  0.000000E+00  0.000000E+00
  26     3    0.000000E+00  0.000000E+00  0.000000E+00
  26     4    0.000000E+00  0.000000E+00  0.000000E+00
  26     5    0.000000E+00  0.000000E+00  0.000000E+00
  26     6    0.000000E+00  0.000000E+00  0.000000E+00
  26     7    0.000000E+00  0.000000E+00  0.000000E+00
  26     8    0.000000E+00  0.000000E+00  0.000000E+00
  26     9    0.000000E+00  0.000000E+00  0.000000E+00
  26    10    0.000000E+00  0.000000E+00  0.000000E+00
  26    11    0.000000E+00  0.000000E+00  0.000000E+00
  26    12    0.000000E+00  0.000000E+00  0.000000E+00
  26    13    0.000000E+00  0.000000E+00  0.000000E+00
  26    14    0.000000E+00  0.000000E+00  0.000000E+00
  26    15    0.000000E+00  0.000000E+00  0.000000E+00
  26    16    0.000000E+00  0.000000E+00  0.000000E+00
  26    17    0.000000E+00  0.000000E+00  0.000000E+00
  26    18    0.000000E+00  0.000000E+00  0.000000E+00
  26    19    0.000000E+00  0.000000E+00  0.000000E+00
  26    20    0.000000E+00  0.000000E+00  0.000000E+00
  26    21    0.000000E+00  0.000000E+00  0.000000E+00
  26    22    0.000000E+00  0.000000E+00  0.000000E+00
  26    23    0.000000E+00  0.000000E+00  0.000000E+00
  26    24    0.000000E+00  0.000000E+00  0.000000E+00
  26    25    0.000000E+00  0.000000E+00  0.000000E+00
  26    26    0.000000E+00  0.000000E+00  0.000000E+00
  26    27    0.000000E+00  0.000000E+00  0.000000E+00
  26    28    0.000000E+00  0.000000E+00  0.000000E+00
  26    29    0.000000E+00  0.000000E+00  0.000000E+00
  26    30    0.000000E+00  0.000000E+00  0.000000E+00
  26    31    0.000000E+00  0.000000E+00  0.000000E+00
  26    32    0.000000E+00  0.000000E+00  0.000000E+00
  26    33    0.000000E+00  0.000000E+00  0.000000E+00
  26    34    0.000000E+00  0.000000E+00  0.000000E+00
  26    35    0.000000E+00  0.000000E+00  0.000000E+00
