      1        1  0.131204E-01
      1        2  0.133725E-01
      1        3  0.119421E-01
      1        4  0.133100E-01
      1        5  0.117000E-01
      1        6  0.383368E-01
      1        7  0.461748E-01
      1        8  0.249173E-01
      1        9  0.319949E-01
      1       10  0.282846E-01
      1       11  0.214093E-01
      1       12  0.161246E-01
      1       13  0.342827E-01
      1       14  0.603016E-01
      1       15  0.190396E-01
      1       16  0.184292E-01
      1       17  0.251438E-01
      1       18  0.173835E-01
      1       19  0.154895E-01
      1       20  0.128866E-01
      1       21  0.378015E-01
      1       22  0.325234E-01
      1       23  0.173276E-01
      1       24  0.143847E-01
      1       25  0.102708E-01
      1       26  0.118581E-01
      1       27  0.153839E-01
      1       28  0.161286E-01
      1       29  0.146575E-01
      1       30  0.148383E-01
      1       31  0.248214E-01
      1       32  0.277705E-01
      1       33  0.229379E-01
      1       34  0.142311E-01
      1       35  0.113367E-01
      1       36  0.146311E-01
      1       37  0.139772E-01
      1       38  0.163640E-01
      1       39  0.149253E-01
      1       40  0.929861E-02
      1       41  0.143514E-01
      1       42  0.230243E-01
      1       43  0.157837E-01
      1       44  0.913154E-02
      1       45  0.164838E-01
      1       46  0.413797E-01
      1       47  0.596788E-01
      1       48  0.470798E-01
      1       49  0.227755E+00
      1       50  0.814507E-01
      1       51  0.487691E-01
      1       52  0.580065E-01
      1       53  0.534026E-01
      1       54  0.472493E-01
      1       55  0.218907E-01
      1       56  0.230484E-01
      1       57  0.278292E-01
      1       58  0.393437E-01
      1       59  0.128672E-01
      1       60  0.200052E-01
      1       61  0.507592E-01
      1       62  0.992169E-02
      1       63  0.472778E-01
      1       64  0.185163E+00
      1       65  0.555314E-01
      1       66  0.184882E+00
      1       67  0.153436E+00
      1       68  0.195771E+00
      1       69  0.217494E+00
      1       70  0.292489E-01
      1       71  0.000000E+00
      1       72  0.000000E+00
      1       73  0.000000E+00
      1       74  0.000000E+00
      1       75  0.000000E+00
      1       76  0.155267E-01
      1       77  0.156150E-01
      1       78  0.156150E-01
      1       79  0.156150E-01
      1       80  0.152438E-01
      1       81  0.128136E-01
      1       82  0.142559E-01
      1       83  0.121515E-01
      1       84  0.122900E-01
      1       85  0.119969E-01
      1       86  0.290534E-01
      1       87  0.423086E-01
      1       88  0.706083E-01
      1       89  0.418905E-01
      1       90  0.000000E+00
      1       91  0.000000E+00
      1       92  0.000000E+00
      1       93  0.000000E+00
      1       94  0.000000E+00
      1       95  0.000000E+00
      1       96  0.000000E+00
      1       97  0.000000E+00
      1       98  0.000000E+00
      1       99  0.000000E+00
      1      100  0.000000E+00
      1      101  0.000000E+00
      1      102  0.519640E-01
      1      103  0.519641E-01
      1      104  0.519640E-01
      2        1  0.133253E-01
      2        2  0.132917E-01
      2        3  0.125230E-01
      2        4  0.115862E-01
      2        5  0.104597E-01
      2        6  0.570895E-01
      2        7  0.706881E-01
      2        8  0.556842E-01
      2        9  0.320074E-01
      2       10  0.284183E-01
      2       11  0.200450E-01
      2       12  0.153316E-01
      2       13  0.181910E-01
      2       14  0.585756E-01
      2       15  0.212371E-01
      2       16  0.213592E-01
      2       17  0.185512E-01
      2       18  0.108600E-01
      2       19  0.280709E-01
      2       20  0.178813E-01
      2       21  0.312303E-01
      2       22  0.629229E-01
      2       23  0.176757E-01
      2       24  0.186481E-01
      2       25  0.434381E-01
      2       26  0.223650E-01
      2       27  0.143530E-01
      2       28  0.124174E-01
      2       29  0.115200E-01
      2       30  0.158296E-01
      2       31  0.278238E-01
      2       32  0.297843E-01
      2       33  0.131621E-01
      2       34  0.120529E-01
      2       35  0.143720E-01
      2       36  0.156567E-01
      2       37  0.143140E-01
      2       38  0.957556E-02
      2       39  0.157447E-01
      2       40  0.112002E-01
      2       41  0.101869E-01
      2       42  0.201487E-01
      2       43  0.118764E-01
      2       44  0.960020E-02
      2       45  0.139467E-01
      2       46  0.959574E-02
      2       47  0.361197E-01
      2       48  0.824054E-01
      2       49  0.553656E-01
      2       50  0.221125E-01
      2       51  0.396038E-01
      2       52  0.444431E-01
      2       53  0.617758E-01
      2       54  0.425956E-01
      2       55  0.116939E-01
      2       56  0.264451E-01
      2       57  0.179197E-01
      2       58  0.207098E-01
      2       59  0.149831E-01
      2       60  0.136546E+00
      2       61  0.656337E-01
      2       62  0.946467E-02
      2       63  0.124895E-01
      2       64  0.170701E+00
      2       65  0.796190E-02
      2       66  0.135440E+00
      2       67  0.164519E+00
      2       68  0.169493E+00
      2       69  0.193767E+00
      2       70  0.292538E-01
      2       71  0.290675E-01
      2       72  0.000000E+00
      2       73  0.000000E+00
      2       74  0.000000E+00
      2       75  0.000000E+00
      2       76  0.156150E-01
      2       77  0.156150E-01
      2       78  0.156150E-01
      2       79  0.154629E-01
      2       80  0.144105E-01
      2       81  0.148231E-01
      2       82  0.125793E-01
      2       83  0.150886E-01
      2       84  0.153656E-01
      2       85  0.153657E-01
      2       86  0.205513E-01
      2       87  0.316743E-01
      2       88  0.656981E-01
      2       89  0.970500E-01
      2       90  0.000000E+00
      2       91  0.000000E+00
      2       92  0.000000E+00
      2       93  0.000000E+00
      2       94  0.000000E+00
      2       95  0.000000E+00
      2       96  0.000000E+00
      2       97  0.000000E+00
      2       98  0.000000E+00
      2       99  0.000000E+00
      2      100  0.943300E-02
      2      101  0.514578E-01
      2      102  0.519641E-01
      2      103  0.519640E-01
      2      104  0.519640E-01
      3        1  0.128562E-01
      3        2  0.132156E-01
      3        3  0.128825E-01
      3        4  0.147587E-01
      3        5  0.110396E-01
      3        6  0.177612E-01
      3        7  0.340800E-01
      3        8  0.293334E-01
      3        9  0.326457E-01
      3       10  0.279967E-01
      3       11  0.173115E-01
      3       12  0.190149E-01
      3       13  0.194771E-01
      3       14  0.440535E-01
      3       15  0.310546E-01
      3       16  0.211150E-01
      3       17  0.228242E-01
      3       18  0.154595E-01
      3       19  0.463396E-01
      3       20  0.188140E-01
      3       21  0.150148E-01
      3       22  0.273808E-01
      3       23  0.163712E-01
      3       24  0.164938E-01
      3       25  0.169340E-01
      3       26  0.133401E-01
      3       27  0.139795E-01
      3       28  0.126140E-01
      3       29  0.137780E-01
      3       30  0.164884E-01
      3       31  0.278238E-01
      3       32  0.279258E-01
      3       33  0.216890E-01
      3       34  0.220705E-01
      3       35  0.162501E-01
      3       36  0.152577E-01
      3       37  0.126265E-01
      3       38  0.741000E-02
      3       39  0.882542E-02
      3       40  0.166617E-01
      3       41  0.108327E-01
      3       42  0.180653E-01
      3       43  0.113772E-01
      3       44  0.968124E-02
      3       45  0.139583E-01
      3       46  0.170204E-01
      3       47  0.515718E-01
      3       48  0.665488E-01
      3       49  0.141028E-01
      3       50  0.873961E-02
      3       51  0.431579E-01
      3       52  0.338680E-01
      3       53  0.551522E-01
      3       54  0.312033E-01
      3       55  0.178215E-01
      3       56  0.252088E-01
      3       57  0.168029E-01
      3       58  0.142751E-01
      3       59  0.145016E-01
      3       60  0.130700E-01
      3       61  0.415643E-01
      3       62  0.302705E-01
      3       63  0.124412E-01
      3       64  0.298401E-01
      3       65  0.389831E-01
      3       66  0.588075E-01
      3       67  0.135303E+00
      3       68  0.229635E+00
      3       69  0.194029E+00
      3       70  0.319750E-01
      3       71  0.626983E-01
      3       72  0.000000E+00
      3       73  0.000000E+00
      3       74  0.000000E+00
      3       75  0.000000E+00
      3       76  0.000000E+00
      3       77  0.156150E-01
      3       78  0.156150E-01
      3       79  0.119650E-01
      3       80  0.000000E+00
      3       81  0.156150E-01
      3       82  0.152825E-01
      3       83  0.156150E-01
      3       84  0.156150E-01
      3       85  0.156150E-01
      3       86  0.159787E-01
      3       87  0.224373E-01
      3       88  0.427057E-01
      3       89  0.996925E-01
      3       90  0.116665E+00
      3       91  0.000000E+00
      3       92  0.000000E+00
      3       93  0.000000E+00
      3       94  0.000000E+00
      3       95  0.000000E+00
      3       96  0.000000E+00
      3       97  0.000000E+00
      3       98  0.000000E+00
