GH_01x01
           i           j   heigt(m a.s.l.)
          17          41       261.6824
          17          42       264.3297
          17          43       263.2764
          17          44       260.6542
          17          45       244.8570
          17          46       238.6679
          17          47       242.1320
          17          48       243.9572
          17          49       245.7418
          17          50       247.6719
          17          51       248.5694
          17          52       250.3629
          17          53       258.7224
          17          54       267.3529
          17          55       267.7899
          17          56       266.5589
          17          57       273.3714
          17          58       281.5273
          17          59       285.1696
          17          60       294.3118
          17          61       306.2184
          17          62       310.9041
          17          63       312.8140
          17          64       315.6688
          17          65       321.8782
          17          66       335.7566
          17          67       354.5387
          17          68       372.8890
          17          69       388.6642
          17          70       401.0994
          17          71       409.9590
          17          72       416.0253
          17          73       419.5621
          17          74       420.8987
          17          75       421.1253
          17          76       420.0880
          17          77       417.9750
          17          78       416.7051
          17          79       415.4312
          17          80       412.6178
          17          81       409.6112
          17          82       406.6862
          17          83       403.4880
          17          84       400.8516
          17          85       399.2407
          17          86       399.0264
          17          87       399.4552
          17          88       400.5126
          17          89       403.8238
          17          90       408.5964
          17          91       413.1555
          17          92       419.0034
          17          93       427.2390
          17          94       434.3812
          17          95       441.1598
          17          96       452.5725
          17          97       467.1433
          17          98       491.2463
          17          99       534.8249
          17         100       582.3632
          18           1       301.9627
          18           2       297.6015
          18           3       297.7400
          18           4       296.5638
          18           5       300.2365
          18           6       307.2509
          18           7       305.0160
          18           8       293.7059
          18           9       268.4139
          18          10       246.8153
          18          11       234.0156
          18          12       217.4615
          18          13       213.7984
          18          14       220.8866
          18          15       208.4187
          18          16       173.9661
          18          17       159.4369
          18          18       182.5234
          18          19       208.0637
          18          20       221.0924
          18          21       229.3743
          18          22       232.2761
          18          23       230.8138
          18          24       229.3964
          18          25       228.8698
          18          26       228.5340
          18          27       228.1865
          18          28       228.0036
          18          29       227.9066
          18          30       228.1553
          18          31       229.5405
          18          32       231.7140
          18          33       233.9804
          18          34       236.8039
          18          35       240.0972
          18          36       240.5983
          18          37       239.7701
          18          38       241.9926
          18          39       244.5707
          18          40       253.6285
          18          41       271.3441
          18          42       276.6874
          18          43       269.9103
          18          44       261.1473
          18          45       247.8051
          18          46       243.5438
          18          47       248.9681
          18          48       251.8112
          18          49       250.2002
          18          50       251.0732
          18          51       257.5364
          18          52       258.6126
          18          53       262.0670
          18          54       273.0065
          18          55       278.5060
          18          56       273.8563
          18          57       267.2010
          18          58       271.1692
          18          59       283.1793
          18          60       298.2653
          18          61       309.9901
          18          62       312.7750
          18          63       314.9031
          18          64       320.9047
          18          65       332.1638
          18          66       347.9813
          18          67       362.0844
          18          68       373.6442
          18          69       384.8580
          18          70       394.6514
          18          71       402.7580
          18          72       409.4117
          18          73       413.4888
          18          74       415.1481
          18          75       415.8792
          18          76       416.3368
          18          77       415.9275
          18          78       415.1425
          18          79       414.1536
          18          80       411.7247
          18          81       408.6602
          18          82       406.1385
          18          83       404.0344
          18          84       401.9052
          18          85       400.1984
          18          86       400.2979
          18          87       401.1180
          18          88       401.7974
          18          89       403.8019
          18          90       407.2398
          18          91       411.2859
          18          92       416.5152
          18          93       422.3022
          18          94       426.2926
          18          95       433.8002
          18          96       448.5687
          18          97       461.1941
          18          98       479.3854
          18          99       522.5314
          18         100       570.9413
          19           1       283.5356
          19           2       284.4038
          19           3       289.3906
          19           4       293.9100
          19           5       300.5344
          19           6       310.1808
          19           7       308.5991
          19           8       292.2819
          19           9       262.4771
          19          10       240.1814
          19          11       231.9120
          19          12       222.0187
          19          13       210.5041
          19          14       212.5081
          19          15       200.6476
          19          16       170.8065
          19          17       177.8669
          19          18       212.1933
          19          19       230.0037
          19          20       231.6104
          19          21       229.9067
          19          22       226.3394
          19          23       221.9222
          19          24       222.9325
          19          25       226.3402
          19          26       227.4918
          19          27       227.5883
          19          28       227.4576
          19          29       227.1508
          19          30       226.6786
          19          31       227.3531
          19          32       229.9209
          19          33       233.0041
          19          34       237.9131
          19          35       244.2667
          19          36       243.5555
          19          37       237.3669
          19          38       235.7657
          19          39       237.5045
          19          40       244.2422
          19          41       258.6208
          19          42       268.4044
          19          43       268.2257
          19          44       261.9743
          19          45       254.6517
          19          46       254.3122
          19          47       255.3291
          19          48       255.7969
          19          49       255.0303
          19          50       252.3586
          19          51       258.6969
          19          52       264.3241
          19          53       265.2449
          19          54       270.9644
          19          55       279.0590
          19          56       279.2835
          19          57       269.8382
          19          58       270.3186
          19          59       281.0456
          19          60       293.0299
          19          61       305.5595
          19          62       310.6945
          19          63       313.7276
          19          64       322.7768
          19          65       336.9934
          19          66       352.8588
          19          67       365.3885
          19          68       374.2831
          19          69       381.5306
          19          70       387.9384
          19          71       395.2489
          19          72       402.8774
          19          73       407.9091
          19          74       410.7870
          19          75       412.9817
          19          76       414.2662
          19          77       414.1748
          19          78       413.5512
          19          79       412.5856
          19          80       410.4697
          19          81       407.7982
          19          82       405.6290
          19          83       404.6371
          19          84       403.6331
          19          85       402.0693
          19          86       402.3513
          19          87       403.9399
          19          88       404.5587
          19          89       405.1286
          19          90       407.0860
          19          91       410.5876
          19          92       415.5430
          19          93       420.9208
          19          94       426.2660
          19          95       435.7630
          19          96       448.9969
          19          97       458.2838
          19          98       476.8870
          19          99       520.1218
          19         100       562.0027
          20           1       266.4880
          20           2       272.9179
          20           3       279.6553
          20           4       288.9760
          20           5       294.2003
          20           6       301.9236
          20           7       307.0448
          20           8       302.2452
          20           9       288.3312
          20          10       268.0855
          20          11       251.1860
          20          12       241.9815
          20          13       224.6980
          20          14       202.7344
          20          15       176.3460
          20          16       166.7401
          20          17       198.2936
          20          18       231.7850
          20          19       237.9828
          20          20       226.6507
          20          21       216.0509
          20          22       212.9348
          20          23       211.5961
          20          24       214.4799
          20          25       221.6470
          20          26       227.4138
          20          27       228.8632
          20          28       228.3520
          20          29       228.4008
          20          30       228.5419
          20          31       227.8458
          20          32       227.2012
          20          33       228.2068
          20          34       231.8485
          20          35       235.7954
          20          36       234.8131
          20          37       230.3342
          20          38       227.3339
          20          39       226.4241
          20          40       233.5845
          20          41       252.3454
          20          42       264.3950
          20          43       268.8176
          20          44       273.6479
          20          45       267.4154
          20          46       261.5315
          20          47       261.8611
          20          48       260.2097
          20          49       256.7322
          20          50       252.5182
          20          51       257.1135
          20          52       267.0204
          20          53       271.5289
          20          54       273.2468
          20          55       279.8998
          20          56       285.2956
          20          57       282.0479
          20          58       279.6118
          20          59       280.3071
          20          60       282.1479
          20          61       289.0247
          20          62       299.0701
          20          63       308.9622
          20          64       320.5464
          20          65       334.7657
          20          66       349.6821
          20          67       363.2697
          20          68       372.9599
          20          69       377.9917
          20          70       382.0522
          20          71       388.9723
          20          72       397.0076
          20          73       402.9496
          20          74       407.2293
          20          75       410.6044
          20          76       412.4223
          20          77       412.7245
          20          78       412.4521
          20          79       411.6168
          20          80       410.1035
          20          81       408.3229
          20          82       406.6949
          20          83       406.1747
          20          84       405.8944
          20          85       404.9200
          20          86       405.4593
          20          87       407.3357
          20          88       407.9258
          20          89       407.9534
          20          90       409.2338
          20          91       412.3627
          20          92       417.3323
          20          93       422.9431
          20          94       429.8507
          20          95       440.7039
          20          96       450.4250
          20          97       456.3659
          20          98       478.6565
          20          99       520.9662
          20         100       552.6666
          21           1       245.5688
          21           2       251.3350
          21           3       254.1766
          21           4       262.7281
          21           5       270.8185
          21           6       279.9575
          21           7       280.2252
          21           8       284.3489
          21           9       294.4153
          21          10       290.1879
          21          11       268.4982
          21          12       241.7882
          21          13       219.2974
          21          14       190.5667
          21          15       158.6789
          21          16       163.2165
          21          17       198.2823
          21          18       219.7175
          21          19       218.4055
          21          20       205.3134
          21          21       200.5908
          21          22       211.2198
          21          23       221.8366
          21          24       223.6799
          21          25       225.1282
          21          26       232.7962
          21          27       236.5979
          21          28       237.9255
          21          29       242.9890
          21          30       247.5607
          21          31       242.1531
          21          32       229.5602
          21          33       224.3534
          21          34       224.6250
          21          35       224.9583
          21          36       225.3667
          21          37       226.0684
          21          38       233.3305
          21          39       240.1552
          21          40       247.4158
          21          41       261.8922
          21          42       268.6877
          21          43       272.9013
          21          44       280.8171
          21          45       275.0351
          21          46       262.6096
          21          47       265.8572
          21          48       273.2018
          21          49       268.4732
          21          50       261.0710
          21          51       260.4509
          21          52       267.0111
          21          53       274.1451
          21          54       280.5469
          21          55       290.8999
          21          56       298.0925
          21          57       298.8346
          21          58       297.3667
          21          59       296.5257
          21          60       289.4949
          21          61       278.6373
          21          62       284.8571
          21          63       302.1588
          21          64       316.1688
          21          65       329.2418
          21          66       343.3136
          21          67       357.6245
          21          68       368.8971
          21          69       374.2147
          21          70       377.4695
          21          71       384.1760
          21          72       392.6868
          21          73       400.0881
          21          74       405.9234
          21          75       409.6883
          21          76       411.4885
          21          77       412.2037
          21          78       412.2546
          21          79       411.7861
          21          80       411.3218
          21          81       410.5121
          21          82       409.3277
          21          83       408.9249
          21          84       408.9102
          21          85       408.3610
          21          86       408.4416
          21          87       409.7158
          21          88       410.8769
          21          89       411.8272
          21          90       413.5084
          21          91       416.6288
          21          92       421.3378
          21          93       426.8516
          21          94       434.2080
          21          95       444.7434
          21          96       450.8887
          21          97       456.2048
          21          98       478.5259
          21          99       513.1947
          21         100       536.1622
          22           1       227.0425
          22           2       228.9469
          22           3       228.8067
          22           4       231.5658
          22           5       237.2743
          22           6       246.6197
          22           7       237.5218
          22           8       240.9340
          22           9       262.1286
          22          10       263.4529
          22          11       247.5870
          22          12       217.4518
          22          13       182.5710
          22          14       158.2458
          22          15       148.2569
          22          16       160.1454
          22          17       182.3037
          22          18       195.8454
          22          19       196.5772
          22          20       196.9903
          22          21       210.2742
          22          22       225.0932
          22          23       235.1727
          22          24       236.0541
          22          25       227.6654
          22          26       230.7966
          22          27       243.6157
          22          28       256.1725
          22          29       270.6113
          22          30       278.2675
          22          31       261.9421
          22          32       235.0426
          22          33       225.2053
          22          34       226.6289
          22          35       227.6576
          22          36       226.5979
          22          37       234.8630
          22          38       263.5526
          22          39       278.8724
          22          40       271.7046
          22          41       268.3242
          22          42       267.7331
          22          43       272.0836
          22          44       278.9315
          22          45       276.0862
          22          46       265.5964
          22          47       269.2479
          22          48       282.1656
          22          49       282.8740
          22          50       278.3155
          22          51       275.5210
          22          52       275.8438
          22          53       278.4940
          22          54       288.6331
          22          55       302.0912
          22          56       306.0023
          22          57       307.6070
          22          58       310.0333
          22          59       310.6849
          22          60       302.6689
          22          61       284.3923
          22          62       280.9500
          22          63       297.2347
          22          64       313.1649
          22          65       325.0621
          22          66       337.6675
          22          67       351.2519
          22          68       363.6800
          22          69       370.9699
          22          70       374.5204
          22          71       380.6075
          22          72       390.0618
          22          73       399.1727
          22          74       405.8727
          22          75       409.5381
          22          76       411.1806
          22          77       412.4692
          22          78       413.3704
          22          79       413.5456
          22          80       413.7370
          22          81       413.2584
          22          82       411.7543
          22          83       411.4143
          22          84       412.0954
          22          85       411.2689
          22          86       410.0148
          22          87       411.2128
          22          88       413.9312
          22          89       416.2982
          22          90       418.6506
          22          91       421.7960
          22          92       425.5451
          22          93       430.1049
          22          94       437.8473
          22          95       448.0583
          22          96       451.4691
          22          97       456.4735
          22          98       473.2491
          22          99       496.0007
          22         100       515.3651
          23           1       210.5368
          23           2       212.8501
          23           3       211.5649
          23           4       204.8768
          23           5       200.8637
          23           6       211.0156
          23           7       202.8885
          23           8       198.3848
          23           9       220.3675
          23          10       232.9138
          23          11       222.7602
          23          12       186.2411
          23          13       148.5697
          23          14       148.8740
          23          15       166.8663
          23          16       178.8778
          23          17       190.5772
          23          18       203.6596
          23          19       213.6938
          23          20       218.7046
          23          21       227.4057
          23          22       234.4576
          23          23       238.2872
          23          24       239.3589
          23          25       225.2771
          23          26       216.2947
          23          27       235.1079
          23          28       265.2753
          23          29       289.7250
          23          30       296.0704
          23          31       269.4690
          23          32       235.7497
          23          33       228.8671
          23          34       243.6757
          23          35       249.2052
          23          36       236.4889
          23          37       247.4739
          23          38       285.3156
          23          39       299.1819
          23          40       281.8807
          23          41       267.9824
          23          42       265.8067
          23          43       268.5289
          23          44       275.7461
          23          45       276.7220
          23          46       271.2393
          23          47       275.6137
          23          48       284.7572
          23          49       287.2816
          23          50       287.1031
          23          51       288.2971
          23          52       290.5954
          23          53       292.4108
          23          54       301.7070
          23          55       313.7050
          23          56       315.6537
          23          57       315.5390
          23          58       314.7552
          23          59       310.4568
          23          60       304.4253
          23          61       292.6099
          23          62       285.1328
          23          63       294.1914
          23          64       309.9230
          23          65       322.6013
          23          66       333.9286
          23          67       345.9805
          23          68       358.3474
          23          69       367.7852
          23          70       373.3093
          23          71       379.5909
          23          72       389.5284
          23          73       399.2399
          23          74       405.5727
          23          75       409.0454
          23          76       411.1080
          23          77       413.2103
          23          78       415.5344
          23          79       416.7648
          23          80       416.8287
          23          81       416.2126
          23          82       414.6606
          23          83       414.5019
          23          84       416.4974
          23          85       416.5561
          23          86       414.8838
          23          87       415.7927
          23          88       418.7104
          23          89       421.2936
          23          90       423.7119
          23          91       426.5951
          23          92       429.6027
          23          93       433.7276
          23          94       441.7351
          23          95       451.1810
          23          96       453.1781
          23          97       455.2364
          23          98       463.3060
          23          99       476.0366
          23         100       492.8967
          24           1       194.5892
          24           2       195.0597
          24           3       192.0361
          24           4       174.5267
          24           5       165.1009
          24           6       174.1944
          24           7       167.9482
          24           8       168.1927
          24           9       199.4038
          24          10       221.8177
          24          11       204.1416
          24          12       159.8834
          24          13       141.4560
          24          14       173.0152
          24          15       206.6073
          24          16       214.7229
          24          17       212.0635
          24          18       213.9592
          24          19       231.4372
          24          20       241.8643
          24          21       240.3875
          24          22       240.7801
          24          23       241.9920
          24          24       247.3578
          24          25       245.5540
          24          26       227.7912
          24          27       222.7495
          24          28       250.3566
          24          29       285.8318
          24          30       298.5735
          24          31       276.3999
          24          32       243.2235
          24          33       239.8792
          24          34       268.0038
          24          35       274.8924
          24          36       250.8070
          24          37       252.7861
          24          38       278.3405
          24          39       291.6321
          24          40       279.8455
          24          41       262.7006
          24          42       264.5805
          24          43       268.6507
          24          44       272.1868
          24          45       277.3055
          24          46       276.4332
          24          47       280.2207
          24          48       289.8831
          24          49       293.4521
          24          50       293.6196
          24          51       295.5182
          24          52       297.1128
          24          53       302.1414
          24          54       315.5358
          24          55       329.6503
          24          56       332.1179
          24          57       325.1611
          24          58       315.1007
          24          59       307.0103
          24          60       301.6492
          24          61       296.0001
          24          62       292.1050
          24          63       293.5834
          24          64       303.9315
          24          65       318.7776
          24          66       331.5509
          24          67       342.5829
          24          68       353.6757
          24          69       364.2202
          24          70       372.4393
          24          71       380.2485
          24          72       390.3169
          24          73       399.7319
          24          74       405.7067
          24          75       409.4695
          24          76       412.3087
          24          77       414.7320
          24          78       417.2748
          24          79       419.2260
          24          80       419.6963
          24          81       419.4820
          24          82       419.2699
          24          83       419.6481
          24          84       421.8466
          24          85       424.0683
          24          86       424.1734
          24          87       424.1918
          24          88       425.3594
          24          89       426.7937
          24          90       428.6074
          24          91       431.3360
          24          92       435.2010
          24          93       440.6487
          24          94       447.3904
          24          95       453.2695
          24          96       453.6547
          24          97       454.0295
          24          98       457.6765
          24          99       465.8281
          24         100       478.9493
          25           1       178.5007
          25           2       171.8067
          25           3       163.5336
          25           4       139.6817
          25           5       124.1106
          25           6       127.4318
          25           7       145.0956
          25           8       175.7267
          25           9       206.7448
          25          10       205.6241
          25          11       174.2294
          25          12       144.7655
          25          13       152.8093
          25          14       191.5204
          25          15       222.4957
          25          16       227.6190
          25          17       216.0094
          25          18       214.9852
          25          19       241.9861
          25          20       266.3154
          25          21       263.0771
          25          22       251.4916
          25          23       246.7739
          25          24       256.3938
          25          25       275.9859
          25          26       270.2602
          25          27       235.7518
          25          28       228.5516
          25          29       266.3771
          25          30       302.6119
          25          31       301.4918
          25          32       277.3896
          25          33       270.3740
          25          34       287.3284
          25          35       290.8214
          25          36       276.4479
          25          37       271.5188
          25          38       276.0441
          25          39       285.9297
          25          40       282.5536
          25          41       264.7030
          25          42       264.7310
          25          43       272.2319
          25          44       272.1503
          25          45       277.5396
          25          46       282.9219
          25          47       284.8709
          25          48       292.0815
          25          49       296.9426
          25          50       302.4981
          25          51       308.8955
          25          52       305.1442
          25          53       304.0170
          25          54       319.5386
          25          55       340.2134
          25          56       343.8210
          25          57       330.0568
          25          58       314.1366
          25          59       305.1980
          25          60       303.2740
          25          61       303.8501
          25          62       303.3027
          25          63       300.3446
          25          64       301.1245
          25          65       311.6693
          25          66       326.9782
          25          67       340.0449
          25          68       350.6321
          25          69       360.7451
          25          70       370.5933
          25          71       380.1654
          25          72       390.0981
          25          73       399.3056
          25          74       406.2181
          25          75       411.1492
          25          76       414.8219
          25          77       417.3862
          25          78       419.1645
          25          79       420.7767
          25          80       422.0661
          25          81       422.9304
          25          82       424.3022
          25          83       425.3401
          25          84       426.2379
          25          85       428.4813
          25          86       430.3604
          25          87       430.9838
          25          88       431.6774
          25          89       432.4702
          25          90       433.5259
          25          91       436.2488
          25          92       441.5278
          25          93       447.7814
          25          94       452.0688
          25          95       454.2951
          25          96       453.6412
          25          97       454.1655
          25          98       456.8962
          25          99       462.9968
          25         100       472.7653
          26           1       170.5740
          26           2       161.1463
          26           3       143.1971
          26           4       115.6481
          26           5        98.0461
          26           6       101.3267
          26           7       144.4870
          26           8       189.7162
          26           9       200.3148
          26          10       171.8216
          26          11       141.4968
          26          12       139.3106
          26          13       168.5001
          26          14       202.2927
          26          15       220.6234
          26          16       220.8179
          26          17       216.1418
          26          18       231.8592
          26          19       264.8745
          26          20       291.0759
          26          21       287.4879
          26          22       264.5911
          26          23       253.0206
          26          24       261.9714
          26          25       285.7740
          26          26       300.7859
          26          27       276.7546
          26          28       238.3422
          26          29       243.6115
          26          30       288.3146
          26          31       320.7155
          26          32       321.7125
          26          33       308.3034
          26          34       299.9086
          26          35       299.7625
          26          36       301.2224
          26          37       298.2662
          26          38       292.8184
          26          39       294.4091
          26          40       290.4069
          26          41       272.8079
          26          42       265.0316
          26          43       270.7503
          26          44       273.5435
          26          45       280.0717
          26          46       291.6373
          26          47       294.9951
          26          48       294.3959
          26          49       292.4839
          26          50       298.9818
          26          51       315.2494
          26          52       320.8966
          26          53       319.9645
          26          54       328.5501
          26          55       342.7274
          26          56       344.1223
          26          57       332.5411
          26          58       321.8551
          26          59       315.1540
          26          60       315.4905
          26          61       319.0188
          26          62       318.0815
          26          63       314.9880
          26          64       309.7136
          26          65       308.5581
          26          66       319.3565
          26          67       335.3346
          26          68       348.3390
          26          69       358.4981
          26          70       368.7867
          26          71       378.5783
          26          72       387.7051
          26          73       397.4477
          26          74       406.2679
          26          75       412.6846
          26          76       417.1439
          26          77       420.5132
          26          78       422.8229
          26          79       423.5231
          26          80       424.0020
          26          81       425.7390
          26          82       427.9847
          26          83       429.2378
          26          84       429.2739
          26          85       429.8116
          26          86       431.5656
          26          87       433.6310
          26          88       435.7977
          26          89       437.4837
          26          90       438.4386
          26          91       440.6619
          26          92       445.6429
          26          93       450.9241
          26          94       453.5922
          26          95       454.5826
          26          96       454.1851
          26          97       454.9664
          26          98       457.1034
          26          99       461.5895
          26         100       469.2329
          27           1       177.6382
          27           2       175.1920
          27           3       157.2054
          27           4       135.2538
          27           5       128.5553
          27           6       124.5369
          27           7       141.7411
          27           8       163.3595
          27           9       159.2666
          27          10       136.6998
          27          11       134.3733
          27          12       159.0488
          27          13       190.1493
          27          14       214.2173
          27          15       226.0369
          27          16       223.6756
          27          17       222.8161
          27          18       249.0128
          27          19       285.6084
          27          20       304.8112
          27          21       297.7943
          27          22       272.6254
          27          23       263.2977
          27          24       273.5257
          27          25       288.9738
          27          26       310.3652
          27          27       312.4355
          27          28       270.9668
          27          29       229.6937
          27          30       242.4428
          27          31       292.2187
          27          32       327.8019
          27          33       323.7742
          27          34       306.4628
          27          35       299.3076
          27          36       305.9515
          27          37       319.6968
          27          38       314.3786
          27          39       300.5336
          27          40       292.5061
          27          41       279.6529
          27          42       267.6578
          27          43       266.5514
          27          44       273.7854
          27          45       286.9059
          27          46       300.6920
          27          47       303.2750
          27          48       298.5367
          27          49       293.1595
          27          50       297.6384
          27          51       316.4549
          27          52       332.5690
          27          53       340.7345
          27          54       343.5703
          27          55       340.6563
          27          56       336.8677
          27          57       339.3011
          27          58       342.9481
          27          59       338.7010
          27          60       334.0081
          27          61       333.4109
          27          62       334.1699
          27          63       333.8674
          27          64       326.2228
          27          65       315.5229
          27          66       315.4173
          27          67       328.7240
          27          68       345.0110
          27          69       357.5997
          27          70       367.8543
          27          71       376.4395
          27          72       385.1153
          27          73       395.7232
          27          74       405.7519
          27          75       412.9863
          27          76       417.8952
          27          77       422.3840
          27          78       426.5133
          27          79       427.5511
          27          80       426.8957
          27          81       428.2634
          27          82       430.2347
          27          83       430.9971
          27          84       431.2808
          27          85       432.1170
          27          86       433.8933
          27          87       435.9185
          27          88       438.4632
          27          89       441.3483
          27          90       443.1690
          27          91       444.4606
          27          92       447.1127
          27          93       450.6933
          27          94       453.1107
          27          95       454.1464
          27          96       454.2230
          27          97       455.2109
          27          98       456.8709
          27          99       460.1446
          27         100       466.1442
          28           1       188.5564
          28           2       195.4980
          28           3       194.4841
          28           4       192.0644
          28           5       188.8701
          28           6       163.6238
          28           7       146.7822
          28           8       149.9923
          28           9       143.0892
          28          10       141.1853
          28          11       172.6609
          28          12       211.7138
          28          13       223.1348
          28          14       227.4612
          28          15       246.4988
          28          16       257.3449
          28          17       246.3938
          28          18       248.0894
          28          19       282.0786
          28          20       306.1829
          28          21       293.5754
          28          22       272.5685
          28          23       276.5452
          28          24       289.8053
          28          25       297.1371
          28          26       310.0255
          28          27       312.1113
          28          28       282.1746
          28          29       245.8187
          28          30       235.8944
          28          31       259.8158
          28          32       300.0300
          28          33       318.1101
          28          34       316.4406
          28          35       313.1046
          28          36       337.4915
          28          37       375.6121
          28          38       353.3340
          28          39       303.9756
          28          40       287.3073
          28          41       282.4160
          28          42       273.7059
          28          43       272.0339
          28          44       281.6618
          28          45       294.5759
          28          46       303.9663
          28          47       306.4432
          28          48       306.3850
          28          49       309.8930
          28          50       318.0960
          28          51       328.2140
          28          52       334.8824
          28          53       339.4487
          28          54       342.3279
          28          55       337.4019
          28          56       336.6564
          28          57       350.9498
          28          58       363.5093
          28          59       364.8858
          28          60       359.3987
          28          61       352.5005
          28          62       352.3329
          28          63       350.2272
          28          64       339.5549
          28          65       327.9126
