EMEP_04x04
           i           j   heigt(m a.s.l.)
          90          48       262.9294
          90          49       290.0060
          90          50       394.0821
          90          51       425.7515
          90          52       278.4105
          90          53        92.6515
          90          54        19.2726
          90          55        17.5401
          90          56        17.5361
          90          57         5.3163
          90          58        -1.5376
          90          59         0.1394
          90          60         0.0000
          90          61         0.0000
          90          62         0.0001
          90          63         0.0000
          90          64         0.0000
          90          65         0.0000
          90          66         0.0000
          90          67         0.0000
          90          68         0.0000
          90          69         0.0626
          90          70         0.0000
          90          71        25.6841
          90          72        87.1288
          90          73        92.6870
          90          74       133.6578
          90          75       207.0517
          90          76       299.6379
          90          77       472.6696
          90          78       546.7522
          90          79       528.5607
          90          80       478.8200
          90          81       255.1370
          90          82        31.0010
          90          83         0.0000
          90          84         0.0000
          90          85         0.0004
          90          86         0.0000
          90          87         0.0000
          90          88         0.0000
          90          89         0.0000
          90          90         0.0000
          90          91         0.0000
          90          92         0.0000
          90          93         0.0000
          90          94         0.0000
          90          95         0.0000
          90          96         0.0000
          90          97         0.0000
          90          98         0.0000
          90          99         0.0000
          90         100         0.0000
          90         101         0.0000
          90         102         0.0000
          90         103         0.0000
          90         104         0.0000
          90         105         0.0000
          90         106         0.0000
          90         107         0.0000
          90         108         0.0000
          90         109         0.0000
          90         110         0.0000
          90         111         0.0000
          90         112         0.0000
          90         113         0.0000
          90         114         0.0000
          90         115         0.0000
          90         116         0.0000
          90         117         0.0000
          90         118         0.0000
          90         119         0.0000
          90         120         0.0000
          90         121         0.0000
          90         122         0.0000
          90         123         0.0000
          90         124         0.0000
          90         125         0.0000
          90         126         0.0000
          90         127         0.0000
          90         128         0.0000
          90         129         0.0000
          90         130         0.0000
          91           1       229.0806
          91           2       202.7480
          91           3       179.3931
          91           4       161.2166
          91           5       149.4386
          91           6       137.2624
          91           7       116.7311
          91           8        96.1111
          91           9        66.6774
          91          10        15.6901
          91          11       -65.6458
          91          12       106.4678
          91          13       781.2822
          91          14      1237.2117
          91          15      1061.8209
          91          16       799.0797
          91          17       500.1453
          91          18       141.6435
          91          19         0.0000
          91          20         0.0000
          91          21         0.0000
          91          22         0.0000
          91          23         0.0000
          91          24         0.0000
          91          25         0.0000
          91          26         0.0000
          91          27         0.0000
          91          28         0.0000
          91          29         0.0000
          91          30         0.0000
          91          31         0.0000
          91          32         0.0000
          91          33        43.6481
          91          34       325.1249
          91          35       764.1559
          91          36      1144.2177
          91          37      1587.4861
          91          38      1792.9824
          91          39      1364.0891
          91          40       904.4993
          91          41       796.8510
          91          42       832.8694
          91          43       691.9302
          91          44       400.7661
          91          45       311.9060
          91          46       332.6109
          91          47       283.5129
          91          48       243.5130
          91          49       261.1202
          91          50       356.3619
          91          51       471.0325
          91          52       373.8801
          91          53       127.7566
          91          54        16.5738
          91          55        17.5402
          91          56        14.4513
          91          57         6.4016
          91          58         2.6011
          91          59         0.9434
          91          60         0.0000
          91          61         0.0000
          91          62         0.0000
          91          63         0.0000
          91          64         0.0000
          91          65         0.0000
          91          66         0.0000
          91          67         0.0000
          91          68         0.0008
          91          69         0.0000
          91          70         0.0000
          91          71        72.6925
          91          72       285.3506
          91          73       369.6193
          91          74       410.3298
          91          75       528.5950
          91          76       580.2327
          91          77       660.9933
          91          78       738.5890
          91          79       695.8909
          91          80       586.3880
          91          81       368.0044
          91          82        91.9841
          91          83         0.0000
          91          84         0.0000
          91          85         0.0801
          91          86         0.0000
          91          87         0.0000
          91          88         0.0000
          91          89         0.0000
          91          90         0.0000
          91          91         0.0000
          91          92         0.0000
          91          93         0.0000
          91          94         0.0000
          91          95         0.0000
          91          96         0.0000
          91          97         0.0000
          91          98         0.0000
          91          99         0.0000
          91         100         0.0000
          91         101         0.0000
          91         102         0.0000
          91         103         0.0000
          91         104         0.0000
          91         105         0.0000
          91         106         0.0000
          91         107         0.0000
          91         108         0.0000
          91         109         0.0000
          91         110         0.0000
          91         111         0.0000
          91         112         0.0000
          91         113         0.0000
          91         114         0.0000
          91         115         0.0000
          91         116         0.0000
          91         117         0.0000
          91         118         0.0000
          91         119         0.0000
          91         120         0.0000
          91         121         0.0000
          91         122         0.0000
          91         123         0.0000
          91         124         0.0000
          91         125         0.0000
          91         126         0.0000
          91         127         0.0000
          91         128         0.0000
          91         129         0.0000
          91         130         0.0000
          92           1       229.1814
          92           2       202.0106
          92           3       178.3045
          92           4       159.1155
          92           5       144.9944
          92           6       133.3484
          92           7       121.6432
          92           8       106.5373
          92           9        71.7188
          92          10        11.6282
          92          11       -68.5097
          92          12       160.6313
          92          13       854.0129
          92          14      1213.5621
          92          15      1002.7745
          92          16       762.4532
          92          17       477.2398
          92          18       151.0644
          92          19         2.6349
          92          20         0.0000
          92          21         0.0000
          92          22         0.0000
          92          23         0.0000
          92          24         0.0000
          92          25         0.0000
          92          26         0.0000
          92          27         0.0000
          92          28         0.0000
          92          29         0.0000
          92          30         0.0000
          92          31         0.0000
          92          32         0.0000
          92          33         8.8121
          92          34       218.1991
          92          35       920.1688
          92          36      1629.8367
          92          37      2035.3005
          92          38      2190.5068
          92          39      2006.9026
          92          40      1581.9038
          92          41      1069.4731
          92          42       800.6190
          92          43       754.2930
          92          44       574.8594
          92          45       480.8414
          92          46       452.9549
          92          47       316.6111
          92          48       252.0381
          92          49       273.5610
          92          50       353.8381
          92          51       448.3829
          92          52       340.5769
          92          53       113.7337
          92          54        28.5013
          92          55        30.5829
          92          56        20.3596
          92          57        11.9105
          92          58         6.3543
          92          59         1.0822
          92          60         0.0217
          92          61         0.0170
          92          62         0.0000
          92          63         0.0000
          92          64         0.0000
          92          65         0.0000
          92          66         0.0000
          92          67         0.0000
          92          68         0.0000
          92          69         0.0000
          92          70         0.0000
          92          71       139.2382
          92          72       475.8345
          92          73       724.2827
          92          74       809.3582
          92          75       921.0502
          92          76       893.7112
          92          77       728.5228
          92          78       742.9197
          92          79       825.7546
          92          80       758.7665
          92          81       515.8828
          92          82       172.6164
          92          83         0.0933
          92          84         0.0000
          92          85         0.2123
          92          86         0.0000
          92          87         0.0000
          92          88         0.0000
          92          89         0.0000
          92          90         0.0000
          92          91         0.0000
          92          92         0.0000
          92          93         0.0000
          92          94         0.0000
          92          95         0.0000
          92          96         0.0000
          92          97         0.0000
          92          98         0.0000
          92          99         0.0000
          92         100         0.0000
          92         101         0.0000
          92         102         0.0000
          92         103         0.0000
          92         104         0.0000
          92         105         0.0000
          92         106         0.0000
          92         107         0.0000
          92         108         0.0000
          92         109         0.0000
          92         110         0.0000
          92         111         0.0000
          92         112         0.0000
          92         113         0.0000
          92         114         0.0000
          92         115         0.0000
          92         116         0.0000
          92         117         0.0000
          92         118         0.0000
          92         119         0.0000
          92         120         0.0000
          92         121         0.0000
          92         122         0.0000
          92         123         0.0000
          92         124         0.0000
          92         125         0.0000
          92         126         0.0000
          92         127         0.0000
          92         128         0.0000
          92         129         0.0000
          92         130         0.0000
          93           1       231.1264
          93           2       201.7340
          93           3       177.6782
          93           4       159.0234
          93           5       143.8988
          93           6       129.6695
          93           7       117.9614
          93           8       103.8752
          93           9        70.6466
          93          10        18.1188
          93          11         3.9479
          93          12       248.9594
          93          13       872.0661
          93          14      1124.8622
          93          15       972.8485
          93          16       775.4852
          93          17       430.8294
          93          18       100.6089
          93          19         0.0000
          93          20         0.0000
          93          21         0.0000
          93          22         0.0000
          93          23         0.0000
          93          24         0.0000
          93          25         0.0000
          93          26         0.0000
          93          27         0.0000
          93          28         0.0000
          93          29         0.0000
          93          30         0.0000
          93          31         0.0000
          93          32         0.0000
          93          33         0.0000
          93          34        87.7438
          93          35       799.8707
          93          36      1682.2178
          93          37      1870.1235
          93          38      1885.0081
          93          39      2232.1428
          93          40      2155.6367
          93          41      1521.8190
          93          42       955.2031
          93          43       701.3981
          93          44       589.7523
          93          45       537.5598
          93          46       512.1636
          93          47       385.6949
          93          48       282.3138
          93          49       317.0468
          93          50       394.1808
          93          51       386.3076
          93          52       251.9802
          93          53       127.3236
          93          54        88.7460
          93          55        64.8312
          93          56        38.3422
          93          57        20.3872
          93          58         6.3625
          93          59         0.3367
          93          60         0.0464
          93          61         0.0235
          93          62         0.0000
          93          63         0.0001
          93          64         0.0000
          93          65         0.0000
          93          66         0.0000
          93          67         0.0000
          93          68         0.0000
          93          69         0.0000
          93          70        10.8936
          93          71       204.1670
          93          72       566.0414
          93          73       895.6321
          93          74      1057.7031
          93          75      1163.8672
          93          76      1176.0178
          93          77       952.1344
          93          78       768.2745
          93          79       878.6991
          93          80       987.1580
          93          81       711.8414
          93          82       269.9530
          93          83        37.0553
          93          84         0.0000
          93          85         0.0000
          93          86         0.0082
          93          87         0.0000
          93          88         0.0000
          93          89         0.0000
          93          90         0.0000
          93          91         0.0000
          93          92         0.0000
          93          93         0.0000
          93          94         0.0000
          93          95         0.0000
          93          96         0.0000
          93          97         0.0000
          93          98         0.0000
          93          99         0.0000
          93         100         0.0000
          93         101         0.0000
          93         102         0.0000
          93         103         0.0000
          93         104         0.0000
          93         105         0.0000
          93         106         0.0000
          93         107         0.0000
          93         108         0.0000
          93         109         0.0000
          93         110         0.0000
          93         111         0.0000
          93         112         0.0000
          93         113         0.0000
          93         114         0.0000
          93         115         0.0000
          93         116         0.0000
          93         117         0.0000
          93         118         0.0000
          93         119         0.0000
          93         120         0.0000
          93         121         0.0000
          93         122         0.0000
          93         123         0.0000
          93         124         0.0000
          93         125         0.0000
          93         126         0.0000
          93         127         0.0000
          93         128         0.0000
          93         129         0.0000
          93         130         0.0000
          94           1       237.9054
          94           2       206.1994
          94           3       181.1815
          94           4       162.6148
          94           5       146.8359
          94           6       129.0212
          94           7       111.5245
          94           8        91.1501
          94           9        60.9800
          94          10        13.5737
          94          11        40.5293
          94          12       405.3956
          94          13       947.1083
          94          14      1099.6578
          94          15       966.8905
          94          16       748.0458
          94          17       344.1216
          94          18        53.4713
          94          19         0.0000
          94          20         0.0000
          94          21         0.0150
          94          22         0.0000
          94          23         0.0000
          94          24         0.0000
          94          25         0.1174
          94          26         0.0000
          94          27         0.0000
          94          28         0.0000
          94          29         0.0211
          94          30         0.0284
          94          31         0.0372
          94          32         0.0000
          94          33         0.0000
          94          34        12.0602
          94          35       613.3153
          94          36      1262.0165
          94          37      1003.1213
          94          38       888.3230
          94          39      1655.3916
          94          40      2212.3130
          94          41      1997.1221
          94          42      1333.4573
          94          43       747.9973
          94          44       521.3837
          94          45       408.4496
          94          46       326.6996
          94          47       303.2380
          94          48       297.1132
          94          49       347.5056
          94          50       381.5013
          94          51       323.9996
          94          52       254.5887
          94          53       234.0373
          94          54       175.5671
          94          55        86.6231
          94          56        46.6347
          94          57        29.3381
          94          58        10.1279
          94          59         1.7616
          94          60         0.1376
          94          61         0.0000
          94          62         0.0000
          94          63         0.0000
          94          64         0.0000
          94          65         0.0000
          94          66         0.0000
          94          67         0.0000
          94          68         0.0000
          94          69         0.0000
          94          70        16.4557
          94          71       213.0185
          94          72       543.8204
          94          73       840.8870
          94          74      1025.2727
          94          75      1163.5649
          94          76      1287.5988
          94          77      1250.3960
          94          78       988.6019
          94          79       941.4258
          94          80      1173.6775
          94          81       980.9827
          94          82       430.8289
          94          83        98.4747
          94          84         1.9370
          94          85         0.0000
          94          86         0.0184
          94          87         0.0009
          94          88         0.0000
          94          89         0.0000
          94          90         0.0000
          94          91         0.0000
          94          92         0.0000
          94          93         0.0000
          94          94         0.0000
          94          95         0.0000
          94          96         0.0000
          94          97         0.0000
          94          98         0.0000
          94          99         0.0000
          94         100         0.0000
          94         101         0.0000
          94         102         0.0000
          94         103         0.0000
          94         104         0.0000
          94         105         0.0000
          94         106         0.0000
          94         107         0.0000
          94         108         0.0000
          94         109         0.0000
          94         110         0.0000
          94         111         0.0000
          94         112         0.0000
          94         113         0.0000
          94         114         0.0000
          94         115         0.0000
          94         116         0.0000
          94         117         0.0000
          94         118         0.0000
          94         119         0.0000
          94         120         0.0000
          94         121         0.0000
          94         122         0.0000
          94         123         0.0000
          94         124         0.0000
          94         125         0.0000
          94         126         0.0000
          94         127         0.0000
          94         128         0.0000
          94         129         0.0000
          94         130         0.0000
          95           1       249.9185
          95           2       216.1269
          95           3       190.0846
          95           4       170.9819
          95           5       155.2795
          95           6       136.1325
          95           7       114.6946
          95           8        82.6363
          95           9        46.7045
          95          10         1.7706
          95          11       127.8090
          95          12       576.3853
          95          13      1016.6548
          95          14      1061.9655
          95          15       895.5465
          95          16       698.1776
          95          17       326.3935
          95          18        38.3676
          95          19         0.0000
          95          20         0.0000
          95          21         0.2864
          95          22         0.0000
          95          23         0.0000
          95          24         0.0000
          95          25         0.0000
          95          26         0.0000
          95          27         0.0000
          95          28         0.0000
          95          29         1.0568
          95          30         0.0000
          95          31         0.0000
          95          32         0.0000
          95          33         0.0000
          95          34         0.0000
          95          35       398.4868
          95          36       807.1844
          95          37       471.8130
          95          38       206.7008
          95          39       818.8944
          95          40      1801.5380
          95          41      2193.0054
          95          42      1692.4191
          95          43       889.6104
          95          44       534.3877
          95          45       501.4595
          95          46       352.3743
          95          47       230.3661
          95          48       247.8712
          95          49       297.7565
          95          50       301.0940
          95          51       298.7225
          95          52       339.6410
          95          53       362.7982
          95          54       248.8341
          95          55        97.9213
          95          56        55.4153
          95          57        42.2469
          95          58        16.4852
          95          59         4.0101
          95          60         0.0603
          95          61         0.0174
          95          62         0.0518
          95          63         0.0000
          95          64         0.0000
          95          65         0.0000
          95          66         0.0000
          95          67         0.2440
          95          68         0.1192
          95          69         0.0000
          95          70        11.2287
          95          71       163.8162
          95          72       445.3849
          95          73       695.5626
          95          74       878.9895
          95          75      1088.2212
          95          76      1249.6204
          95          77      1314.8536
          95          78      1237.9218
          95          79      1159.8618
          95          80      1297.6294
          95          81      1195.7183
          95          82       631.9036
          95          83       149.8464
          95          84         1.9583
          95          85         0.0000
          95          86         0.1541
          95          87         0.0228
          95          88         0.0000
          95          89         0.0000
          95          90         0.0000
          95          91         0.0000
          95          92         0.0000
          95          93         0.0000
          95          94         0.0000
          95          95         0.0000
          95          96         0.0000
          95          97         0.0000
          95          98         0.0000
          95          99         0.0000
          95         100         0.0000
          95         101         0.0000
          95         102         0.0000
          95         103         0.0000
          95         104         0.0000
          95         105         0.0000
          95         106         0.0000
          95         107         0.0000
          95         108         0.0000
          95         109         0.0000
          95         110         0.0000
          95         111         0.0000
          95         112         0.0000
          95         113         0.0000
          95         114         0.0000
          95         115         0.0000
          95         116         0.0000
          95         117         0.0000
          95         118         0.0000
          95         119         0.0000
          95         120         0.0000
          95         121         0.0000
          95         122         0.0000
          95         123         0.0000
          95         124         0.0000
          95         125         0.0000
          95         126         0.0000
          95         127         0.0000
          95         128         0.0004
          95         129         0.0017
          95         130         0.0017
          96           1       266.1652
          96           2       229.5000
          96           3       203.2501
          96           4       185.0562
          96           5       170.7877
          96           6       152.0499
          96           7       128.9822
          96           8        83.6015
          96           9        30.2986
          96          10         4.7336
          96          11       180.2841
          96          12       615.7509
          96          13       988.0807
          96          14       988.8064
          96          15       779.0970
          96          16       621.4385
          96          17       351.8950
          96          18        54.8648
          96          19         0.0000
          96          20         0.0000
          96          21         0.0000
          96          22         0.0000
          96          23        24.5635
          96          24        35.8736
          96          25        16.0436
          96          26        42.2380
          96          27        57.5679
          96          28        14.1852
          96          29         0.0000
          96          30         0.0000
          96          31         0.0000
          96          32         0.0000
          96          33         0.0000
          96          34         0.0000
          96          35       126.9872
          96          36       389.8496
          96          37       370.6742
          96          38       147.1576
          96          39       308.8781
          96          40      1038.1917
          96          41      1845.2161
          96          42      1890.0967
          96          43      1047.0449
          96          44       549.1428
          96          45       670.7147
          96          46       635.2937
          96          47       409.1547
          96          48       224.7480
          96          49       170.4853
          96          50       200.3102
          96          51       266.9421
          96          52       366.3727
          96          53       440.4268
          96          54       331.8520
          96          55       130.6661
          96          56        65.3580
          96          57        50.3471
          96          58        19.7491
          96          59         5.4835
          96          60         0.0156
          96          61         0.0000
          96          62         0.1701
          96          63         0.3789
          96          64         0.5893
          96          65         5.1563
          96          66         9.1111
          96          67         7.9803
          96          68         3.6812
          96          69         0.0000
          96          70         0.0000
          96          71        93.2280
          96          72       328.9015
          96          73       548.7029
          96          74       734.8331
          96          75      1018.5931
          96          76      1166.2153
          96          77      1166.8191
          96          78      1285.7310
          96          79      1383.7783
          96          80      1374.2488
          96          81      1238.0198
          96          82       772.0305
          96          83       228.1769
          96          84        10.1069
          96          85         0.2027
          96          86         0.0000
          96          87         0.0000
          96          88         0.0003
          96          89         0.0000
          96          90         0.0000
          96          91         0.0000
          96          92         0.0000
          96          93         0.0000
          96          94         0.0000
          96          95         0.0000
          96          96         0.0000
          96          97         0.0000
          96          98         0.0000
          96          99         0.0000
          96         100         0.0000
          96         101         0.0000
          96         102         0.0000
          96         103         0.0000
          96         104         0.0000
          96         105         0.0000
          96         106         0.0000
          96         107         0.0000
          96         108         0.0000
          96         109         0.0000
          96         110         0.0000
          96         111         0.0000
          96         112         0.0000
          96         113         0.0000
          96         114         0.0000
          96         115         0.0000
          96         116         0.0000
          96         117         0.0000
          96         118         0.0000
          96         119         0.0000
          96         120         0.0000
          96         121         0.0000
          96         122         0.0000
          96         123         0.0000
          96         124         0.0000
          96         125         0.0000
          96         126         0.0002
          96         127         0.0012
          96         128         0.0015
          96         129         0.0004
          96         130         0.0000
          97           1       287.4367
          97           2       247.8696
          97           3       222.5612
          97           4       206.2235
          97           5       194.2065
          97           6       178.3301
          97           7       153.7881
          97           8        97.6692
          97           9        25.6341
          97          10        33.3528
          97          11       217.4933
          97          12       536.1663
          97          13       834.5389
          97          14       905.7252
          97          15       737.7341
          97          16       541.9472
          97          17       334.1694
          97          18       100.1313
          97          19         0.0000
          97          20         0.0000
          97          21         0.0000
          97          22         9.2578
          97          23        86.8436
          97          24       134.6575
          97          25       147.4624
          97          26       245.1175
          97          27       252.3287
          97          28        92.1634
          97          29        24.0688
          97          30       174.5167
          97          31       286.5154
          97          32       145.9741
          97          33         2.3435
          97          34         0.0000
          97          35         0.0000
          97          36       123.9209
          97          37       293.7747
          97          38       182.1921
          97          39       109.1973
          97          40       484.3262
          97          41      1378.0137
          97          42      1892.4536
          97          43      1263.4175
          97          44       601.2239
          97          45       616.6576
          97          46       716.3507
          97          47       550.2629
          97          48       277.4576
          97          49       159.8555
          97          50       170.4204
          97          51       208.1248
          97          52       298.6736
          97          53       418.7220
          97          54       378.2463
          97          55       188.0438
          97          56        83.0436
          97          57        48.0029
          97          58        18.0810
          97          59         6.8402
          97          60         1.3473
          97          61         0.0252
          97          62         0.1124
          97          63         3.3861
          97          64        11.2337
          97          65        24.0898
          97          66        29.3045
          97          67        18.2000
          97          68         6.4139
          97          69         0.0000
          97          70         0.0000
          97          71        31.1660
          97          72       201.2745
          97          73       397.5074
          97          74       583.8948
          97          75       869.7969
          97          76      1017.3062
          97          77       965.9575
          97          78      1112.6606
          97          79      1343.1592
          97          80      1333.8440
          97          81      1213.1970
          97          82       896.6372
          97          83       390.3568
          97          84        85.3044
          97          85         7.3878
          97          86         0.0000
          97          87         0.0000
          97          88         0.0000
          97          89         0.0000
          97          90         0.0000
          97          91         0.0000
          97          92         0.0000
          97          93         0.0000
          97          94         0.0000
          97          95         0.0000
          97          96         0.0000
          97          97         0.0000
          97          98         0.0000
          97          99         0.0000
          97         100         0.0000
          97         101         0.0000
          97         102         0.0000
          97         103         0.0000
          97         104         0.0000
          97         105         0.0000
          97         106         0.0000
          97         107         0.0000
          97         108         0.0000
          97         109         0.0000
          97         110         0.0000
          97         111         0.0000
          97         112         0.0000
          97         113         0.0000
          97         114         0.0000
          97         115         0.0000
          97         116         0.0000
          97         117         0.0000
          97         118         0.0000
          97         119         0.0000
          97         120         0.0000
          97         121         0.0000
          97         122         0.0000
          97         123         0.0000
          97         124         0.0000
          97         125         0.0000
          97         126         0.0011
          97         127         0.0059
          97         128         0.0071
          97         129         0.0016
          97         130         0.0000
          98           1       314.7165
          98           2       271.9914
          98           3       249.9263
          98           4       235.3691
          98           5       226.8634
          98           6       216.5689
          98           7       189.3542
          98           8       128.5246
          98           9        53.1118
          98          10        76.0772
          98          11       249.7493
          98          12       449.4397
          98          13       619.2562
          98          14       767.5978
          98          15       753.8120
          98          16       527.8109
          98          17       315.5954
          98          18       164.2646
          98          19        28.2974
          98          20         0.0000
          98          21         0.0000
          98          22        10.6662
          98          23        88.7126
          98          24       230.4227
          98          25       413.7184
          98          26       531.1078
          98          27       450.4395
          98          28       192.6786
          98          29       106.1987
          98          30       461.5115
          98          31       708.4533
          98          32       390.7350
          98          33        38.5211
          98          34         0.0000
          98          35         0.0000
          98          36       137.0502
          98          37       414.6160
          98          38       263.0169
          98          39       103.0535
          98          40       433.5780
          98          41      1214.5435
          98          42      1801.3182
          98          43      1432.4866
          98          44       723.3300
          98          45       559.8102
          98          46       656.0160
          98          47       510.1475
          98          48       308.9503
          98          49       266.3804
          98          50       246.2811
          98          51       229.7713
          98          52       284.1920
          98          53       344.3098
          98          54       328.1257
          98          55       231.8886
          98          56       121.2386
          98          57        45.9870
          98          58        16.1572
          98          59        10.2417
          98          60         3.2137
          98          61         1.7363
          98          62         7.8603
          98          63        18.9214
          98          64        35.6221
          98          65        52.6805
          98          66        48.8529
          98          67        23.9131
          98          68         6.0174
          98          69         0.4344
          98          70         0.0000
          98          71         0.0000
          98          72        79.0920
          98          73       235.5697
          98          74       422.5875
          98          75       658.9214
          98          76       835.5388
          98          77       841.7217
          98          78       927.3199
          98          79      1094.8905
          98          80      1155.1273
          98          81      1210.1418
          98          82      1042.4528
          98          83       576.6479
          98          84       181.0087
          98          85         9.3774
          98          86         0.0660
          98          87         0.0000
          98          88         0.0049
          98          89         0.0000
          98          90         0.0000
          98          91         0.0000
          98          92         0.0000
          98          93         0.0000
          98          94         0.0000
          98          95         0.0000
          98          96         0.0000
          98          97         0.0000
          98          98         0.0000
          98          99         0.0000
          98         100         0.0000
          98         101         0.0000
          98         102         0.0000
          98         103         0.0000
          98         104         0.0000
          98         105         0.0000
          98         106         0.0000
          98         107         0.0000
          98         108         0.0000
          98         109         0.0000
          98         110         0.0000
          98         111         0.0000
          98         112         0.0000
          98         113         0.0000
          98         114         0.0000
          98         115         0.0000
          98         116         0.0000
          98         117         0.0000
          98         118         0.0000
          98         119         0.0000
          98         120         0.0000
          98         121         0.0000
          98         122         0.0000
          98         123         0.0000
          98         124         0.0000
          98         125         0.0000
          98         126         0.0005
          98         127         0.0020
          98         128         0.0132
          98         129         0.0316
          98         130         0.0293
          99           1       348.3427
          99           2       301.4298
