HR_01x01
--------------------------------------------------------------------
Spatial distribution of season types
1 - Summer
2 - Early fall
3 - Late fall
4 - Winter
5 - Spring
--------------------------------------------------------------------
  i    j  Jan  Feb  Mar  Apr  May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
 40   11    4    4    5    5    1    1    1    1    1    2    3    3
 41   11    4    4    5    5    1    1    1    1    1    2    3    3
 42   11    4    4    5    5    1    1    1    1    1    2    3    3
 43   11    4    4    5    5    1    1    1    1    1    2    3    3
 44   11    4    4    5    5    1    1    1    1    1    2    3    3
 45   11    4    4    5    5    1    1    1    1    1    2    3    3
 46   11    4    4    5    5    1    1    1    1    1    2    3    3
 47   11    4    4    5    5    1    1    1    1    1    2    3    3
 48   11    4    4    5    5    1    1    1    1    1    2    3    3
 49   11    4    4    5    5    1    1    1    1    1    2    3    3
 50   11    4    4    5    5    1    1    1    1    1    2    3    3
 51   11    4    4    5    5    1    1    1    1    1    2    3    3
 52   11    4    4    5    5    1    1    1    1    1    2    3    3
 53   11    4    4    5    5    1    1    1    1    1    2    3    3
 54   11    4    4    5    5    1    1    1    1    1    2    3    3
 55   11    4    4    5    5    1    1    1    1    1    2    3    3
 56   11    4    4    5    5    1    1    1    1    1    2    3    3
 57   11    4    4    5    5    1    1    1    1    1    2    3    3
 58   11    4    4    5    5    1    1    1    1    1    2    3    3
 59   11    4    4    5    5    1    1    1    1    1    2    3    3
 60   11    4    4    5    5    1    1    1    1    1    2    3    3
 61   11    4    4    5    5    1    1    1    1    1    2    3    3
 62   11    4    4    5    5    1    1    1    1    1    2    3    3
 63   11    4    4    5    5    1    1    1    1    1    2    3    3
 64   11    4    4    5    5    1    1    1    1    1    2    3    3
 65   11    4    4    5    5    1    1    1    1    1    2    3    3
 66   11    4    4    5    5    1    1    1    1    1    2    3    3
 67   11    4    4    5    5    1    1    1    1    1    2    3    3
 68   11    4    4    5    5    1    1    1    1    1    2    3    3
 69   11    4    4    5    5    1    1    1    1    1    2    3    3
 70   11    4    4    5    5    1    1    1    1    1    2    3    3
 71   11    4    4    5    5    1    1    1    1    1    2    3    3
 72   11    4    4    5    5    1    1    1    1    1    2    3    3
 73   11    4    4    5    5    1    1    1    1    1    2    3    3
 74   11    4    4    5    5    1    1    1    1    1    2    3    3
 75   11    4    4    5    5    1    1    1    1    1    2    3    3
 76   11    4    4    5    5    1    1    1    1    1    2    3    3
 77   11    4    4    5    5    1    1    1    1    1    2    3    3
 78   11    4    4    5    5    1    1    1    1    1    2    3    3
 79   11    4    4    5    5    1    1    1    1    1    2    3    3
 80   11    4    4    5    5    1    1    1    1    1    2    3    3
 81   11    4    4    5    5    1    1    1    1    1    2    3    3
 82   11    4    4    5    5    1    1    1    1    1    2    3    3
 83   11    4    4    5    5    1    1    1    1    1    2    3    3
 84   11    4    4    5    5    1    1    1    1    1    2    3    3
 85   11    4    4    5    5    1    1    1    1    1    2    3    3
 86   11    4    4    5    5    1    1    1    1    1    2    3    3
 87   11    4    4    5    5    1    1    1    1    1    2    3    3
 88   11    4    4    5    5    1    1    1    1    1    2    3    3
 89   11    4    4    5    5    1    1    1    1    1    2    3    3
  1   12    4    4    5    5    1    1    1    1    1    2    3    3
  2   12    4    4    5    5    1    1    1    1    1    2    3    3
  3   12    4    4    5    5    1    1    1    1    1    2    3    3
  4   12    4    4    5    5    1    1    1    1    1    2    3    3
  5   12    4    4    5    5    1    1    1    1    1    2    3    3
  6   12    4    4    5    5    1    1    1    1    1    2    3    3
  7   12    4    4    5    5    1    1    1    1    1    2    3    3
  8   12    4    4    5    5    1    1    1    1    1    2    3    3
  9   12    4    4    5    5    1    1    1    1    1    2    3    3
 10   12    4    4    5    5    1    1    1    1    1    2    3    3
 11   12    4    4    5    5    1    1    1    1    1    2    3    3
 12   12    4    4    5    5    1    1    1    1    1    2    3    3
 13   12    4    4    5    5    1    1    1    1    1    2    3    3
 14   12    4    4    5    5    1    1    1    1    1    2    3    3
 15   12    4    4    5    5    1    1    1    1    1    2    3    3
 16   12    4    4    5    5    1    1    1    1    1    2    3    3
 17   12    4    4    5    5    1    1    1    1    1    2    3    3
 18   12    4    4    5    5    1    1    1    1    1    2    3    3
 19   12    4    4    5    5    1    1    1    1    1    2    3    3
 20   12    4    4    5    5    1    1    1    1    1    2    3    3
 21   12    4    4    5    5    1    1    1    1    1    2    3    3
 22   12    4    4    5    5    1    1    1    1    1    2    3    3
 23   12    4    4    5    5    1    1    1    1    1    2    3    3
 24   12    4    4    5    5    1    1    1    1    1    2    3    3
 25   12    4    4    5    5    1    1    1    1    1    2    3    3
 26   12    4    4    5    5    1    1    1    1    1    2    3    3
 27   12    4    4    5    5    1    1    1    1    1    2    3    3
 28   12    4    4    5    5    1    1    1    1    1    2    3    3
 29   12    4    4    5    5    1    1    1    1    1    2    3    3
 30   12    4    4    5    5    1    1    1    1    1    2    3    3
 31   12    4    4    5    5    1    1    1    1    1    2    3    3
 32   12    4    4    5    5    1    1    1    1    1    2    3    3
 33   12    4    4    5    5    1    1    1    1    1    2    3    3
 34   12    4    4    5    5    1    1    1    1    1    2    3    3
 35   12    4    4    5    5    1    1    1    1    1    2    3    3
 36   12    4    4    5    5    1    1    1    1    1    2    3    3
 37   12    4    4    5    5    1    1    1    1    1    2    3    3
 38   12    4    4    5    5    1    1    1    1    1    2    3    3
 39   12    4    4    5    5    1    1    1    1    1    2    3    3
 40   12    4    4    5    5    1    1    1    1    1    2    3    3
 41   12    4    4    5    5    1    1    1    1    1    2    3    3
 42   12    4    4    5    5    1    1    1    1    1    2    3    3
 43   12    4    4    5    5    1    1    1    1    1    2    3    3
 44   12    4    4    5    5    1    1    1    1    1    2    3    3
 45   12    4    4    5    5    1    1    1    1    1    2    3    3
 46   12    4    4    5    5    1    1    1    1    1    2    3    3
 47   12    4    4    5    5    1    1    1    1    1    2    3    3
 48   12    4    4    5    5    1    1    1    1    1    2    3    3
 49   12    4    4    5    5    1    1    1    1    1    2    3    3
 50   12    4    4    5    5    1    1    1    1    1    2    3    3
 51   12    4    4    5    5    1    1    1    1    1    2    3    3
 52   12    4    4    5    5    1    1    1    1    1    2    3    3
 53   12    4    4    5    5    1    1    1    1    1    2    3    3
 54   12    4    4    5    5    1    1    1    1    1    2    3    3
 55   12    4    4    5    5    1    1    1    1    1    2    3    3
 56   12    4    4    5    5    1    1    1    1    1    2    3    3
 57   12    4    4    5    5    1    1    1    1    1    2    3    3
 58   12    4    4    5    5    1    1    1    1    1    2    3    3
 59   12    4    4    5    5    1    1    1    1    1    2    3    3
 60   12    4    4    5    5    1    1    1    1    1    2    3    3
 61   12    4    4    5    5    1    1    1    1    1    2    3    3
 62   12    4    4    5    5    1    1    1    1    1    2    3    3
 63   12    4    4    5    5    1    1    1    1    1    2    3    3
 64   12    4    4    5    5    1    1    1    1    1    2    3    3
 65   12    4    4    5    5    1    1    1    1    1    2    3    3
 66   12    4    4    5    5    1    1    1    1    1    2    3    3
 67   12    4    4    5    5    1    1    1    1    1    2    3    3
 68   12    4    4    5    5    1    1    1    1    1    2    3    3
 69   12    4    4    5    5    1    1    1    1    1    2    3    3
 70   12    4    4    5    5    1    1    1    1    1    2    3    3
 71   12    4    4    5    5    1    1    1    1    1    2    3    3
 72   12    4    4    5    5    1    1    1    1    1    2    3    3
 73   12    4    4    5    5    1    1    1    1    1    2    3    3
 74   12    4    4    5    5    1    1    1    1    1    2    3    3
 75   12    4    4    5    5    1    1    1    1    1    2    3    3
 76   12    4    4    5    5    1    1    1    1    1    2    3    3
 77   12    4    4    5    5    1    1    1    1    1    2    3    3
 78   12    4    4    5    5    1    1    1    1    1    2    3    3
 79   12    4    4    5    5    1    1    1    1    1    2    3    3
 80   12    4    4    5    5    1    1    1    1    1    2    3    3
 81   12    4    4    5    5    1    1    1    1    1    2    3    3
 82   12    4    4    5    5    1    1    1    1    1    2    3    3
 83   12    4    4    5    5    1    1    1    1    1    2    3    3
 84   12    4    4    5    5    1    1    1    1    1    2    3    3
 85   12    4    4    5    5    1    1    1    1    1    2    3    3
 86   12    4    4    5    5    1    1    1    1    1    2    3    3
 87   12    4    4    5    5    1    1    1    1    1    2    3    3
 88   12    4    4    5    5    1    1    1    1    1    2    3    3
 89   12    4    4    5    5    1    1    1    1    1    2    3    3
  1   13    4    4    5    5    1    1    1    1    1    2    3    3
  2   13    4    4    5    5    1    1    1    1    1    2    3    3
  3   13    4    4    5    5    1    1    1    1    1    2    3    3
  4   13    4    4    5    5    1    1    1    1    1    2    3    3
  5   13    4    4    5    5    1    1    1    1    1    2    3    3
  6   13    4    4    5    5    1    1    1    1    1    2    3    3
  7   13    4    4    5    5    1    1    1    1    1    2    3    3
  8   13    4    4    5    5    1    1    1    1    1    2    3    3
  9   13    4    4    5    5    1    1    1    1    1    2    3    3
 10   13    4    4    5    5    1    1    1    1    1    2    3    3
 11   13    4    4    5    5    1    1    1    1    1    2    3    3
 12   13    4    4    5    5    1    1    1    1    1    2    3    3
 13   13    4    4    5    5    1    1    1    1    1    2    3    3
 14   13    4    4    5    5    1    1    1    1    1    2    3    3
 15   13    4    4    5    5    1    1    1    1    1    2    3    3
 16   13    4    4    5    5    1    1    1    1    1    2    3    3
 17   13    4    4    5    5    1    1    1    1    1    2    3    3
 18   13    4    4    5    5    1    1    1    1    1    2    3    3
 19   13    4    4    5    5    1    1    1    1    1    2    3    3
 20   13    4    4    5    5    1    1    1    1    1    2    3    3
 21   13    4    4    5    5    1    1    1    1    1    2    3    3
 22   13    4    4    5    5    1    1    1    1    1    2    3    3
 23   13    4    4    5    5    1    1    1    1    1    2    3    3
 24   13    4    4    5    5    1    1    1    1    1    2    3    3
 25   13    4    4    5    5    1    1    1    1    1    2    3    3
 26   13    4    4    5    5    1    1    1    1    1    2    3    3
 27   13    4    4    5    5    1    1    1    1    1    2    3    3
 28   13    4    4    5    5    1    1    1    1    1    2    3    3
 29   13    4    4    5    5    1    1    1    1    1    2    3    3
 30   13    4    4    5    5    1    1    1    1    1    2    3    3
 31   13    4    4    5    5    1    1    1    1    1    2    3    3
 32   13    4    4    5    5    1    1    1    1    1    2    3    3
 33   13    4    4    5    5    1    1    1    1    1    2    3    3
 34   13    4    4    5    5    1    1    1    1    1    2    3    3
 35   13    4    4    5    5    1    1    1    1    1    2    3    3
 36   13    4    4    5    5    1    1    1    1    1    2    3    3
 37   13    4    4    5    5    1    1    1    1    1    2    3    3
 38   13    4    4    5    5    1    1    1    1    1    2    3    3
 39   13    4    4    5    5    1    1    1    1    1    2    3    3
 40   13    4    4    5    5    1    1    1    1    1    2    3    3
 41   13    4    4    5    5    1    1    1    1    1    2    3    3
 42   13    4    4    5    5    1    1    1    1    1    2    3    3
 43   13    4    4    5    5    1    1    1    1    1    2    3    3
 44   13    4    4    5    5    1    1    1    1    1    2    3    3
 45   13    4    4    5    5    1    1    1    1    1    2    3    3
 46   13    4    4    5    5    1    1    1    1    1    2    3    3
 47   13    4    4    5    5    1    1    1    1    1    2    3    3
 48   13    4    4    5    5    1    1    1    1    1    2    3    3
 49   13    4    4    5    5    1    1    1    1    1    2    3    3
 50   13    4    4    5    5    1    1    1    1    1    2    3    3
 51   13    4    4    5    5    1    1    1    1    1    2    3    3
 52   13    4    4    5    5    1    1    1    1    1    2    3    3
 53   13    4    4    5    5    1    1    1    1    1    2    3    3
 54   13    4    4    5    5    1    1    1    1    1    2    3    3
 55   13    4    4    5    5    1    1    1    1    1    2    3    3
 56   13    4    4    5    5    1    1    1    1    1    2    3    3
 57   13    4    4    5    5    1    1    1    1    1    2    3    3
 58   13    4    4    5    5    1    1    1    1    1    2    3    3
 59   13    4    4    5    5    1    1    1    1    1    2    3    3
 60   13    4    4    5    5    1    1    1    1    1    2    3    3
 61   13    4    4    5    5    1    1    1    1    1    2    3    3
 62   13    4    4    5    5    1    1    1    1    1    2    3    3
 63   13    4    4    5    5    1    1    1    1    1    2    3    3
 64   13    4    4    5    5    1    1    1    1    1    2    3    3
 65   13    4    4    5    5    1    1    1    1    1    2    3    3
 66   13    4    4    5    5    1    1    1    1    1    2    3    3
 67   13    4    4    5    5    1    1    1    1    1    2    3    3
 68   13    4    4    5    5    1    1    1    1    1    2    3    3
 69   13    4    4    5    5    1    1    1    1    1    2    3    3
 70   13    4    4    5    5    1    1    1    1    1    2    3    3
 71   13    4    4    5    5    1    1    1    1    1    2    3    3
 72   13    4    4    5    5    1    1    1    1    1    2    3    3
 73   13    4    4    5    5    1    1    1    1    1    2    3    3
 74   13    4    4    5    5    1    1    1    1    1    2    3    3
 75   13    4    4    5    5    1    1    1    1    1    2    3    3
 76   13    4    4    5    5    1    1    1    1    1    2    3    3
 77   13    4    4    5    5    1    1    1    1    1    2    3    3
 78   13    4    4    5    5    1    1    1    1    1    2    3    3
 79   13    4    4    5    5    1    1    1    1    1    2    3    3
 80   13    4    4    5    5    1    1    1    1    1    2    3    3
 81   13    4    4    5    5    1    1    1    1    1    2    3    3
 82   13    4    4    5    5    1    1    1    1    1    2    3    3
 83   13    4    4    5    5    1    1    1    1    1    2    3    3
 84   13    4    4    5    5    1    1    1    1    1    2    3    3
 85   13    4    4    5    5    1    1    1    1    1    2    3    3
 86   13    4    4    5    5    1    1    1    1    1    2    3    3
 87   13    4    4    5    5    1    1    1    1    1    2    3    3
 88   13    4    4    5    5    1    1    1    1    1    2    3    3
 89   13    4    4    5    5    1    1    1    1    1    2    3    3
  1   14    4    4    5    5    1    1    1    1    1    2    3    3
  2   14    4    4    5    5    1    1    1    1    1    2    3    3
  3   14    4    4    5    5    1    1    1    1    1    2    3    3
  4   14    4    4    5    5    1    1    1    1    1    2    3    3
  5   14    4    4    5    5    1    1    1    1    1    2    3    3
  6   14    4    4    5    5    1    1    1    1    1    2    3    3
  7   14    4    4    5    5    1    1    1    1    1    2    3    3
  8   14    4    4    5    5    1    1    1    1    1    2    3    3
  9   14    4    4    5    5    1    1    1    1    1    2    3    3
 10   14    4    4    5    5    1    1    1    1    1    2    3    3
 11   14    4    4    5    5    1    1    1    1    1    2    3    3
 12   14    4    4    5    5    1    1    1    1    1    2    3    3
 13   14    4    4    5    5    1    1    1    1    1    2    3    3
 14   14    4    4    5    5    1    1    1    1    1    2    3    3
 15   14    4    4    5    5    1    1    1    1    1    2    3    3
 16   14    4    4    5    5    1    1    1    1    1    2    3    3
 17   14    4    4    5    5    1    1    1    1    1    2    3    3
 18   14    4    4    5    5    1    1    1    1    1    2    3    3
 19   14    4    4    5    5    1    1    1    1    1    2    3    3
 20   14    4    4    5    5    1    1    1    1    1    2    3    3
 21   14    4    4    5    5    1    1    1    1    1    2    3    3
 22   14    4    4    5    5    1    1    1    1    1    2    3    3
 23   14    4    4    5    5    1    1    1    1    1    2    3    3
 24   14    4    4    5    5    1    1    1    1    1    2    3    3
 25   14    4    4    5    5    1    1    1    1    1    2    3    3
 26   14    4    4    5    5    1    1    1    1    1    2    3    3
 27   14    4    4    5    5    1    1    1    1    1    2    3    3
 28   14    4    4    5    5    1    1    1    1    1    2    3    3
 29   14    4    4    5    5    1    1    1    1    1    2    3    3
 30   14    4    4    5    5    1    1    1    1    1    2    3    3
 31   14    4    4    5    5    1    1    1    1    1    2    3    3
 32   14    4    4    5    5    1    1    1    1    1    2    3    3
 33   14    4    4    5    5    1    1    1    1    1    2    3    3
 34   14    4    4    5    5    1    1    1    1    1    2    3    3
 35   14    4    4    5    5    1    1    1    1    1    2    3    3
 36   14    4    4    5    5    1    1    1    1    1    2    3    3
 37   14    4    4    5    5    1    1    1    1    1    2    3    3
 38   14    4    4    5    5    1    1    1    1    1    2    3    3
 39   14    4    4    5    5    1    1    1    1    1    2    3    3
 40   14    4    4    5    5    1    1    1    1    1    2    3    3
 41   14    4    4    5    5    1    1    1    1    1    2    3    3
 42   14    4    4    5    5    1    1    1    1    1    2    3    3
 43   14    4    4    5    5    1    1    1    1    1    2    3    3
 44   14    4    4    5    5    1    1    1    1    1    2    3    3
 45   14    4    4    5    5    1    1    1    1    1    2    3    3
 46   14    4    4    5    5    1    1    1    1    1    2    3    3
 47   14    4    4    5    5    1    1    1    1    1    2    3    3
 48   14    4    4    5    5    1    1    1    1    1    2    3    3
 49   14    4    4    5    5    1    1    1    1    1    2    3    3
 50   14    4    4    5    5    1    1    1    1    1    2    3    3
 51   14    4    4    5    5    1    1    1    1    1    2    3    3
 52   14    4    4    5    5    1    1    1    1    1    2    3    3
 53   14    4    4    5    5    1    1    1    1    1    2    3    3
 54   14    4    4    5    5    1    1    1    1    1    2    3    3
 55   14    4    4    5    5    1    1    1    1    1    2    3    3
 56   14    4    4    5    5    1    1    1    1    1    2    3    3
 57   14    4    4    5    5    1    1    1    1    1    2    3    3
 58   14    4    4    5    5    1    1    1    1    1    2    3    3
 59   14    4    4    5    5    1    1    1    1    1    2    3    3
 60   14    4    4    5    5    1    1    1    1    1    2    3    3
 61   14    4    4    5    5    1    1    1    1    1    2    3    3
 62   14    4    4    5    5    1    1    1    1    1    2    3    3
 63   14    4    4    5    5    1    1    1    1    1    2    3    3
 64   14    4    4    5    5    1    1    1    1    1    2    3    3
 65   14    4    4    5    5    1    1    1    1    1    2    3    3
 66   14    4    4    5    5    1    1    1    1    1    2    3    3
 67   14    4    4    5    5    1    1    1    1    1    2    3    3
 68   14    4    4    5    5    1    1    1    1    1    2    3    3
 69   14    4    4    5    5    1    1    1    1    1    2    3    3
 70   14    4    4    5    5    1    1    1    1    1    2    3    3
 71   14    4    4    5    5    1    1    1    1    1    2    3    3
 72   14    4    4    5    5    1    1    1    1    1    2    3    3
 73   14    4    4    5    5    1    1    1    1    1    2    3    3
 74   14    4    4    5    5    1    1    1    1    1    2    3    3
 75   14    4    4    5    5    1    1    1    1    1    2    3    3
 76   14    4    4    5    5    1    1    1    1    1    2    3    3
 77   14    4    4    5    5    1    1    1    1    1    2    3    3
 78   14    4    4    5    5    1    1    1    1    1    2    3    3
 79   14    4    4    5    5    1    1    1    1    1    2    3    3
 80   14    4    4    5    5    1    1    1    1    1    2    3    3
 81   14    4    4    5    5    1    1    1    1    1    2    3    3
 82   14    4    4    5    5    1    1    1    1    1    2    3    3
 83   14    4    4    5    5    1    1    1    1    1    2    3    3
 84   14    4    4    5    5    1    1    1    1    1    2    3    3
 85   14    4    4    5    5    1    1    1    1    1    2    3    3
 86   14    4    4    5    5    1    1    1    1    1    2    3    3
 87   14    4    4    5    5    1    1    1    1    1    2    3    3
 88   14    4    4    5    5    1    1    1    1    1    2    3    3
 89   14    4    4    5    5    1    1    1    1    1    2    3    3
  1   15    4    4    5    5    1    1    1    1    1    2    3    3
  2   15    4    4    5    5    1    1    1    1    1    2    3    3
  3   15    4    4    5    5    1    1    1    1    1    2    3    3
  4   15    4    4    5    5    1    1    1    1    1    2    3    3
  5   15    4    4    5    5    1    1    1    1    1    2    3    3
  6   15    4    4    5    5    1    1    1    1    1    2    3    3
  7   15    4    4    5    5    1    1    1    1    1    2    3    3
  8   15    4    4    5    5    1    1    1    1    1    2    3    3
  9   15    4    4    5    5    1    1    1    1    1    2    3    3
 10   15    4    4    5    5    1    1    1    1    1    2    3    3
 11   15    4    4    5    5    1    1    1    1    1    2    3    3
 12   15    4    4    5    5    1    1    1    1    1    2    3    3
 13   15    4    4    5    5    1    1    1    1    1    2    3    3
 14   15    4    4    5    5    1    1    1    1    1    2    3    3
 15   15    4    4    5    5    1    1    1    1    1    2    3    3
 16   15    4    4    5    5    1    1    1    1    1    2    3    3
 17   15    4    4    5    5    1    1    1    1    1    2    3    3
 18   15    4    4    5    5    1    1    1    1    1    2    3    3
 19   15    4    4    5    5    1    1    1    1    1    2    3    3
 20   15    4    4    5    5    1    1    1    1    1    2    3    3
 21   15    4    4    5    5    1    1    1    1    1    2    3    3
 22   15    4    4    5    5    1    1    1    1    1    2    3    3
 23   15    4    4    5    5    1    1    1    1    1    2    3    3
 24   15    4    4    5    5    1    1    1    1    1    2    3    3
 25   15    4    4    5    5    1    1    1    1    1    2    3    3
 26   15    4    4    5    5    1    1    1    1    1    2    3    3
 27   15    4    4    5    5    1    1    1    1    1    2    3    3
 28   15    4    4    5    5    1    1    1    1    1    2    3    3
 29   15    4    4    5    5    1    1    1    1    1    2    3    3
 30   15    4    4    5    5    1    1    1    1    1    2    3    3
 31   15    4    4    5    5    1    1    1    1    1    2    3    3
 32   15    4    4    5    5    1    1    1    1    1    2    3    3
 33   15    4    4    5    5    1    1    1    1    1    2    3    3
 34   15    4    4    5    5    1    1    1    1    1    2    3    3
 35   15    4    4    5    5    1    1    1    1    1    2    3    3
 36   15    4    4    5    5    1    1    1    1    1    2    3    3
 37   15    4    4    5    5    1    1    1    1    1    2    3    3
 38   15    4    4    5    5    1    1    1    1    1    2    3    3
 39   15    4    4    5    5    1    1    1    1    1    2    3    3
 40   15    4    4    5    5    1    1    1    1    1    2    3    3
 41   15    4    4    5    5    1    1    1    1    1    2    3    3
 42   15    4    4    5    5    1    1    1    1    1    2    3    3
 43   15    4    4    5    5    1    1    1    1    1    2    3    3
 44   15    4    4    5    5    1    1    1    1    1    2    3    3
 45   15    4    4    5    5    1    1    1    1    1    2    3    3
 46   15    4    4    5    5    1    1    1    1    1    2    3    3
 47   15    4    4    5    5    1    1    1    1    1    2    3    3
 48   15    4    4    5    5    1    1    1    1    1    2    3    3
 49   15    4    4    5    5    1    1    1    1    1    2    3    3
 50   15    4    4    5    5    1    1    1    1    1    2    3    3
 51   15    4    4    5    5    1    1    1    1    1    2    3    3
 52   15    4    4    5    5    1    1    1    1    1    2    3    3
 53   15    4    4    5    5    1    1    1    1    1    2    3    3
 54   15    4    4    5    5    1    1    1    1    1    2    3    3
 55   15    4    4    5    5    1    1    1    1    1    2    3    3
 56   15    4    4    5    5    1    1    1    1    1    2    3    3
 57   15    4    4    5    5    1    1    1    1    1    2    3    3
 58   15    4    4    5    5    1    1    1    1    1    2    3    3
 59   15    4    4    5    5    1    1    1    1    1    2    3    3
 60   15    4    4    5    5    1    1    1    1    1    2    3    3
 61   15    4    4    5    5    1    1    1    1    1    2    3    3
 62   15    4    4    5    5    1    1    1    1    1    2    3    3
 63   15    4    4    5    5    1    1    1    1    1    2    3    3
 64   15    4    4    5    5    1    1    1    1    1    2    3    3
 65   15    4    4    5    5    1    1    1    1    1    2    3    3
 66   15    4    4    5    5    1    1    1    1    1    2    3    3
 67   15    4    4    5    5    1    1    1    1    1    2    3    3
 68   15    4    4    5    5    1    1    1    1    1    2    3    3
 69   15    4    4    5    5    1    1    1    1    1    2    3    3
 70   15    4    4    5    5    1    1    1    1    1    2    3    3
 71   15    4    4    5    5    1    1    1    1    1    2    3    3
 72   15    4    4    5    5    1    1    1    1    1    2    3    3
 73   15    4    4    5    5    1    1    1    1    1    2    3    3
 74   15    4    4    5    5    1    1    1    1    1    2    3    3
 75   15    4    4    5    5    1    1    1    1    1    2    3    3
 76   15    4    4    5    5    1    1    1    1    1    2    3    3
 77   15    4    4    5    5    1    1    1    1    1    2    3    3
 78   15    4    4    5    5    1    1    1    1    1    2    3    3
 79   15    4    4    5    5    1    1    1    1    1    2    3    3
 80   15    4    4    5    5    1    1    1    1    1    2    3    3
 81   15    4    4    5    5    1    1    1    1    1    2    3    3
 82   15    4    4    5    5    1    1    1    1    1    2    3    3
 83   15    4    4    5    5    1    1    1    1    1    2    3    3
 84   15    4    4    5    5    1    1    1    1    1    2    3    3
 85   15    4    4    5    5    1    1    1    1    1    2    3    3
 86   15    4    4    5    5    1    1    1    1    1    2    3    3
 87   15    4    4    5    5    1    1    1    1    1    2    3    3
 88   15    4    4    5    5    1    1    1    1    1    2    3    3
 89   15    4    4    5    5    1    1    1    1    1    2    3    3
  1   16    4    4    5    5    1    1    1    1    1    2    3    3
  2   16    4    4    5    5    1    1    1    1    1    2    3    3
  3   16    4    4    5    5    1    1    1    1    1    2    3    3
  4   16    4    4    5    5    1    1    1    1    1    2    3    3
  5   16    4    4    5    5    1    1    1    1    1    2    3    3
  6   16    4    4    5    5    1    1    1    1    1    2    3    3
  7   16    4    4    5    5    1    1    1    1    1    2    3    3
  8   16    4    4    5    5    1    1    1    1    1    2    3    3
  9   16    4    4    5    5    1    1    1    1    1    2    3    3
 10   16    4    4    5    5    1    1    1    1    1    2    3    3
 11   16    4    4    5    5    1    1    1    1    1    2    3    3
 12   16    4    4    5    5    1    1    1    1    1    2    3    3
 13   16    4    4    5    5    1    1    1    1    1    2    3    3
 14   16    4    4    5    5    1    1    1    1    1    2    3    3
 15   16    4    4    5    5    1    1    1    1    1    2    3    3
 16   16    4    4    5    5    1    1    1    1    1    2    3    3
 17   16    4    4    5    5    1    1    1    1    1    2    3    3
 18   16    4    4    5    5    1    1    1    1    1    2    3    3
 19   16    4    4    5    5    1    1    1    1    1    2    3    3
 20   16    4    4    5    5    1    1    1    1    1    2    3    3
 21   16    4    4    5    5    1    1    1    1    1    2    3    3
 22   16    4    4    5    5    1    1    1    1    1    2    3    3
 23   16    4    4    5    5    1    1    1    1    1    2    3    3
 24   16    4    4    5    5    1    1    1    1    1    2    3    3
 25   16    4    4    5    5    1    1    1    1    1    2    3    3
 26   16    4    4    5    5    1    1    1    1    1    2    3    3
 27   16    4    4    5    5    1    1    1    1    1    2    3    3
 28   16    4    4    5    5    1    1    1    1    1    2    3    3
 29   16    4    4    5    5    1    1    1    1    1    2    3    3
 30   16    4    4    5    5    1    1    1    1    1    2    3    3
 31   16    4    4    5    5    1    1    1    1    1    2    3    3
 32   16    4    4    5    5    1    1    1    1    1    2    3    3
 33   16    4    4    5    5    1    1    1    1    1    2    3    3
 34   16    4    4    5    5    1    1    1    1    1    2    3    3
 35   16    4    4    5    5    1    1    1    1    1    2    3    3
 36   16    4    4    5    5    1    1    1    1    1    2    3    3
 37   16    4    4    5    5    1    1    1    1    1    2    3    3
 38   16    4    4    5    5    1    1    1    1    1    2    3    3
 39   16    4    4    5    5    1    1    1    1    1    2    3    3
 40   16    4    4    5    5    1    1    1    1    1    2    3    3
 41   16    4    4    5    5    1    1    1    1    1    2    3    3
 42   16    4    4    5    5    1    1    1    1    1    2    3    3
 43   16    4    4    5    5    1    1    1    1    1    2    3    3
 44   16    4    4    5    5    1    1    1    1    1    2    3    3
 45   16    4    4    5    5    1    1    1    1    1    2    3    3
 46   16    4    4    5    5    1    1    1    1    1    2    3    3
 47   16    4    4    5    5    1    1    1    1    1    2    3    3
 48   16    4    4    5    5    1    1    1    1    1    2    3    3
 49   16    4    4    5    5    1    1    1    1    1    2    3    3
 50   16    4    4    5    5    1    1    1    1    1    2    3    3
 51   16    4    4    5    5    1    1    1    1    1    2    3    3
 52   16    4    4    5    5    1    1    1    1    1    2    3    3
 53   16    4    4    5    5    1    1    1    1    1    2    3    3
 54   16    4    4    5    5    1    1    1    1    1    2    3    3
 55   16    4    4    5    5    1    1    1    1    1    2    3    3
 56   16    4    4    5    5    1    1    1    1    1    2    3    3
 57   16    4    4    5    5    1    1    1    1    1    2    3    3
 58   16    4    4    5    5    1    1    1    1    1    2    3    3
 59   16    4    4    5    5    1    1    1    1    1    2    3    3
 60   16    4    4    5    5    1    1    1    1    1    2    3    3
 61   16    4    4    5    5    1    1    1    1    1    2    3    3
 62   16    4    4    5    5    1    1    1    1    1    2    3    3
 63   16    4    4    5    5    1    1    1    1    1    2    3    3
 64   16    4    4    5    5    1    1    1    1    1    2    3    3
 65   16    4    4    5    5    1    1    1    1    1    2    3    3
 66   16    4    4    5    5    1    1    1    1    1    2    3    3
 67   16    4    4    5    5    1    1    1    1    1    2    3    3
 68   16    4    4    5    5    1    1    1    1    1    2    3    3
 69   16    4    4    5    5    1    1    1    1    1    2    3    3
 70   16    4    4    5    5    1    1    1    1    1    2    3    3
 71   16    4    4    5    5    1    1    1    1    1    2    3    3
 72   16    4    4    5    5    1    1    1    1    1    2    3    3
