PLN_01x01
--------------------------------------------------------------------
Spatial distribution of season types
1 - Summer
2 - Early fall
3 - Late fall
4 - Winter
5 - Spring
--------------------------------------------------------------------
  i    j  Jan  Feb  Mar  Apr  May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
 32   15    4    4    5    5    5    1    1    1    1    2    3    4
 33   15    4    4    5    5    5    1    1    1    1    2    3    4
 34   15    4    4    5    5    5    1    1    1    1    2    3    4
 35   15    4    4    5    5    5    1    1    1    1    2    3    4
 36   15    4    4    5    5    5    1    1    1    1    2    3    4
 37   15    4    4    5    5    5    1    1    1    1    2    3    4
 38   15    4    4    5    5    5    1    1    1    1    2    3    4
 39   15    4    4    5    5    5    1    1    1    1    2    3    4
 40   15    4    4    5    5    5    1    1    1    1    2    3    4
 41   15    4    4    5    5    5    1    1    1    1    2    3    4
 42   15    4    4    5    5    5    1    1    1    1    2    3    4
 43   15    4    4    5    5    5    1    1    1    1    2    3    4
 44   15    4    4    5    5    5    1    1    1    1    2    3    4
 45   15    4    4    5    5    5    1    1    1    1    2    3    4
 46   15    4    4    5    5    5    1    1    1    1    2    3    4
 47   15    4    4    5    5    5    1    1    1    1    2    3    4
 48   15    4    4    5    5    5    1    1    1    1    2    3    4
 49   15    4    4    5    5    5    1    1    1    1    2    3    4
 50   15    4    4    5    5    5    1    1    1    1    2    3    4
 51   15    4    4    5    5    5    1    1    1    1    2    3    4
 52   15    4    4    5    5    5    1    1    1    1    2    3    4
 53   15    4    4    5    5    5    1    1    1    1    2    3    4
 54   15    4    4    5    5    5    1    1    1    1    2    3    4
 55   15    4    4    5    5    5    1    1    1    1    2    3    4
 56   15    4    4    5    5    5    1    1    1    1    2    3    4
 57   15    4    4    5    5    5    1    1    1    1    2    3    4
 58   15    4    4    5    5    5    1    1    1    1    2    3    4
 59   15    4    4    5    5    5    1    1    1    1    2    3    4
 60   15    4    4    5    5    5    1    1    1    1    2    3    4
 61   15    4    4    5    5    5    1    1    1    1    2    3    4
 62   15    4    4    5    5    5    1    1    1    1    2    3    4
 63   15    4    4    5    5    5    1    1    1    1    2    3    4
 64   15    4    4    5    5    5    1    1    1    1    2    3    4
 65   15    4    4    5    5    5    1    1    1    1    2    3    4
 66   15    4    4    5    5    5    1    1    1    1    2    3    4
 67   15    4    4    5    5    5    1    1    1    1    2    3    4
 68   15    4    4    5    5    5    1    1    1    1    2    3    4
 69   15    4    4    5    5    5    1    1    1    1    2    3    4
 70   15    4    4    5    5    5    1    1    1    1    2    3    4
 71   15    4    4    5    5    5    1    1    1    1    2    3    4
 72   15    4    4    5    5    5    1    1    1    1    2    3    4
 73   15    4    4    5    5    5    1    1    1    1    2    3    4
 74   15    4    4    5    5    5    1    1    1    1    2    3    4
 75   15    4    4    5    5    5    1    1    1    1    2    3    4
 76   15    4    4    5    5    5    1    1    1    1    2    3    4
 77   15    4    4    5    5    5    1    1    1    1    2    3    4
 78   15    4    4    5    5    5    1    1    1    1    2    3    4
 79   15    4    4    5    5    5    1    1    1    1    2    3    4
 80   15    4    4    5    5    5    1    1    1    1    2    3    4
 81   15    4    4    5    5    5    1    1    1    1    2    3    4
 82   15    4    4    5    5    5    1    1    1    1    2    3    4
 83   15    4    4    5    5    5    1    1    1    1    2    3    4
 84   15    4    4    5    5    5    1    1    1    1    2    3    4
 85   15    4    4    5    5    5    1    1    1    1    2    3    4
 86   15    4    4    5    5    5    1    1    1    1    2    3    4
 87   15    4    4    5    5    5    1    1    1    1    2    3    4
 88   15    4    4    5    5    5    1    1    1    1    2    3    4
 89   15    4    4    5    5    5    1    1    1    1    2    3    4
 90   15    4    4    5    5    5    1    1    1    1    2    3    4
 91   15    4    4    5    5    5    1    1    1    1    2    3    4
 92   15    4    4    5    5    5    1    1    1    1    2    3    4
 93   15    4    4    5    5    5    1    1    1    1    2    3    4
 94   15    4    4    5    5    5    1    1    1    1    2    3    4
 95   15    4    4    5    5    5    1    1    1    1    2    3    4
 96   15    4    4    5    5    5    1    1    1    1    2    3    4
 97   15    4    4    5    5    5    1    1    1    1    2    3    4
 98   15    4    4    5    5    5    1    1    1    1    2    3    4
 99   15    4    4    5    5    5    1    1    1    1    2    3    4
100   15    4    4    5    5    5    1    1    1    1    2    3    4
101   15    4    4    5    5    5    1    1    1    1    2    3    4
102   15    4    4    5    5    5    1    1    1    1    2    3    4
103   15    4    4    5    5    5    1    1    1    1    2    3    4
104   15    4    4    5    5    5    1    1    1    1    2    3    4
105   15    4    4    5    5    5    1    1    1    1    2    3    4
106   15    4    4    5    5    5    1    1    1    1    2    3    4
107   15    4    4    5    5    5    1    1    1    1    2    3    4
108   15    4    4    5    5    5    1    1    1    1    2    3    4
109   15    4    4    5    5    5    1    1    1    1    2    3    4
110   15    4    4    5    5    5    1    1    1    1    2    3    4
111   15    4    4    5    5    5    1    1    1    1    2    3    4
112   15    4    4    5    5    5    1    1    1    1    2    3    4
113   15    4    4    5    5    5    1    1    1    1    2    3    4
114   15    4    4    5    5    5    1    1    1    1    2    3    4
115   15    4    4    5    5    5    1    1    1    1    2    3    4
116   15    4    4    5    5    5    1    1    1    1    2    3    4
117   15    4    4    5    5    5    1    1    1    1    2    3    4
118   15    4    4    5    5    5    1    1    1    1    2    3    4
119   15    4    4    5    5    5    1    1    1    1    2    3    4
120   15    4    4    5    5    5    1    1    1    1    2    3    4
121   15    4    4    5    5    5    1    1    1    1    2    3    4
122   15    4    4    5    5    5    1    1    1    1    2    3    4
123   15    4    4    5    5    5    1    1    1    1    2    3    4
124   15    4    4    5    5    5    1    1    1    1    2    3    4
125   15    4    4    5    5    5    1    1    1    1    2    3    4
126   15    4    4    5    5    5    1    1    1    1    2    3    4
127   15    4    4    5    5    5    1    1    1    1    2    3    4
128   15    4    4    5    5    5    1    1    1    1    2    3    4
129   15    4    4    5    5    5    1    1    1    1    2    3    4
130   15    4    4    5    5    5    1    1    1    1    2    3    4
131   15    4    4    5    5    5    1    1    1    1    2    3    4
132   15    4    4    5    5    5    1    1    1    1    2    3    4
133   15    4    4    5    5    5    1    1    1    1    2    3    4
134   15    4    4    5    5    5    1    1    1    1    2    3    4
135   15    4    4    5    5    5    1    1    1    1    2    3    4
136   15    4    4    5    5    5    1    1    1    1    2    3    4
137   15    4    4    5    5    5    1    1    1    1    2    3    4
138   15    4    4    5    5    5    1    1    1    1    2    3    4
139   15    4    4    5    5    5    1    1    1    1    2    3    4
140   15    4    4    5    5    5    1    1    1    1    2    3    4
141   15    4    4    5    5    5    1    1    1    1    2    3    4
142   15    4    4    5    5    5    1    1    1    1    2    3    4
143   15    4    4    5    5    5    1    1    1    1    2    3    4
144   15    4    4    5    5    5    1    1    1    1    2    3    4
145   15    4    4    5    5    5    1    1    1    1    2    3    4
146   15    4    4    5    5    5    1    1    1    1    2    3    4
  1   16    4    4    5    5    5    1    1    1    1    2    3    4
  2   16    4    4    5    5    5    1    1    1    1    2    3    4
  3   16    4    4    5    5    5    1    1    1    1    2    3    4
  4   16    4    4    5    5    5    1    1    1    1    2    3    4
  5   16    4    4    5    5    5    1    1    1    1    2    3    4
  6   16    4    4    5    5    5    1    1    1    1    2    3    4
  7   16    4    4    5    5    5    1    1    1    1    2    3    4
  8   16    4    4    5    5    5    1    1    1    1    2    3    4
  9   16    4    4    5    5    5    1    1    1    1    2    3    4
 10   16    4    4    5    5    5    1    1    1    1    2    3    4
 11   16    4    4    5    5    5    1    1    1    1    2    3    4
 12   16    4    4    5    5    5    1    1    1    1    2    3    4
 13   16    4    4    5    5    5    1    1    1    1    2    3    4
 14   16    4    4    5    5    5    1    1    1    1    2    3    4
 15   16    4    4    5    5    5    1    1    1    1    2    3    4
 16   16    4    4    5    5    5    1    1    1    1    2    3    4
 17   16    4    4    5    5    5    1    1    1    1    2    3    4
 18   16    4    4    5    5    5    1    1    1    1    2    3    4
 19   16    4    4    5    5    5    1    1    1    1    2    3    4
 20   16    4    4    5    5    5    1    1    1    1    2    3    4
 21   16    4    4    5    5    5    1    1    1    1    2    3    4
 22   16    4    4    5    5    5    1    1    1    1    2    3    4
 23   16    4    4    5    5    5    1    1    1    1    2    3    4
 24   16    4    4    5    5    5    1    1    1    1    2    3    4
 25   16    4    4    5    5    5    1    1    1    1    2    3    4
 26   16    4    4    5    5    5    1    1    1    1    2    3    4
 27   16    4    4    5    5    5    1    1    1    1    2    3    4
 28   16    4    4    5    5    5    1    1    1    1    2    3    4
 29   16    4    4    5    5    5    1    1    1    1    2    3    4
 30   16    4    4    5    5    5    1    1    1    1    2    3    4
 31   16    4    4    5    5    5    1    1    1    1    2    3    4
 32   16    4    4    5    5    5    1    1    1    1    2    3    4
 33   16    4    4    5    5    5    1    1    1    1    2    3    4
 34   16    4    4    5    5    5    1    1    1    1    2    3    4
 35   16    4    4    5    5    5    1    1    1    1    2    3    4
 36   16    4    4    5    5    5    1    1    1    1    2    3    4
 37   16    4    4    5    5    5    1    1    1    1    2    3    4
 38   16    4    4    5    5    5    1    1    1    1    2    3    4
 39   16    4    4    5    5    5    1    1    1    1    2    3    4
 40   16    4    4    5    5    5    1    1    1    1    2    3    4
 41   16    4    4    5    5    5    1    1    1    1    2    3    4
 42   16    4    4    5    5    5    1    1    1    1    2    3    4
 43   16    4    4    5    5    5    1    1    1    1    2    3    4
 44   16    4    4    5    5    5    1    1    1    1    2    3    4
 45   16    4    4    5    5    5    1    1    1    1    2    3    4
 46   16    4    4    5    5    5    1    1    1    1    2    3    4
 47   16    4    4    5    5    5    1    1    1    1    2    3    4
 48   16    4    4    5    5    5    1    1    1    1    2    3    4
 49   16    4    4    5    5    5    1    1    1    1    2    3    4
 50   16    4    4    5    5    5    1    1    1    1    2    3    4
 51   16    4    4    5    5    5    1    1    1    1    2    3    4
 52   16    4    4    5    5    5    1    1    1    1    2    3    4
 53   16    4    4    5    5    5    1    1    1    1    2    3    4
 54   16    4    4    5    5    5    1    1    1    1    2    3    4
 55   16    4    4    5    5    5    1    1    1    1    2    3    4
 56   16    4    4    5    5    5    1    1    1    1    2    3    4
 57   16    4    4    5    5    5    1    1    1    1    2    3    4
 58   16    4    4    5    5    5    1    1    1    1    2    3    4
 59   16    4    4    5    5    5    1    1    1    1    2    3    4
 60   16    4    4    5    5    5    1    1    1    1    2    3    4
 61   16    4    4    5    5    5    1    1    1    1    2    3    4
 62   16    4    4    5    5    5    1    1    1    1    2    3    4
 63   16    4    4    5    5    5    1    1    1    1    2    3    4
 64   16    4    4    5    5    5    1    1    1    1    2    3    4
 65   16    4    4    5    5    5    1    1    1    1    2    3    4
 66   16    4    4    5    5    5    1    1    1    1    2    3    4
 67   16    4    4    5    5    5    1    1    1    1    2    3    4
 68   16    4    4    5    5    5    1    1    1    1    2    3    4
 69   16    4    4    5    5    5    1    1    1    1    2    3    4
 70   16    4    4    5    5    5    1    1    1    1    2    3    4
 71   16    4    4    5    5    5    1    1    1    1    2    3    4
 72   16    4    4    5    5    5    1    1    1    1    2    3    4
 73   16    4    4    5    5    5    1    1    1    1    2    3    4
 74   16    4    4    5    5    5    1    1    1    1    2    3    4
 75   16    4    4    5    5    5    1    1    1    1    2    3    4
 76   16    4    4    5    5    5    1    1    1    1    2    3    4
 77   16    4    4    5    5    5    1    1    1    1    2    3    4
 78   16    4    4    5    5    5    1    1    1    1    2    3    4
 79   16    4    4    5    5    5    1    1    1    1    2    3    4
 80   16    4    4    5    5    5    1    1    1    1    2    3    4
 81   16    4    4    5    5    5    1    1    1    1    2    3    4
 82   16    4    4    5    5    5    1    1    1    1    2    3    4
 83   16    4    4    5    5    5    1    1    1    1    2    3    4
 84   16    4    4    5    5    5    1    1    1    1    2    3    4
 85   16    4    4    5    5    5    1    1    1    1    2    3    4
 86   16    4    4    5    5    5    1    1    1    1    2    3    4
 87   16    4    4    5    5    5    1    1    1    1    2    3    4
 88   16    4    4    5    5    5    1    1    1    1    2    3    4
 89   16    4    4    5    5    5    1    1    1    1    2    3    4
 90   16    4    4    5    5    5    1    1    1    1    2    3    4
 91   16    4    4    5    5    5    1    1    1    1    2    3    4
 92   16    4    4    5    5    5    1    1    1    1    2    3    4
 93   16    4    4    5    5    5    1    1    1    1    2    3    4
 94   16    4    4    5    5    5    1    1    1    1    2    3    4
 95   16    4    4    5    5    5    1    1    1    1    2    3    4
 96   16    4    4    5    5    5    1    1    1    1    2    3    4
 97   16    4    4    5    5    5    1    1    1    1    2    3    4
 98   16    4    4    5    5    5    1    1    1    1    2    3    4
 99   16    4    4    5    5    5    1    1    1    1    2    3    4
100   16    4    4    5    5    5    1    1    1    1    2    3    4
101   16    4    4    5    5    5    1    1    1    1    2    3    4
102   16    4    4    5    5    5    1    1    1    1    2    3    4
103   16    4    4    5    5    5    1    1    1    1    2    3    4
104   16    4    4    5    5    5    1    1    1    1    2    3    4
105   16    4    4    5    5    5    1    1    1    1    2    3    4
106   16    4    4    5    5    5    1    1    1    1    2    3    4
107   16    4    4    5    5    5    1    1    1    1    2    3    4
108   16    4    4    5    5    5    1    1    1    1    2    3    4
109   16    4    4    5    5    5    1    1    1    1    2    3    4
110   16    4    4    5    5    5    1    1    1    1    2    3    4
111   16    4    4    5    5    5    1    1    1    1    2    3    4
112   16    4    4    5    5    5    1    1    1    1    2    3    4
113   16    4    4    5    5    5    1    1    1    1    2    3    4
114   16    4    4    5    5    5    1    1    1    1    2    3    4
115   16    4    4    5    5    5    1    1    1    1    2    3    4
116   16    4    4    5    5    5    1    1    1    1    2    3    4
117   16    4    4    5    5    5    1    1    1    1    2    3    4
118   16    4    4    5    5    5    1    1    1    1    2    3    4
119   16    4    4    5    5    5    1    1    1    1    2    3    4
120   16    4    4    5    5    5    1    1    1    1    2    3    4
121   16    4    4    5    5    5    1    1    1    1    2    3    4
122   16    4    4    5    5    5    1    1    1    1    2    3    4
123   16    4    4    5    5    5    1    1    1    1    2    3    4
124   16    4    4    5    5    5    1    1    1    1    2    3    4
125   16    4    4    5    5    5    1    1    1    1    2    3    4
126   16    4    4    5    5    5    1    1    1    1    2    3    4
127   16    4    4    5    5    5    1    1    1    1    2    3    4
128   16    4    4    5    5    5    1    1    1    1    2    3    4
129   16    4    4    5    5    5    1    1    1    1    2    3    4
130   16    4    4    5    5    5    1    1    1    1    2    3    4
131   16    4    4    5    5    5    1    1    1    1    2    3    4
132   16    4    4    5    5    5    1    1    1    1    2    3    4
133   16    4    4    5    5    5    1    1    1    1    2    3    4
134   16    4    4    5    5    5    1    1    1    1    2    3    4
135   16    4    4    5    5    5    1    1    1    1    2    3    4
136   16    4    4    5    5    5    1    1    1    1    2    3    4
137   16    4    4    5    5    5    1    1    1    1    2    3    4
138   16    4    4    5    5    5    1    1    1    1    2    3    4
139   16    4    4    5    5    5    1    1    1    1    2    3    4
140   16    4    4    5    5    5    1    1    1    1    2    3    4
141   16    4    4    5    5    5    1    1    1    1    2    3    4
142   16    4    4    5    5    5    1    1    1    1    2    3    4
143   16    4    4    5    5    5    1    1    1    1    2    3    4
144   16    4    4    5    5    5    1    1    1    1    2    3    4
145   16    4    4    5    5    5    1    1    1    1    2    3    4
146   16    4    4    5    5    5    1    1    1    1    2    3    4
  1   17    4    4    5    5    5    1    1    1    1    2    3    4
  2   17    4    4    5    5    5    1    1    1    1    2    3    4
  3   17    4    4    5    5    5    1    1    1    1    2    3    4
  4   17    4    4    5    5    5    1    1    1    1    2    3    4
  5   17    4    4    5    5    5    1    1    1    1    2    3    4
  6   17    4    4    5    5    5    1    1    1    1    2    3    4
  7   17    4    4    5    5    5    1    1    1    1    2    3    4
  8   17    4    4    5    5    5    1    1    1    1    2    3    4
  9   17    4    4    5    5    5    1    1    1    1    2    3    4
 10   17    4    4    5    5    5    1    1    1    1    2    3    4
 11   17    4    4    5    5    5    1    1    1    1    2    3    4
 12   17    4    4    5    5    5    1    1    1    1    2    3    4
 13   17    4    4    5    5    5    1    1    1    1    2    3    4
 14   17    4    4    5    5    5    1    1    1    1    2    3    4
 15   17    4    4    5    5    5    1    1    1    1    2    3    4
 16   17    4    4    5    5    5    1    1    1    1    2    3    4
 17   17    4    4    5    5    5    1    1    1    1    2    3    4
 18   17    4    4    5    5    5    1    1    1    1    2    3    4
 19   17    4    4    5    5    5    1    1    1    1    2    3    4
 20   17    4    4    5    5    5    1    1    1    1    2    3    4
 21   17    4    4    5    5    5    1    1    1    1    2    3    4
 22   17    4    4    5    5    5    1    1    1    1    2    3    4
 23   17    4    4    5    5    5    1    1    1    1    2    3    4
 24   17    4    4    5    5    5    1    1    1    1    2    3    4
 25   17    4    4    5    5    5    1    1    1    1    2    3    4
 26   17    4    4    5    5    5    1    1    1    1    2    3    4
 27   17    4    4    5    5    5    1    1    1    1    2    3    4
 28   17    4    4    5    5    5    1    1    1    1    2    3    4
 29   17    4    4    5    5    5    1    1    1    1    2    3    4
 30   17    4    4    5    5    5    1    1    1    1    2    3    4
 31   17    4    4    5    5    5    1    1    1    1    2    3    4
 32   17    4    4    5    5    5    1    1    1    1    2    3    4
 33   17    4    4    5    5    5    1    1    1    1    2    3    4
 34   17    4    4    5    5    5    1    1    1    1    2    3    4
 35   17    4    4    5    5    5    1    1    1    1    2    3    4
 36   17    4    4    5    5    5    1    1    1    1    2    3    4
 37   17    4    4    5    5    5    1    1    1    1    2    3    4
 38   17    4    4    5    5    5    1    1    1    1    2    3    4
 39   17    4    4    5    5    5    1    1    1    1    2    3    4
 40   17    4    4    5    5    5    1    1    1    1    2    3    4
 41   17    4    4    5    5    5    1    1    1    1    2    3    4
 42   17    4    4    5    5    5    1    1    1    1    2    3    4
 43   17    4    4    5    5    5    1    1    1    1    2    3    4
 44   17    4    4    5    5    5    1    1    1    1    2    3    4
 45   17    4    4    5    5    5    1    1    1    1    2    3    4
 46   17    4    4    5    5    5    1    1    1    1    2    3    4
 47   17    4    4    5    5    5    1    1    1    1    2    3    4
 48   17    4    4    5    5    5    1    1    1    1    2    3    4
 49   17    4    4    5    5    5    1    1    1    1    2    3    4
 50   17    4    4    5    5    5    1    1    1    1    2    3    4
 51   17    4    4    5    5    5    1    1    1    1    2    3    4
 52   17    4    4    5    5    5    1    1    1    1    2    3    4
 53   17    4    4    5    5    5    1    1    1    1    2    3    4
 54   17    4    4    5    5    5    1    1    1    1    2    3    4
 55   17    4    4    5    5    5    1    1    1    1    2    3    4
 56   17    4    4    5    5    5    1    1    1    1    2    3    4
 57   17    4    4    5    5    5    1    1    1    1    2    3    4
 58   17    4    4    5    5    5    1    1    1    1    2    3    4
 59   17    4    4    5    5    5    1    1    1    1    2    3    4
 60   17    4    4    5    5    5    1    1    1    1    2    3    4
 61   17    4    4    5    5    5    1    1    1    1    2    3    4
 62   17    4    4    5    5    5    1    1    1    1    2    3    4
 63   17    4    4    5    5    5    1    1    1    1    2    3    4
 64   17    4    4    5    5    5    1    1    1    1    2    3    4
 65   17    4    4    5    5    5    1    1    1    1    2    3    4
 66   17    4    4    5    5    5    1    1    1    1    2    3    4
 67   17    4    4    5    5    5    1    1    1    1    2    3    4
 68   17    4    4    5    5    5    1    1    1    1    2    3    4
 69   17    4    4    5    5    5    1    1    1    1    2    3    4
 70   17    4    4    5    5    5    1    1    1    1    2    3    4
 71   17    4    4    5    5    5    1    1    1    1    2    3    4
 72   17    4    4    5    5    5    1    1    1    1    2    3    4
 73   17    4    4    5    5    5    1    1    1    1    2    3    4
 74   17    4    4    5    5    5    1    1    1    1    2    3    4
 75   17    4    4    5    5    5    1    1    1    1    2    3    4
 76   17    4    4    5    5    5    1    1    1    1    2    3    4
 77   17    4    4    5    5    5    1    1    1    1    2    3    4
 78   17    4    4    5    5    5    1    1    1    1    2    3    4
 79   17    4    4    5    5    5    1    1    1    1    2    3    4
 80   17    4    4    5    5    5    1    1    1    1    2    3    4
 81   17    4    4    5    5    5    1    1    1    1    2    3    4
 82   17    4    4    5    5    5    1    1    1    1    2    3    4
 83   17    4    4    5    5    5    1    1    1    1    2    3    4
 84   17    4    4    5    5    5    1    1    1    1    2    3    4
 85   17    4    4    5    5    5    1    1    1    1    2    3    4
 86   17    4    4    5    5    5    1    1    1    1    2    3    4
 87   17    4    4    5    5    5    1    1    1    1    2    3    4
 88   17    4    4    5    5    5    1    1    1    1    2    3    4
 89   17    4    4    5    5    5    1    1    1    1    2    3    4
 90   17    4    4    5    5    5    1    1    1    1    2    3    4
 91   17    4    4    5    5    5    1    1    1    1    2    3    4
 92   17    4    4    5    5    5    1    1    1    1    2    3    4
 93   17    4    4    5    5    5    1    1    1    1    2    3    4
 94   17    4    4    5    5    5    1    1    1    1    2    3    4
 95   17    4    4    5    5    5    1    1    1    1    2    3    4
 96   17    4    4    5    5    5    1    1    1    1    2    3    4
 97   17    4    4    5    5    5    1    1    1    1    2    3    4
 98   17    4    4    5    5    5    1    1    1    1    2    3    4
 99   17    4    4    5    5    5    1    1    1    1    2    3    4
100   17    4    4    5    5    5    1    1    1    1    2    3    4
101   17    4    4    5    5    5    1    1    1    1    2    3    4
102   17    4    4    5    5    5    1    1    1    1    2    3    4
103   17    4    4    5    5    5    1    1    1    1    2    3    4
104   17    4    4    5    5    5    1    1    1    1    2    3    4
105   17    4    4    5    5    5    1    1    1    1    2    3    4
106   17    4    4    5    5    5    1    1    1    1    2    3    4
107   17    4    4    5    5    5    1    1    1    1    2    3    4
108   17    4    4    5    5    5    1    1    1    1    2    3    4
109   17    4    4    5    5    5    1    1    1    1    2    3    4
110   17    4    4    5    5    5    1    1    1    1    2    3    4
111   17    4    4    5    5    5    1    1    1    1    2    3    4
112   17    4    4    5    5    5    1    1    1    1    2    3    4
113   17    4    4    5    5    5    1    1    1    1    2    3    4
114   17    4    4    5    5    5    1    1    1    1    2    3    4
115   17    4    4    5    5    5    1    1    1    1    2    3    4
116   17    4    4    5    5    5    1    1    1    1    2    3    4
117   17    4    4    5    5    5    1    1    1    1    2    3    4
118   17    4    4    5    5    5    1    1    1    1    2    3    4
119   17    4    4    5    5    5    1    1    1    1    2    3    4
120   17    4    4    5    5    5    1    1    1    1    2    3    4
121   17    4    4    5    5    5    1    1    1    1    2    3    4
122   17    4    4    5    5    5    1    1    1    1    2    3    4
123   17    4    4    5    5    5    1    1    1    1    2    3    4
124   17    4    4    5    5    5    1    1    1    1    2    3    4
125   17    4    4    5    5    5    1    1    1    1    2    3    4
126   17    4    4    5    5    5    1    1    1    1    2    3    4
127   17    4    4    5    5    5    1    1    1    1    2    3    4
128   17    4    4    5    5    5    1    1    1    1    2    3    4
129   17    4    4    5    5    5    1    1    1    1    2    3    4
130   17    4    4    5    5    5    1    1    1    1    2    3    4
131   17    4    4    5    5    5    1    1    1    1    2    3    4
132   17    4    4    5    5    5    1    1    1    1    2    3    4
133   17    4    4    5    5    5    1    1    1    1    2    3    4
134   17    4    4    5    5    5    1    1    1    1    2    3    4
135   17    4    4    5    5    5    1    1    1    1    2    3    4
136   17    4    4    5    5    5    1    1    1    1    2    3    4
137   17    4    4    5    5    5    1    1    1    1    2    3    4
138   17    4    4    5    5    5    1    1    1    1    2    3    4
139   17    4    4    5    5    5    1    1    1    1    2    3    4
140   17    4    4    5    5    5    1    1    1    1    2    3    4
141   17    4    4    5    5    5    1    1    1    1    2    3    4
142   17    4    4    5    5    5    1    1    1    1    2    3    4
143   17    4    4    5    5    5    1    1    1    1    2    3    4
144   17    4    4    5    5    5    1    1    1    1    2    3    4
145   17    4    4    5    5    5    1    1    1    1    2    3    4
146   17    4    4    5    5    5    1    1    1    1    2    3    4
  1   18    4    4    5    5    5    1    1    1    1    2    3    4
  2   18    4    4    5    5    5    1    1    1    1    2    3    4
  3   18    4    4    5    5    5    1    1    1    1    2    3    4
  4   18    4    4    5    5    5    1    1    1    1    2    3    4
  5   18    4    4    5    5    5    1    1    1    1    2    3    4
  6   18    4    4    5    5    5    1    1    1    1    2    3    4
  7   18    4    4    5    5    5    1    1    1    1    2    3    4
  8   18    4    4    5    5    5    1    1    1    1    2    3    4
  9   18    4    4    5    5    5    1    1    1    1    2    3    4
 10   18    4    4    5    5    5    1    1    1    1    2    3    4
 11   18    4    4    5    5    5    1    1    1    1    2    3    4
 12   18    4    4    5    5    5    1    1    1    1    2    3    4
 13   18    4    4    5    5    5    1    1    1    1    2    3    4
 14   18    4    4    5    5    5    1    1    1    1    2    3    4
 15   18    4    4    5    5    5    1    1    1    1    2    3    4
 16   18    4    4    5    5    5    1    1    1    1    2    3    4
 17   18    4    4    5    5    5    1    1    1    1    2    3    4
 18   18    4    4    5    5    5    1    1    1    1    2    3    4
 19   18    4    4    5    5    5    1    1    1    1    2    3    4
 20   18    4    4    5    5    5    1    1    1    1    2    3    4
 21   18    4    4    5    5    5    1    1    1    1    2    3    4
 22   18    4    4    5    5    5    1    1    1    1    2    3    4
 23   18    4    4    5    5    5    1    1    1    1    2    3    4
 24   18    4    4    5    5    5    1    1    1    1    2    3    4
 25   18    4    4    5    5    5    1    1    1    1    2    3    4
 26   18    4    4    5    5    5    1    1    1    1    2    3    4
 27   18    4    4    5    5    5    1    1    1    1    2    3    4
 28   18    4    4    5    5    5    1    1    1    1    2    3    4
 29   18    4    4    5    5    5    1    1    1    1    2    3    4
 30   18    4    4    5    5    5    1    1    1    1    2    3    4
 31   18    4    4    5    5    5    1    1    1    1    2    3    4
 32   18    4    4    5    5    5    1    1    1    1    2    3    4
 33   18    4    4    5    5    5    1    1    1    1    2    3    4
 34   18    4    4    5    5    5    1    1    1    1    2    3    4
 35   18    4    4    5    5    5    1    1    1    1    2    3    4
 36   18    4    4    5    5    5    1    1    1    1    2    3    4
 37   18    4    4    5    5    5    1    1    1    1    2    3    4
 38   18    4    4    5    5    5    1    1    1    1    2    3    4
 39   18    4    4    5    5    5    1    1    1    1    2    3    4
 40   18    4    4    5    5    5    1    1    1    1    2    3    4
 41   18    4    4    5    5    5    1    1    1    1    2    3    4
 42   18    4    4    5    5    5    1    1    1    1    2    3    4
 43   18    4    4    5    5    5    1    1    1    1    2    3    4
 44   18    4    4    5    5    5    1    1    1    1    2    3    4
 45   18    4    4    5    5    5    1    1    1    1    2    3    4
 46   18    4    4    5    5    5    1    1    1    1    2    3    4
 47   18    4    4    5    5    5    1    1    1    1    2    3    4
 48   18    4    4    5    5    5    1    1    1    1    2    3    4
 49   18    4    4    5    5    5    1    1    1    1    2    3    4
 50   18    4    4    5    5    5    1    1    1    1    2    3    4
 51   18    4    4    5    5    5    1    1    1    1    2    3    4
 52   18    4    4    5    5    5    1    1    1    1    2    3    4
 53   18    4    4    5    5    5    1    1    1    1    2    3    4
 54   18    4    4    5    5    5    1    1    1    1    2    3    4
 55   18    4    4    5    5    5    1    1    1    1    2    3    4
 56   18    4    4    5    5    5    1    1    1    1    2    3    4
 57   18    4    4    5    5    5    1    1    1    1    2    3    4
 58   18    4    4    5    5    5    1    1    1    1    2    3    4
 59   18    4    4    5    5    5    1    1    1    1    2    3    4
 60   18    4    4    5    5    5    1    1    1    1    2    3    4
 61   18    4    4    5    5    5    1    1    1    1    2    3    4
 62   18    4    4    5    5    5    1    1    1    1    2    3    4
 63   18    4    4    5    5    5    1    1    1    1    2    3    4
 64   18    4    4    5    5    5    1    1    1    1    2    3    4
 65   18    4    4    5    5    5    1    1    1    1    2    3    4
 66   18    4    4    5    5    5    1    1    1    1    2    3    4
 67   18    4    4    5    5    5    1    1    1    1    2    3    4
 68   18    4    4    5    5    5    1    1    1    1    2    3    4
 69   18    4    4    5    5    5    1    1    1    1    2    3    4
 70   18    4    4    5    5    5    1    1    1    1    2    3    4
 71   18    4    4    5    5    5    1    1    1    1    2    3    4
 72   18    4    4    5    5    5    1    1    1    1    2    3    4
 73   18    4    4    5    5    5    1    1    1    1    2    3    4
 74   18    4    4    5    5    5    1    1    1    1    2    3    4
 75   18    4    4    5    5    5    1    1    1    1    2    3    4
 76   18    4    4    5    5    5    1    1    1    1    2    3    4
