GLOB_3x3
           i           j   heigt(m a.s.l.)
          77          11        -0.0005
          78          11        -0.0008
          79          11         0.0006
          80          11         0.0006
          81          11        -0.0007
          82          11        -0.0004
          83          11         0.0007
          84          11         0.0002
          85          11        -0.0007
          86          11        -0.0001
          87          11         0.0007
          88          11        -0.0001
          89          11        -0.0006
          90          11         0.0002
          91          11         0.0005
          92          11        -0.0004
          93          11        -0.0004
          94          11         0.0004
          95          11         0.0003
          96          11        -0.0005
          97          11        -0.0001
          98          11         0.0005
          99          11         0.0000
         100          11        -0.0005
         101          11         0.0002
         102          11         0.0005
         103          11        -0.0003
         104          11        -0.0004
         105          11         0.0004
         106          11         0.0003
         107          11        -0.0005
         108          11        -0.0002
         109          11         0.0006
         110          11         0.0001
         111          11        -0.0007
         112          11         0.0001
         113          11         0.0007
         114          11        -0.0003
         115          11        -0.0007
         116          11         0.0005
         117          11         0.0007
         118          11        -0.0007
         119          11        -0.0006
         120          11         0.0009
           1          12         0.0015
           2          12        -0.0022
           3          12        -0.0003
           4          12         0.0028
           5          12        -0.0013
           6          12        -0.0024
           7          12         0.0031
           8          12         0.0010
           9          12        -0.0042
          10          12         0.0015
          11          12         0.0041
          12          12        -0.0043
          13          12        -0.0021
          14          12         0.0066
          15          12        -0.0017
          16          12        -0.0069
          17          12         0.0066
          18          12         0.0043
          19          12        -0.0111
          20          12         0.0020
          21          12         0.0130
          22          12        -0.0116
          23          12        -0.0091
          24          12         0.0225
          25          12        -0.0041
          26          12        -0.0294
          27          12         0.0302
          28          12         0.0203
          29          12        -0.0708
          30          12         0.0383
          31          12         0.1045
          32          12        -0.2926
          33          12         0.4375
          34          12         5.6624
          35          12         0.6410
          36          12        -0.8373
          37          12         1.0503
          38          12        10.9183
          39          12         1.7246
          40          12        -0.4914
          41          12         0.0893
          42          12         0.1143
          43          12        -0.0995
          44          12        -0.0033
          45          12         0.0559
          46          12        -0.0271
          47          12        -0.0211
          48          12         0.0288
          49          12        -0.0005
          50          12        -0.0201
          51          12         0.0108
          52          12         0.0093
          53          12        -0.0130
          54          12        -0.0004
          55          12         0.0104
          56          12        -0.0051
          57          12        -0.0056
          58          12         0.0071
          59          12         0.0009
          60          12        -0.0063
          61          12         0.0026
          62          12         0.0039
          63          12        -0.0042
          64          12        -0.0010
          65          12         0.0041
          66          12        -0.0013
          67          12        -0.0028
          68          12         0.0026
          69          12         0.0011
          70          12        -0.0028
          71          12         0.0006
          72          12         0.0021
          73          12        -0.0016
          74          12        -0.0010
          75          12         0.0019
          76          12        -0.0001
          77          12        -0.0016
          78          12         0.0009
          79          12         0.0009
          80          12        -0.0014
          81          12         0.0001
          82          12         0.0040
          83          12        -0.0002
          84          12        -0.0010
          85          12         0.0010
          86          12         0.0031
          87          12        -0.0005
          88          12         0.0000
          89          12         0.0006
          90          12        -0.0003
          91          12        -0.0003
          92          12         0.0004
          93          12         0.0001
          94          12        -0.0003
          95          12         0.0000
          96          12         0.0002
          97          12         0.0000
          98          12        -0.0002
          99          12         0.0000
         100          12         0.0003
         101          12        -0.0001
         102          12        -0.0004
         103          12         0.0003
         104          12         0.0003
         105          12        -0.0005
         106          12        -0.0001
         107          12         0.0007
         108          12        -0.0003
         109          12        -0.0007
         110          12         0.0008
         111          12         0.0004
         112          12        -0.0011
         113          12         0.0002
         114          12         0.0012
         115          12        -0.0010
         116          12        -0.0008
         117          12         0.0016
         118          12         0.0000
         119          12        -0.0019
         120          12         0.0012
           1          13        -0.0493
           2          13         0.0121
           3          13         0.0288
           4          13        -0.0371
           5          13         0.0040
           6          13         0.0380
           7          13        -0.0434
           8          13         0.0008
           9          13         0.0499
          10          13        -0.0536
          11          13        -0.0022
          12          13         0.0662
          13          13        -0.0682
          14          13        -0.0063
          15          13         0.0895
          16          13        -0.0895
          17          13        -0.0122
          18          13         0.1247
          19          13        -0.1231
          20          13        -0.0205
          21          13         0.1817
          22          13        -0.1813
          23          13        -0.0312
          24          13         0.2826
          25          13        -0.2968
          26          13        -0.0370
          27          13         0.4836
          28          13        -0.5802
          29          13         0.0280
          30          13         0.9396
          31          13        -1.5586
          32          13         1.0038
          33          13         0.9623
          34          13        -3.6546
          35          13       159.0990
          36          13       412.2998
          37          13       210.3420
          38          13        -1.6627
          39          13        -0.9049
          40          13         2.3491
          41          13        -1.8209
          42          13         0.6555
          43          13         0.3920
          44          13        -0.7193
          45          13         0.3798
          46          13         0.1373
          47          13        -0.3735
          48          13         0.2271
          49          13         0.0704
          50          13        -0.2276
          51          13         0.1459
          52          13         0.0456
          53          13        -0.1530
          54          13         0.0990
          55          13         0.0339
          56          13        -0.1096
          57          13         0.0699
          58          13         0.0272
          59          13        -0.0820
          60          13         0.0508
          61          13         0.0228
          62          13        -0.0632
          63          13         0.0377
          64          13         0.0195
          65          13        -0.0498
          66          13         0.0285
          67          13         0.0168
          68          13        -0.0397
          69          13         0.0217
          70          13         0.0145
          71          13        -0.0320
          72          13         0.0168
          73          13         0.0124
          74          13        -0.0259
          75          13         0.0131
          76          13         0.0104
          77          13        -0.0210
          78          13         0.0105
          79          13         0.0083
          80          13        -0.0166
          81          13         0.0084
          82          13         0.0060
          83          13         0.0351
          84          13         0.1228
          85          13         0.0539
          86          13        -0.0117
          87          13         0.0060
          88          13         0.0039
          89          13        -0.0088
          90          13         0.0055
          91          13         0.0017
          92          13        -0.0063
          93          13         0.0052
          94          13        -0.0002
          95          13        -0.0044
          96          13         0.0053
          97          13        -0.0021
          98          13        -0.0028
          99          13         0.0058
         100          13        -0.0041
         101          13        -0.0015
         102          13         0.0065
         103          13        -0.0061
         104          13        -0.0005
         105          13         0.0076
         106          13        -0.0080
         107          13         0.0001
         108          13         0.0089
         109          13        -0.0092
         110          13        -0.0009
         111          13         0.0106
         112          13        -0.0051
         113          13        -0.0189
         114          13         0.0473
         115          13         0.6016
         116          13         0.0486
         117          13        -0.0288
         118          13         0.0230
         119          13         0.6229
         120          13         0.0561
           1          14         0.0056
           2          14        -0.0427
           3          14         0.0324
           4          14         0.0069
           5          14        -0.0415
           6          14         0.0431
           7          14        -0.0067
           8          14        -0.0449
           9          14         0.0748
          10          14        -0.0563
          11          14        -0.0074
          12          14         0.0803
          13          14        -0.1129
          14          14         0.0737
          15          14         0.0260
          16          14        -0.1310
          17          14         0.1704
          18          14        -0.1013
          19          14        -0.0563
          20          14         0.2182
          21          14        -0.2750
          22          14         0.1573
          23          14         0.1093
          24          14        -0.3937
          25          14         0.5104
          26          14        -0.3166
          27          14        -0.1890
          28          14         0.8199
          29          14        -1.2431
          30          14         1.1046
          31          14        -0.1912
          32          14        -1.4419
          33          14         3.4445
          34          14        -5.2667
          35          14       445.4652
          36          14      1200.8225
          37          14       613.7739
          38          14        -3.0226
          39          14         1.1281
          40          14         0.6524
          41          14        -1.6650
          42          14         1.8101
          43          14        -1.2873
          44          14         0.4772
          45          14         0.2307
          46          14        -0.5870
          47          14         0.5497
          48          14        -0.2543
          49          14        -0.0856
          50          14         0.2913
          51          14        -0.2933
          52          14         0.1393
          53          14         0.0548
          54          14        -0.1774
          55          14         0.1778
          56          14        -0.0799
          57          14        -0.0439
          58          14         0.1206
          59          14        -0.1159
          60          14         0.0465
          61          14         0.0379
          62          14        -0.0872
          63          14         0.0788
          64          14        -0.0264
          65          14        -0.0335
          66          14         0.0653
          67          14        -0.0546
          68          14         0.0137
          69          14         0.0296
          70          14        -0.0497
          71          14         0.0379
          72          14        -0.0055
          73          14        -0.0259
          74          14         0.0379
          75          14        -0.0259
          76          14         0.0002
          77          14         0.0221
          78          14        -0.0283
          79          14         0.0167
          80          14         0.0031
          81          14        -0.0181
          82          14         0.0195
          83          14         0.1100
          84          14         0.2901
          85          14         0.1355
          86          14        -0.0160
          87          14         0.0058
          88          14         0.0060
          89          14        -0.0119
          90          14         0.0093
          91          14        -0.0013
          92          14        -0.0060
          93          14         0.0080
          94          14        -0.0043
          95          14        -0.0017
          96          14         0.0053
          97          14        -0.0043
          98          14         0.0003
          99          14         0.0033
         100          14        -0.0037
         101          14         0.0009
         102          14         0.0023
         103          14        -0.0031
         104          14         0.0010
         105          14         0.0015
         106          14        -0.0016
         107          14        -0.0013
         108          14         0.0037
         109          14        -0.0004
         110          14        -0.0105
         111          14         0.0239
         112          14        -0.0273
         113          14         0.0066
         114          14         0.0445
         115          14        -0.1173
         116          14         9.9857
         117          14        23.0624
         118          14         7.6664
         119          14        -0.1576
         120          14         0.2908
           1          15         0.6497
           2          15         0.0258
           3          15        -0.0170
           4          15         0.0113
           5          15        -0.0085
           6          15         0.0079
           7          15        -0.0085
           8          15         0.0089
           9          15        -0.0079
          10          15         0.0048
          11          15         0.0008
          12          15        -0.0081
          13          15         0.0160
          14          15        -0.0227
          15          15         0.0264
          16          15        -0.0253
          17          15         0.0184
          18          15        -0.0057
          19          15        -0.0117
          20          15         0.0314
          21          15        -0.0499
          22          15         0.0631
          23          15        -0.0668
          24          15         0.0572
          25          15        -0.0316
          26          15        -0.0109
          27          15         0.0694
          28          15        -0.1406
          29          15         0.2197
          30          15        -0.3001
          31          15         0.3748
          32          15        -0.4365
          33          15         0.4790
          34          15        -0.4979
          35          15       296.3036
          36          15       976.2650
          37          15       719.1722
          38          15       114.3798
          39          15         0.2464
          40          15        -0.1592
          41          15         0.5537
          42          15        -0.0040
          43          15        -0.0525
          44          15         0.0904
          45          15        -0.1089
          46          15         0.1097
          47          15        -0.0960
          48          15         0.0724
          49          15        -0.0438
          50          15         0.0152
          51          15         0.0094
          52          15        -0.0270
          53          15         0.0364
          54          15        -0.0376
          55          15         0.0318
          56          15        -0.0213
          57          15         0.0087
          58          15         0.0034
          59          15        -0.0130
          60          15         0.0187
          61          15        -0.0199
          62          15         0.0172
          63          15        -0.0115
          64          15         0.0043
          65          15         0.0028
          66          15        -0.0085
          67          15         0.0119
          68          15        -0.0124
          69          15         0.0104
          70          15        -0.0065
          71          15         0.0017
          72          15         0.0030
          73          15        -0.0066
          74          15         0.0085
          75          15        -0.0085
          76          15         0.0066
          77          15        -0.0035
          78          15        -0.0001
          79          15         0.0034
          80          15        -0.0058
          81          15         0.0067
          82          15        -0.0061
          83          15         0.0511
          84          15         0.1166
          85          15         0.0455
          86          15         0.0038
          87          15        -0.0051
          88          15         0.0052
          89          15        -0.0039
          90          15         0.0018
          91          15         0.0008
          92          15        -0.0031
          93          15         0.0046
          94          15        -0.0049
          95          15         0.0039
          96          15        -0.0018
          97          15        -0.0009
          98          15         0.0035
          99          15        -0.0054
         100          15         0.0058
         101          15        -0.0046
         102          15         0.0017
         103          15         0.0023
         104          15        -0.0066
         105          15         0.0102
         106          15        -0.0117
         107          15         0.0104
         108          15         0.0368
         109          15        -0.0033
         110          15         0.0152
         111          15        -0.0294
         112          15         0.0866
         113          15        -0.0584
         114          15         0.0699
         115          15        -0.0776
         116          15        24.7406
         117          15        67.6472
         118          15        30.3128
         119          15        -0.0614
         120          15         0.0493
           1          16         0.0000
           2          16         0.0106
           3          16         0.0000
           4          16         0.0000
           5          16         0.0000
           6          16         0.0000
           7          16         0.0000
           8          16         0.0000
           9          16         0.0000
          10          16         0.0000
          11          16         0.0000
          12          16         0.0000
          13          16         0.0000
          14          16         0.0000
          15          16         0.0000
          16          16         0.0000
          17          16         0.0000
          18          16         0.0000
          19          16         0.0000
          20          16         0.0000
          21          16         0.0000
          22          16         0.0000
          23          16         0.0000
          24          16         0.0000
          25          16         0.0000
          26          16         0.0000
          27          16         0.0000
          28          16         0.0000
          29          16         0.0000
          30          16         0.0000
          31          16         0.0000
          32          16         0.0000
          33          16         0.0000
          34          16         0.0000
          35          16         1.1296
          36          16       316.1956
          37          16       645.6898
          38          16       401.4836
          39          16        35.4714
          40          16         0.0000
          41          16         0.0000
          42          16         0.0000
          43          16         0.4098
          44          16         0.0000
          45          16         0.0000
          46          16         0.0000
          47          16         0.0000
          48          16         0.0000
          49          16         0.0000
          50          16         0.0000
          51          16         0.0000
          52          16         0.0000
          53          16         0.0000
          54          16         0.0000
          55          16         0.0000
          56          16         0.0000
          57          16         0.0000
          58          16         0.0000
          59          16         0.0000
          60          16         0.0000
          61          16         0.0000
          62          16         0.0000
          63          16         0.0000
          64          16         0.0000
          65          16         0.0000
          66          16         0.0000
          67          16         0.0000
          68          16         0.0000
          69          16         0.0000
          70          16         0.0000
          71          16         0.0000
          72          16         0.0000
          73          16         0.0000
          74          16         0.0000
          75          16         0.0000
          76          16         0.0000
          77          16         0.0000
          78          16         0.0000
          79          16         0.0000
          80          16         0.0000
          81          16         0.0000
          82          16         0.0032
          83          16         0.0000
          84          16         0.0000
          85          16         0.0000
          86          16         0.0032
          87          16         0.0000
          88          16         0.0000
          89          16         0.0000
          90          16         0.0000
          91          16         0.0000
          92          16         0.0000
          93          16         0.0000
          94          16         0.0000
          95          16         0.0000
          96          16         0.0000
          97          16         0.0000
          98          16         0.0000
          99          16         0.0000
         100          16         0.0000
         101          16         0.0000
         102          16         0.0000
         103          16         0.0000
         104          16         0.0000
         105          16         0.0000
         106          16         1.3583
         107          16         0.0000
         108          16         0.0000
         109          16         0.0000
         110          16         0.0000
         111          16         0.0000
         112          16         0.8103
         113          16         0.0000
         114          16         0.0000
         115          16         0.0000
         116          16         9.3278
         117          16        36.5171
         118          16        44.4931
         119          16        29.5519
         120          16         6.7346
           1          17         0.0000
           2          17         0.0000
           3          17         0.0000
           4          17         0.0000
           5          17         0.0000
           6          17         0.0000
           7          17         0.0000
           8          17         0.0000
           9          17         0.0000
          10          17         0.0000
          11          17         0.0000
          12          17         0.0000
          13          17         0.0000
          14          17         0.0000
          15          17         0.0000
          16          17         0.0000
          17          17         0.0000
          18          17         0.0000
          19          17         0.0000
          20          17         0.0000
          21          17         0.0000
          22          17         0.0000
          23          17         0.0000
          24          17         0.0000
          25          17         0.0000
          26          17         0.0000
          27          17         0.0000
          28          17         0.0000
          29          17         0.0000
          30          17         0.0000
          31          17         0.0000
          32          17         0.0000
          33          17         0.0000
          34          17         0.0000
          35          17         0.0000
          36          17       260.9009
          37          17       707.9771
          38          17       553.1918
          39          17       148.6574
          40          17        34.1796
          41          17        18.3078
          42          17         0.0000
          43          17         0.0000
          44          17         0.3412
          45          17         0.0000
          46          17         0.0000
          47          17         0.0000
          48          17         0.0000
          49          17         0.0000
          50          17         0.0000
          51          17         0.0000
          52          17         0.0000
          53          17         0.0000
          54          17         0.0000
          55          17         0.0000
          56          17         0.0000
          57          17         0.0000
          58          17         0.0000
          59          17         0.0000
          60          17         0.0000
          61          17         0.0000
          62          17         0.0000
          63          17         0.0000
          64          17         0.0000
          65          17         0.6844
          66          17         0.0000
          67          17         0.0000
          68          17         0.0000
          69          17         0.6844
          70          17         0.0000
          71          17         0.0000
          72          17         0.0000
          73          17         0.0000
          74          17         0.0000
          75          17         0.0000
          76          17         0.0000
          77          17         0.0000
          78          17         0.0000
          79          17         0.0000
          80          17         0.0000
          81          17         0.0000
          82          17         0.0000
          83          17         0.0000
          84          17         0.0000
          85          17         0.0000
          86          17         0.0000
          87          17         0.0000
          88          17         0.0000
          89          17         0.0000
          90          17         0.0000
          91          17         0.0000
          92          17         0.0000
          93          17         0.0000
          94          17         0.0000
          95          17         0.0000
          96          17         0.0000
          97          17         0.0412
          98          17         0.3263
          99          17         0.0000
         100          17         0.0000
         101          17         0.0000
         102          17         0.4848
         103          17         0.0000
         104          17         0.0000
         105          17         0.2313
         106          17         0.0000
         107          17        11.6178
         108          17        65.4463
         109          17        81.0035
         110          17        40.3676
         111          17         4.5185
         112          17         0.0000
         113          17         0.0000
         114          17         0.0000
         115          17         0.4581
         116          17         0.0000
         117          17         0.0000
         118          17        42.5801
         119          17        79.9001
         120          17        27.8595
           1          18         0.0000
           2          18         0.0000
           3          18         0.0000
           4          18         0.0000
           5          18         0.0000
           6          18         0.0000
           7          18         0.0000
           8          18         0.0000
           9          18         0.0000
          10          18         0.0000
          11          18         0.0000
          12          18         0.0000
          13          18         0.0000
          14          18         0.0000
          15          18         0.0000
          16          18         0.0000
          17          18         0.0000
          18          18         0.0000
          19          18         0.0000
          20          18         0.0000
          21          18         0.0000
          22          18         0.0000
          23          18         0.0000
          24          18         0.0000
          25          18         0.0000
          26          18         0.0000
          27          18         0.0000
          28          18         0.0000
          29          18         0.0000
          30          18         0.0000
          31          18         0.0000
          32          18         0.0000
          33          18         0.0000
          34          18         0.0000
          35          18         0.0000
          36          18       410.4891
          37          18      1006.2604
          38          18       645.9456
          39          18       162.9276
          40          18       122.7738
          41          18        66.3129
          42          18         8.6290
          43          18         0.0000
          44          18         0.0000
          45          18         0.7742
          46          18         0.0000
          47          18         0.0000
          48          18         0.0000
          49          18         0.0000
          50          18         0.0000
          51          18         0.0000
          52          18         0.0000
          53          18         0.0000
          54          18         0.0000
          55          18         0.0000
          56          18         0.0000
          57          18         0.0000
          58          18         0.0000
          59          18         0.0000
          60          18         0.0000
          61          18         0.0000
          62          18         0.0000
          63          18         0.0000
          64          18         0.0000
          65          18         1.0655
          66          18         1.9998
          67          18         0.0000
          68          18         0.0000
          69          18         0.0000
          70          18         0.0000
          71          18         0.0000
          72          18         4.3221
          73          18         0.0000
          74          18         0.0000
          75          18         0.0000
          76          18         0.0000
          77          18         0.0000
          78          18         0.0000
          79          18         0.0000
          80          18         0.0000
          81          18         0.0000
          82          18         0.0000
          83          18         0.0000
          84          18         0.0000
          85          18         0.0000
          86          18         0.0000
          87          18         0.0000
          88          18         0.0000
          89          18         0.0000
          90          18         0.0000
          91          18         0.0000
          92          18         0.0000
          93          18         0.0000
          94          18         0.0000
          95          18         0.0000
          96          18         0.0000
          97          18         0.0000
          98          18         0.1595
          99          18         4.2973
         100          18         0.0000
         101          18         0.0000
         102          18         0.0000
         103          18         0.0000
         104          18         0.0000
         105          18         0.0000
         106          18         0.0000
         107          18        34.3798
         108          18       169.2867
         109          18       255.7667
         110          18       172.9788
         111          18         4.7788
         112          18         0.0000
         113          18         3.7475
         114          18         0.0000
         115          18         0.0528
         116          18         0.0000
         117          18         0.0000
         118          18        19.2586
         119          18        48.2497
         120          18        19.7778
           1          19         0.0000
           2          19         0.0000
           3          19         0.0000
           4          19         0.0000
           5          19         0.0000
           6          19         0.0000
           7          19         0.0000
           8          19         0.0000
           9          19         0.0000
          10          19         0.0000
          11          19         0.0000
          12          19         0.0000
          13          19         0.0000
          14          19         0.0000
          15          19         0.0000
          16          19         0.0000
          17          19         0.0000
          18          19         0.0000
          19          19         0.0000
          20          19         0.0000
          21          19         0.0000
          22          19         0.0000
          23          19         0.0000
          24          19         0.0000
          25          19         0.0000
          26          19         0.0000
          27          19         0.0000
          28          19         0.0000
          29          19         0.0000
          30          19         0.0000
          31          19         0.0000
          32          19         0.0000
          33          19         0.0000
          34          19         0.0000
          35          19         0.0000
          36          19       628.7139
          37          19      1711.2404
          38          19       994.4041
          39          19       194.4431
          40          19       139.3073
          41          19        49.6878
          42          19        59.1788
          43          19        14.9709
          44          19         0.0000
          45          19         0.0000
          46          19         2.1410
          47          19         0.0000
          48          19         0.0000
          49          19         0.0000
          50          19         0.0000
          51          19         0.0000
          52          19         0.0000
          53          19         0.0000
          54          19         0.0000
          55          19         0.0000
          56          19         0.0000
          57          19         0.0000
          58          19         0.0000
          59          19         0.0000
          60          19         0.0000
          61          19         0.0000
          62          19         0.0000
          63          19         0.0000
          64          19         0.6274
          65          19         0.0000
          66          19        45.4903
          67          19       229.9889
          68          19       295.3683
          69          19       226.5130
          70          19       109.5897
          71          19         0.0000
          72          19         0.0000
          73          19         2.3058
          74          19         0.0000
          75          19         0.0000
          76          19         0.0000
          77          19         0.0000
          78          19         0.0000
          79          19         0.0000
          80          19         0.0000
          81          19         0.0000
          82          19         0.0000
          83          19         0.0000
          84          19         0.0000
          85          19         0.0000
          86          19         0.0000
          87          19         0.0000
          88          19         0.0000
          89          19         0.0000
          90          19         0.0000
          91          19         0.0000
          92          19         0.0000
          93          19         0.0000
          94          19         0.0000
          95          19         0.0000
          96          19         0.0000
          97          19         0.5060
          98          19         0.0000
          99          19        22.7869
         100          19        94.1630
         101          19        78.9575
         102          19        24.6068
         103          19         0.0000
         104          19         0.0000
         105          19        15.8563
         106          19        38.6112
         107          19        83.5507
         108          19       162.7848
         109          19       250.8276
         110          19       304.7778
         111          19       189.4129
         112          19        23.9646
         113          19         0.0000
         114          19         0.0000
         115          19         0.0000
         116          19         0.0761
         117          19         0.0000
         118          19         0.0345
         119          19         1.9107
         120          19         1.2821
           1          20         0.1928
           2          20         0.0106
           3          20         0.0000
           4          20         0.0000
           5          20         0.0000
           6          20         0.0000
           7          20         0.0000
           8          20         0.0000
           9          20         0.0000
          10          20         0.0000
          11          20         0.0000
          12          20         0.0000
          13          20         0.0000
          14          20         0.0000
          15          20         0.0000
          16          20         0.0000
          17          20         0.0000
          18          20         0.0000
          19          20         0.0000
          20          20         0.0000
          21          20         0.0000
          22          20         0.0000
          23          20         0.0000
          24          20         0.0000
          25          20         0.0000
          26          20         0.0000
          27          20         0.0000
          28          20         0.0000
          29          20         0.0000
          30          20         0.0000
          31          20         0.0000
          32          20         0.0000
          33          20         0.0000
          34          20         0.5778
          35          20         0.0000
          36          20       727.6745
          37          20      2050.7344
          38          20      1269.7112
          39          20       297.1900
          40          20       135.5267
          41          20        24.7621
          42          20       137.1974
          43          20       182.3155
          44          20        88.7645
          45          20         2.7503
          46          20         0.0000
          47          20         0.0000
          48          20         0.0000
          49          20         0.0000
          50          20         0.0000
          51          20         0.0000
          52          20         0.0000
          53          20         0.0000
          54          20         0.0000
          55          20         0.0000
          56          20         0.0000
          57          20         0.0000
          58          20         0.0000
          59          20         0.0000
          60          20         0.0000
          61          20         0.0000
          62          20         0.0000
          63          20         0.0000
          64          20         3.7280
          65          20         0.0000
          66          20        60.0416
          67          20       637.0909
          68          20      1077.5835
          69          20      1127.0096
          70          20       864.0968
          71          20       265.9850
          72          20         0.0000
          73          20         0.0000
          74          20         0.0000
          75          20         0.0000
          76          20         0.0000
          77          20         0.0000
          78          20         0.0000
          79          20         0.0000
          80          20         0.0000
          81          20         0.0000
          82          20         0.0000
          83          20         0.0000
          84          20         0.0000
          85          20         0.0000
          86          20         0.0000
          87          20         0.0000
          88          20         0.0000
          89          20         0.0000
          90          20         0.0000
          91          20         0.0000
          92          20         0.0000
          93          20         0.0000
          94          20         0.0000
          95          20         0.0000
          96          20         0.0000
          97          20         0.0000
          98          20         0.0000
          99          20        95.1083
         100          20       310.2533
         101          20       337.3746
         102          20       190.5749
         103          20        96.8845
         104          20        78.6190
         105          20       119.1657
         106          20       131.9795
         107          20       130.5436
         108          20       173.8091
         109          20       180.2867
         110          20       363.1954
         111          20       480.8100
         112          20       154.5993
         113          20         0.0000
         114          20         0.0000
         115          20         0.0000
         116          20         0.0000
         117          20         0.2334
         118          20         0.0000
         119          20         0.0000
         120          20         0.0000
           1          21         0.0000
