PLN_01x01
17
  i      j       Water     EvNeedl     EvBroad    DecNeedl    DecBroad    MixedFor   ClosShrub   OpenShrub     WoodSav     Savanna   Grassland     Wetland    Cropland       Urban Crop_NatVeg    Snow_Ice Bar_SparVeg
  1      1    0.000000    0.208275    0.000000    0.000000    0.000000    0.069427    0.000000    0.513975    0.069441    0.000000    0.118041    0.000000    0.000000    0.000000    0.006942    0.000000    0.013900
  2      1    0.013890    0.152782    0.000000    0.000000    0.000000    0.013897    0.000000    0.590222    0.034733    0.000000    0.173642    0.000000    0.000000    0.000000    0.000000    0.006946    0.013889
  3      1    0.006945    0.062475    0.000000    0.000000    0.000000    0.000000    0.000000    0.458305    0.097194    0.000000    0.277808    0.000000    0.000000    0.000000    0.000000    0.020839    0.076433
  4      1    0.034747    0.062453    0.000000    0.000000    0.000000    0.006938    0.000000    0.666682    0.034737    0.013881    0.138877    0.000000    0.000000    0.000000    0.000000    0.013901    0.027784
  5      1    0.145894    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.506858    0.013877    0.000000    0.159681    0.000000    0.000000    0.000000    0.000000    0.152859    0.020831
  6      1    0.006950    0.013888    0.000000    0.000000    0.000000    0.000000    0.000000    0.569446    0.055547    0.006938    0.326395    0.000000    0.000000    0.000000    0.000000    0.013890    0.006946
  7      1    0.000000    0.090224    0.000000    0.000000    0.000000    0.013899    0.000000    0.548626    0.069456    0.013877    0.194432    0.000000    0.000000    0.000000    0.000000    0.041686    0.027800
  8      1    0.048619    0.083285    0.000000    0.000000    0.000000    0.006938    0.000000    0.562444    0.013892    0.000000    0.131940    0.000000    0.000000    0.000000    0.000000    0.111189    0.041692
  9      1    0.069456    0.013894    0.000000    0.000000    0.000000    0.006950    0.000000    0.645717    0.055588    0.000000    0.076371    0.000000    0.000000    0.000000    0.000000    0.132022    0.000000
 10      1    0.000000    0.145845    0.000000    0.000000    0.006940    0.117993    0.000000    0.534769    0.069425    0.000000    0.125029    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 11      1    0.000000    0.131948    0.000000    0.000000    0.013879    0.256844    0.000000    0.416791    0.041671    0.000000    0.138867    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 12      1    0.000000    0.104154    0.000000    0.013892    0.027767    0.263883    0.000000    0.451393    0.069472    0.006946    0.062493    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 13      1    0.000000    0.263922    0.000000    0.000000    0.020833    0.361132    0.000000    0.243026    0.013890    0.000000    0.090255    0.000000    0.000000    0.006943    0.000000    0.000000    0.000000
 14      1    0.000000    0.201421    0.000000    0.000000    0.020822    0.249922    0.000000    0.277835    0.069429    0.000000    0.180571    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 15      1    0.000000    0.013894    0.000000    0.000000    0.000000    0.027767    0.000000    0.770863    0.027776    0.013883    0.124970    0.000000    0.000000    0.000000    0.000000    0.000000    0.020847
 16      1    0.000000    0.124991    0.000000    0.020832    0.000000    0.201418    0.000000    0.326358    0.083361    0.034722    0.194428    0.000000    0.000000    0.000000    0.000000    0.000000    0.013891
 17      1    0.000000    0.208377    0.000000    0.000000    0.006947    0.319497    0.000000    0.194363    0.062484    0.041696    0.166636    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 18      1    0.000000    0.249977    0.000000    0.000000    0.048641    0.326394    0.000000    0.138853    0.097225    0.034728    0.104181    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 19      1    0.000000    0.201412    0.000000    0.000000    0.027784    0.638850    0.000000    0.000000    0.076389    0.000000    0.034721    0.000000    0.006947    0.000000    0.013897    0.000000    0.000000
 20      1    0.000000    0.319521    0.000000    0.020815    0.013892    0.590243    0.000000    0.006942    0.034709    0.006938    0.006940    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 21      1    0.000000    0.402814    0.000000    0.013877    0.020822    0.375020    0.000000    0.027782    0.062485    0.020836    0.048601    0.000000    0.000000    0.000000    0.027764    0.000000    0.000000
 22      1    0.000000    0.159716    0.000000    0.000000    0.062489    0.618052    0.000000    0.006947    0.062522    0.062502    0.027772    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 23      1    0.000000    0.104168    0.000000    0.000000    0.034720    0.708385    0.000000    0.000000    0.027769    0.034705    0.076376    0.000000    0.013877    0.000000    0.000000    0.000000    0.000000
 24      1    0.000000    0.090283    0.000000    0.000000    0.118025    0.784753    0.000000    0.000000    0.000000    0.006940    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 25      1    0.000000    0.187492    0.000000    0.000000    0.055581    0.743032    0.000000    0.000000    0.006950    0.000000    0.000000    0.000000    0.000000    0.000000    0.006945    0.000000    0.000000
 26      1    0.000000    0.208365    0.000000    0.000000    0.055556    0.715250    0.000000    0.000000    0.013886    0.000000    0.000000    0.000000    0.000000    0.000000    0.006944    0.000000    0.000000
 27      1    0.000000    0.284786    0.000000    0.000000    0.013885    0.569300    0.000000    0.000000    0.013897    0.055594    0.055601    0.000000    0.006938    0.000000    0.000000    0.000000    0.000000
 28      1    0.000000    0.104213    0.000000    0.000000    0.069441    0.673643    0.000000    0.000000    0.020839    0.000000    0.000000    0.000000    0.076337    0.041645    0.013881    0.000000    0.000000
 29      1    0.000000    0.104204    0.000000    0.000000    0.138917    0.548666    0.000000    0.000000    0.020820    0.000000    0.013890    0.000000    0.111047    0.055514    0.006942    0.000000    0.000000
 30      1    0.000000    0.250054    0.000000    0.000000    0.145801    0.583328    0.000000    0.000000    0.013877    0.000000    0.000000    0.000000    0.006940    0.000000    0.000000    0.000000    0.000000
 31      1    0.000000    0.256931    0.000000    0.000000    0.013890    0.729179    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 32      1    0.000000    0.152718    0.000000    0.000000    0.055571    0.784773    0.000000    0.006938    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 33      1    0.000000    0.166678    0.020839    0.000000    0.048611    0.763873    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 34      1    0.000000    0.131908    0.048633    0.000000    0.062529    0.729141    0.000000    0.000000    0.006945    0.000000    0.000000    0.000000    0.000000    0.000000    0.020844    0.000000    0.000000
 35      1    0.000000    0.131931    0.000000    0.000000    0.090272    0.652751    0.000000    0.000000    0.013890    0.000000    0.000000    0.000000    0.000000    0.111157    0.000000    0.000000    0.000000
 36      1    0.000000    0.173549    0.013887    0.000000    0.097257    0.555533    0.000000    0.000000    0.000000    0.048617    0.000000    0.006940    0.000000    0.076436    0.027782    0.000000    0.000000
 37      1    0.000000    0.006941    0.006941    0.000000    0.090264    0.645875    0.000000    0.000000    0.027784    0.034709    0.000000    0.000000    0.000000    0.000000    0.187486    0.000000    0.000000
 38      1    0.000000    0.000000    0.000000    0.000000    0.118083    0.548554    0.000000    0.000000    0.041658    0.048607    0.000000    0.000000    0.048616    0.111145    0.083337    0.000000    0.000000
 39      1    0.000000    0.006944    0.000000    0.000000    0.055557    0.659673    0.000000    0.000000    0.034730    0.027761    0.000000    0.000000    0.000000    0.111161    0.104174    0.000000    0.000000
 40      1    0.000000    0.027769    0.000000    0.000000    0.083319    0.680611    0.000000    0.006947    0.006948    0.000000    0.000000    0.000000    0.138868    0.000000    0.055537    0.000000    0.000000
 41      1    0.000000    0.263930    0.000000    0.000000    0.062462    0.402790    0.006943    0.000000    0.006948    0.000000    0.000000    0.000000    0.236106    0.000000    0.020821    0.000000    0.000000
 42      1    0.000000    0.263867    0.000000    0.000000    0.062499    0.472237    0.000000    0.000000    0.020822    0.000000    0.000000    0.000000    0.138900    0.000000    0.041674    0.000000    0.000000
 43      1    0.000000    0.020822    0.000000    0.000000    0.027779    0.569393    0.000000    0.000000    0.041686    0.027777    0.000000    0.000000    0.222248    0.000000    0.090295    0.000000    0.000000
 44      1    0.000000    0.027773    0.000000    0.000000    0.118078    0.402681    0.000000    0.000000    0.041670    0.000000    0.000000    0.000000    0.312575    0.000000    0.097223    0.000000    0.000000
 45      1    0.000000    0.000000    0.000000    0.000000    0.090291    0.451455    0.000000    0.000000    0.034728    0.000000    0.000000    0.000000    0.388789    0.000000    0.034737    0.000000    0.000000
 46      1    0.000000    0.000000    0.000000    0.000000    0.118064    0.173612    0.000000    0.006941    0.013888    0.000000    0.000000    0.000000    0.555591    0.000000    0.131905    0.000000    0.000000
 47      1    0.000000    0.020851    0.000000    0.000000    0.111121    0.131928    0.000000    0.013881    0.000000    0.000000    0.000000    0.000000    0.638903    0.000000    0.083316    0.000000    0.000000
 48      1    0.000000    0.000000    0.000000    0.000000    0.020838    0.013894    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.937486    0.000000    0.027781    0.000000    0.000000
 49      1    0.000000    0.000000    0.000000    0.000000    0.027792    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.902739    0.000000    0.069469    0.000000    0.000000
 50      1    0.000000    0.000000    0.000000    0.000000    0.006941    0.006950    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.923602    0.000000    0.062507    0.000000    0.000000
 51      1    0.000000    0.000000    0.000000    0.000000    0.250010    0.187558    0.000000    0.000000    0.034741    0.000000    0.000000    0.000000    0.437407    0.000000    0.090284    0.000000    0.000000
