HR_01x01
           i           j   heigt(m a.s.l.)
          24          35         0.0000
          24          36         0.0000
          24          37         0.0000
          24          38         5.0405
          24          39        18.0152
          24          40        56.3493
          24          41       270.3791
          24          42       613.8748
          24          43       653.7026
          24          44       478.2190
          24          45       461.9225
          24          46       632.6515
          24          47       731.1211
          24          48       688.7144
          24          49       691.8003
          24          50       785.7389
          24          51       720.6575
          24          52       750.3406
          24          53       984.5142
          24          54       752.9688
          24          55       561.6183
          24          56       734.4426
          24          57       924.7407
          24          58      1263.7209
          24          59      1387.0229
          24          60      1400.5212
          24          61      1591.7581
          24          62      1544.2417
          24          63      1199.6055
          24          64      1037.7751
          24          65       971.5096
          25           1       374.4234
          25           2       502.8368
          25           3       709.2333
          25           4       808.6161
          25           5       906.9050
          25           6      1078.7432
          25           7      1053.5364
          25           8       917.7133
          25           9       727.4202
          25          10       490.5938
          25          11       279.5115
          25          12       121.6287
          25          13        19.3506
          25          14         0.0000
          25          15         0.0000
          25          16         0.4943
          25          17         0.0000
          25          18         0.0000
          25          19         0.0000
          25          20         0.0000
          25          21         0.0000
          25          22         0.0000
          25          23         0.0000
          25          24         0.0000
          25          25         0.0000
          25          26         0.0000
          25          27         0.0000
          25          28         0.0000
          25          29         0.0000
          25          30         0.0000
          25          31         0.0000
          25          32         0.0042
          25          33         0.0000
          25          34         6.3816
          25          35         9.7490
          25          36        21.9120
          25          37        38.4274
          25          38        21.2317
          25          39        22.4456
          25          40        23.8677
          25          41       210.5709
          25          42       520.6859
          25          43       555.5242
          25          44       549.4166
          25          45       664.1092
          25          46       678.6783
          25          47       561.2074
          25          48       495.5769
          25          49       541.2768
          25          50       552.9217
          25          51       536.9565
          25          52       803.7322
          25          53      1040.8595
          25          54       697.1622
          25          55       466.9194
          25          56       666.1877
          25          57       879.6880
          25          58      1131.4476
          25          59      1214.8838
          25          60      1218.9727
          25          61      1465.4568
          25          62      1599.2263
          25          63      1325.4105
          25          64      1073.2876
          25          65       959.2604
          26           1       355.1183
          26           2       501.5531
          26           3       798.5580
          26           4       859.6879
          26           5       861.4196
          26           6       988.8353
          26           7       919.4911
          26           8       603.0730
          26           9       279.3740
          26          10       140.5870
          26          11       141.8951
          26          12        87.8672
          26          13         3.1048
          26          14         0.0000
          26          15         0.0747
          26          16         0.0000
          26          17         0.0000
          26          18         0.0000
          26          19         0.0000
          26          20         0.0000
          26          21         0.0000
          26          22         0.0000
          26          23         0.0000
          26          24         0.0000
          26          25         0.0000
          26          26         0.0000
          26          27         0.0000
          26          28         0.0000
          26          29         0.0000
          26          30         0.0000
          26          31         0.0379
          26          32         0.0000
          26          33         0.0000
          26          34        15.0066
          26          35        31.7817
          26          36        73.9341
          26          37       124.7098
          26          38        83.3534
          26          39        68.8457
          26          40        55.3840
          26          41        45.3220
          26          42       240.0992
          26          43       632.0897
          26          44       966.8936
          26          45       938.1132
          26          46       722.7336
          26          47       577.7783
          26          48       443.7308
          26          49       388.1175
          26          50       368.3518
          26          51       496.2763
          26          52       974.0562
          26          53      1128.8495
          26          54       686.4905
          26          55       429.9446
          26          56       539.1104
          26          57       752.3469
          26          58      1008.5455
          26          59      1089.9148
          26          60      1152.6082
          26          61      1403.6589
          26          62      1486.7593
          26          63      1322.4490
          26          64      1127.6868
          26          65       988.1555
          27           1       300.6596
          27           2       468.1251
          27           3       725.0984
          27           4       712.9169
          27           5       638.4587
          27           6       668.7241
          27           7       689.3289
          27           8       543.9813
          27           9       297.2266
          27          10       130.8190
          27          11        68.4136
          27          12        28.3291
          27          13         0.0000
          27          14         0.0000
          27          15         0.0464
          27          16         0.0000
          27          17         0.0000
          27          18         0.0000
          27          19         0.0000
          27          20         0.0000
          27          21         0.0000
          27          22         0.0000
          27          23         0.0000
          27          24         0.0000
          27          25         0.0000
          27          26         0.0000
          27          27         0.0000
          27          28         0.0000
          27          29         0.0000
          27          30         0.0000
          27          31         0.0000
          27          32         0.5217
          27          33         0.0000
          27          34         8.0973
          27          35        28.4952
          27          36        55.9183
          27          37        83.0014
          27          38        75.8951
          27          39        63.5838
          27          40        21.8962
          27          41         0.0000
          27          42       245.5328
          27          43       896.9087
          27          44      1207.0703
          27          45       955.3661
          27          46       733.9749
          27          47       681.1245
          27          48       495.1291
          27          49       313.8939
          27          50       267.8982
          27          51       532.3167
          27          52      1111.4113
          27          53      1158.0464
          27          54       654.6832
          27          55       459.3486
          27          56       542.1033
          27          57       657.0822
          27          58       943.4022
          27          59      1206.0767
          27          60      1250.0616
          27          61      1298.8057
          27          62      1381.5721
          27          63      1278.0780
          27          64      1121.5532
          27          65      1030.5203
          28           1       290.8776
          28           2       411.9308
          28           3       570.7458
          28           4       576.1215
          28           5       539.0129
          28           6       553.1926
          28           7       572.0123
          28           8       454.2630
          28           9       278.1590
          28          10       129.0044
          28          11        27.8931
          28          12         0.0000
          28          13         0.0000
          28          14         0.3506
          28          15         0.0000
          28          16         0.0000
          28          17         0.0000
          28          18         0.0000
          28          19         0.0000
          28          20         0.0000
          28          21         0.0000
          28          22         0.0000
          28          23         0.0000
          28          24         0.0000
          28          25         0.0000
          28          26         0.0000
          28          27         0.0000
          28          28         0.0000
          28          29         0.0085
          28          30         0.0000
          28          31         0.0000
          28          32         1.3277
          28          33         3.5526
          28          34         0.8102
          28          35         5.0905
          28          36         5.8740
          28          37         0.0000
          28          38        35.4421
          28          39        79.6989
          28          40        43.3156
          28          41        93.8960
          28          42       527.2563
          28          43      1024.2833
          28          44      1045.9619
          28          45       863.1483
          28          46       766.1077
          28          47       607.8208
          28          48       404.7860
          28          49       295.8149
          28          50       258.1311
          28          51       701.8038
          28          52      1387.6404
          28          53      1185.0814
          28          54       562.2511
          28          55       508.8624
          28          56       833.5700
          28          57      1033.5939
          28          58      1241.0123
          28          59      1463.7606
          28          60      1294.6028
          28          61      1267.3058
          28          62      1457.4521
          28          63      1350.6801
          28          64      1173.1184
          28          65      1025.6183
          29           1       311.1977
          29           2       380.0017
          29           3       493.7823
          29           4       536.5411
          29           5       536.8912
          29           6       546.9044
          29           7       502.3299
          29           8       308.4583
          29           9       172.1769
          29          10        79.6412
          29          11         2.3407
          29          12         0.0000
          29          13         0.5448
          29          14         0.0000
          29          15         0.0000
          29          16         0.0000
          29          17         0.0000
          29          18         0.0000
          29          19         0.0000
          29          20         0.0000
          29          21         0.0000
          29          22         0.0000
          29          23         0.0000
          29          24         0.0000
          29          25         0.0000
          29          26         0.0000
          29          27         0.0000
          29          28         0.0127
          29          29         0.0000
          29          30         0.0000
          29          31         0.1430
          29          32         0.8471
          29          33         1.5036
          29          34         0.4456
          29          35         0.0000
          29          36         0.0012
          29          37         0.0078
          29          38        38.4606
          29          39        70.8062
          29          40       128.7904
          29          41       429.7328
          29          42       821.4514
          29          43       979.0120
          29          44       882.4794
          29          45       797.1230
          29          46       719.2249
          29          47       527.0776
          29          48       393.2776
          29          49       368.0735
          29          50       363.7452
          29          51       810.3717
          29          52      1415.3805
          29          53      1209.7122
          29          54       614.9756
          29          55       529.6668
          29          56      1020.8748
          29          57      1439.4480
          29          58      1474.0662
          29          59      1290.8562
          29          60      1050.0658
          29          61      1286.3823
          29          62      1474.8973
          29          63      1298.0710
          29          64      1146.2766
          29          65       971.3254
          30           1       372.8233
          30           2       423.0995
          30           3       506.8929
          30           4       510.4683
          30           5       507.8264
          30           6       446.6784
          30           7       337.0024
          30           8       201.6044
          30           9        64.8429
          30          10         7.1028
          30          11         0.0000
          30          12         0.0000
          30          13         0.0000
          30          14         0.0000
          30          15         0.0000
          30          16         0.0000
          30          17         0.0000
          30          18         0.0000
          30          19         0.0000
          30          20         0.0000
          30          21         0.0000
          30          22         0.0000
          30          23         0.0000
          30          24         0.0000
          30          25         0.0000
          30          26         0.0000
          30          27         0.0001
          30          28         0.0000
          30          29         0.0886
          30          30         0.8099
          30          31         1.3376
          30          32         0.8808
          30          33         0.0000
          30          34         0.0000
          30          35         3.0144
          30          36         4.0776
          30          37        22.9888
          30          38        34.0356
          30          39         0.0000
          30          40       262.3066
          30          41       793.2173
          30          42       923.3317
          30          43       809.0908
          30          44       765.0328
          30          45       645.9125
          30          46       553.8947
          30          47       500.8678
          30          48       427.2596
          30          49       383.8203
          30          50       544.3784
          30          51       870.5275
          30          52      1028.1858
          30          53       959.8826
          30          54       671.2516
          30          55       489.5944
          30          56       685.2441
          30          57       997.9894
          30          58      1245.9215
          30          59      1182.5780
          30          60       853.7935
          30          61      1073.4613
          30          62      1410.9310
          30          63      1185.3171
          30          64       956.9498
          30          65       908.1912
          31           1       430.6196
          31           2       462.1081
          31           3       485.2979
          31           4       424.9919
          31           5       461.3736
          31           6       419.4122
          31           7       212.8238
          31           8       104.2392
          31           9        21.3334
          31          10         0.0000
          31          11         0.0000
          31          12         0.2577
          31          13         0.0000
          31          14         0.0000
          31          15         0.0000
          31          16         0.0000
          31          17         0.0000
          31          18         0.0000
          31          19         0.0000
          31          20         0.0000
          31          21         0.0000
          31          22         0.0000
          31          23         0.0000
          31          24         0.0000
          31          25         0.0000
          31          26         0.0002
          31          27         0.0000
          31          28         0.0000
          31          29         0.3552
          31          30         1.3431
          31          31         1.4368
          31          32         0.0000
          31          33         0.0010
          31          34         0.0073
          31          35        57.6815
          31          36       213.1936
          31          37       212.0846
          31          38       109.0635
          31          39       183.8262
          31          40       619.1608
          31          41      1079.0728
          31          42       927.7535
          31          43       568.4920
          31          44       545.3101
          31          45       558.1451
          31          46       492.7101
          31          47       404.6672
          31          48       360.2164
          31          49       379.2265
          31          50       591.0380
          31          51       789.4344
          31          52       761.1252
          31          53       786.9980
          31          54       621.2665
          31          55       437.3326
          31          56       527.0275
          31          57       700.4500
          31          58      1089.2803
          31          59      1366.6387
          31          60      1039.7079
          31          61       892.7483
          31          62      1182.2144
          31          63      1122.7363
          31          64       946.5165
          31          65       940.2582
          32           1       487.1732
          32           2       487.8705
          32           3       451.2086
          32           4       377.0075
          32           5       384.2783
          32           6       361.3320
          32           7       180.8541
          32           8        62.5005
          32           9        17.0092
          32          10         0.0000
          32          11         0.1183
          32          12         0.0000
          32          13         0.0000
          32          14         0.0000
          32          15         0.0000
          32          16         0.0000
          32          17         0.0000
          32          18         0.0000
          32          19         0.0000
          32          20         0.0000
          32          21         0.0000
          32          22         0.0000
          32          23         0.0000
          32          24         0.0000
          32          25         0.0000
          32          26         0.0625
          32          27         0.0000
          32          28         0.0000
          32          29         0.0234
          32          30         0.7715
          32          31         0.0000
          32          32         0.0000
          32          33         0.0871
          32          34        83.6516
          32          35       528.3116
          32          36      1015.6552
          32          37       904.9067
          32          38       575.2305
          32          39       609.2725
          32          40       849.6440
          32          41      1055.7059
          32          42       896.3126
          32          43       563.3007
          32          44       535.5593
          32          45       635.5718
          32          46       529.8408
          32          47       312.6897
          32          48       369.3766
          32          49       531.9952
          32          50       505.5278
          32          51       458.2920
          32          52       594.5258
          32          53       736.4907
          32          54       582.2814
          32          55       633.1635
          32          56      1013.5731
          32          57      1158.0646
          32          58      1120.7979
          32          59      1163.1934
          32          60      1178.9736
          32          61      1040.6526
          32          62       926.9308
          32          63      1028.1411
          32          64      1069.4119
          32          65      1011.8039
          33           1       545.0034
          33           2       520.0917
          33           3       464.0370
          33           4       377.7897
          33           5       268.2092
          33           6       197.0610
          33           7       133.8479
          33           8        37.1039
          33           9         0.0000
          33          10         0.0000
          33          11         0.0000
          33          12         0.0000
          33          13         0.0000
          33          14         0.0000
          33          15         0.0000
          33          16         0.0000
          33          17         0.0000
          33          18         0.0000
          33          19         0.0000
          33          20         0.0000
          33          21         0.0000
          33          22         0.0000
          33          23         0.0000
          33          24         0.0000
          33          25         0.1394
          33          26         0.0000
          33          27         0.0000
          33          28         2.2971
          33          29         1.6255
          33          30         2.9983
          33          31         4.4903
          33          32         0.0020
          33          33         8.3115
          33          34       392.4842
          33          35       970.5388
          33          36      1270.0220
          33          37      1044.1111
          33          38       699.7283
          33          39       675.0253
          33          40       777.5781
          33          41       805.9863
          33          42       716.7257
          33          43       579.0139
          33          44       558.3346
          33          45       564.3824
          33          46       398.9448
          33          47       256.9666
          33          48       388.9321
          33          49       582.1546
          33          50       458.5446
          33          51       296.9743
          33          52       461.7890
          33          53       587.9920
          33          54       629.1887
          33          55       944.7491
          33          56      1267.8162
          33          57      1306.2014
          33          58      1044.7329
          33          59       729.2701
          33          60       941.3469
          33          61      1147.5339
          33          62       922.8278
          33          63       978.5287
          33          64      1059.3510
          33          65      1001.8838
          34           1       555.1068
          34           2       514.0009
          34           3       421.1549
          34           4       300.0619
          34           5       180.9117
          34           6       117.6866
          34           7        86.1965
          34           8        14.0664
          34           9         0.0000
          34          10         0.3414
          34          11         0.0000
          34          12         0.0000
          34          13         0.0000
          34          14         0.0000
          34          15         0.0000
          34          16         0.0000
          34          17         0.0000
          34          18         0.0000
          34          19         0.0000
          34          20         0.0000
          34          21         0.0000
          34          22         0.0000
          34          23         0.0000
          34          24         0.0042
          34          25         0.0000
          34          26         1.7461
          34          27         6.0144
          34          28         3.4439
          34          29         0.3588
          34          30         7.4148
          34          31        16.9900
          34          32         6.6605
          34          33       310.7576
          34          34       735.2454
          34          35       890.0593
          34          36       824.6105
          34          37       670.8297
          34          38       596.3717
          34          39       668.8812
          34          40       719.0716
          34          41       613.5604
          34          42       465.4221
          34          43       360.7035
          34          44       312.6640
          34          45       337.0382
          34          46       301.6855
          34          47       275.4764
          34          48       344.9050
          34          49       449.1243
          34          50       410.3654
          34          51       322.5469
          34          52       480.5955
          34          53       642.7739
          34          54       735.9233
          34          55       884.7741
          34          56       859.4172
          34          57       826.4261
          34          58       771.0774
          34          59       551.6111
          34          60       700.3765
          34          61      1023.0271
          34          62      1009.6592
          34          63       952.4728
          34          64       990.0317
          34          65      1016.5472
          35           1       526.2724
          35           2       448.8181
          35           3       314.2504
          35           4       196.5994
          35           5       131.4380
          35           6       102.0461
          35           7        48.0885
          35           8         2.0859
          35           9         0.0000
          35          10         0.0506
          35          11         0.0000
          35          12         0.0000
          35          13         0.0000
          35          14         0.0000
          35          15         0.0000
          35          16         0.0000
          35          17         0.0000
          35          18         0.0000
          35          19         0.0000
          35          20         0.0000
          35          21         0.0000
          35          22         0.0000
          35          23         0.0000
          35          24         0.0000
          35          25         0.0000
          35          26         3.9096
          35          27        18.8623
          35          28        22.8542
          35          29        21.4806
          35          30        31.6171
          35          31        29.9888
          35          32       214.4691
          35          33       754.2850
          35          34       847.9850
          35          35       631.6113
          35          36       534.3845
          35          37       549.0509
          35          38       710.8250
          35          39       745.6357
          35          40       569.3602
          35          41       381.5757
          35          42       265.4591
          35          43       206.4269
          35          44       157.6768
          35          45       267.9693
          35          46       398.2900
          35          47       317.0090
          35          48       292.6495
          35          49       379.3334
          35          50       374.1199
          35          51       322.3984
          35          52       604.9686
          35          53       911.3337
          35          54       809.0486
          35          55       642.3490
          35          56       458.3891
          35          57       371.1694
          35          58       430.1671
          35          59       484.7061
          35          60       642.4950
          35          61       863.4411
          35          62       910.0891
          35          63       856.0238
          35          64       978.7880
          35          65      1069.5103
          36           1       448.7827
          36           2       350.0154
          36           3       216.5072
          36           4       126.3726
          36           5        73.5598
          36           6        45.4587
          36           7        14.4982
          36           8         0.0000
          36           9         0.0000
          36          10         0.0000
          36          11         0.0000
          36          12         0.0000
          36          13         0.0000
          36          14         0.0000
          36          15         0.0000
          36          16         0.0000
          36          17         0.0000
          36          18         0.0000
          36          19         0.0000
          36          20         0.0000
          36          21         0.0000
          36          22         0.0000
          36          23         0.0000
          36          24         0.0000
          36          25         0.0000
          36          26         1.0015
          36          27        17.7252
          36          28        49.6508
          36          29        68.7886
          36          30        62.3139
          36          31       103.4408
          36          32       460.1526
          36          33       808.3239
          36          34       688.4523
          36          35       578.1649
          36          36       630.6188
          36          37       675.6239
          36          38       769.8964
          36          39       671.4981
          36          40       402.6996
          36          41       246.0228
          36          42       193.6845
          36          43       190.0606
          36          44       166.1098
          36          45       296.2536
          36          46       465.5690
          36          47       317.3338
          36          48       273.6484
          36          49       438.1691
          36          50       436.5346
          36          51       331.3054
          36          52       655.6940
          36          53      1009.3463
          36          54       762.7970
          36          55       500.1967
          36          56       365.4922
          36          57       262.8826
          36          58       295.4278
          36          59       410.5128
          36          60       601.4553
          36          61       777.5014
          36          62       800.3491
          36          63       841.9650
          36          64      1034.4763
          36          65      1099.6422
          37           1       370.8439
          37           2       270.5909
          37           3       156.5409
          37           4        75.3351
          37           5        47.0245
          37           6        63.9670
          37           7        42.9520
          37           8         2.8536
          37           9         0.0000
          37          10         0.0000
          37          11         0.0000
          37          12         0.0000
          37          13         0.0000
          37          14         0.0000
          37          15         0.0000
          37          16         0.0000
          37          17         0.0000
          37          18         0.0000
          37          19         0.0000
          37          20         0.0000
          37          21         0.0000
          37          22         0.0000
          37          23         0.0845
          37          24         0.0000
          37          25         0.0000
          37          26         0.0000
          37          27         2.3997
          37          28        39.5577
          37          29        88.2965
          37          30        50.3314
          37          31       273.1247
          37          32       723.4125
          37          33       733.8484
          37          34       615.6730
          37          35       734.5167
          37          36       826.4949
          37          37       818.9765
          37          38       739.1134
          37          39       529.8721
          37          40       325.4814
          37          41       251.1756
          37          42       197.4319
          37          43       164.3382
          37          44       143.7262
          37          45       273.1877
          37          46       452.8122
          37          47       333.1050
          37          48       287.6491
          37          49       469.4980
          37          50       463.4920
          37          51       304.2049
          37          52       532.3445
          37          53       842.0940
          37          54       608.8008
          37          55       382.4152
          37          56       339.8492
          37          57       288.6720
          37          58       310.6105
          37          59       397.4691
          37          60       571.4290
          37          61       843.9205
          37          62      1001.7365
          37          63       966.4169
          37          64      1037.1033
          37          65      1125.5049
          38           1       288.9886
          38           2       190.4328
          38           3       103.7704
          38           4        41.3686
          38           5       100.0815
          38           6       293.0568
          38           7       248.1986
          38           8        26.7138
          38           9         0.0000
          38          10         0.0000
          38          11         0.0000
          38          12         0.0000
          38          13         0.0000
          38          14         0.0000
          38          15         0.0000
          38          16         0.0000
          38          17         0.0000
          38          18         0.0000
          38          19         0.0000
          38          20         0.0000
          38          21         0.0000
          38          22         0.0000
          38          23         0.0000
          38          24         1.2916
          38          25         2.9314
          38          26         0.0000
          38          27         5.1108
          38          28        66.0479
          38          29       140.2587
          38          30       116.0345
          38          31       394.9000
          38          32       822.2534
          38          33       760.0144
          38          34       715.1882
          38          35       865.2439
          38          36       903.9335
          38          37       846.9886
          38          38       658.3525
          38          39       411.4197
          38          40       270.2875
          38          41       234.6639
          38          42       190.8162
          38          43       134.8314
          38          44        93.9732
          38          45       240.1941
          38          46       460.1772
          38          47       356.1505
          38          48       250.8587
          38          49       378.3745
          38          50       387.0333
          38          51       274.0051
          38          52       373.3636
          38          53       537.7059
          38          54       427.6127
          38          55       312.8670
          38          56       295.8377
          38          57       295.4283
          38          58       356.4128
          38          59       413.4582
          38          60       521.2891
          38          61       839.7629
          38          62      1095.3988
          38          63      1019.8825
          38          64       984.3444
          38          65      1093.6860
          39           1       206.8183
          39           2       121.0277
          39           3        60.3839
          39           4        25.5975
          39           5       192.9404
          39           6       523.7352
          39           7       404.0959
          39           8        31.7196
          39           9         0.0000
          39          10         0.0000
          39          11         0.0000
          39          12         0.0000
          39          13         0.0000
          39          14         0.0000
          39          15         0.0000
          39          16         0.0000
          39          17         0.0000
          39          18         0.0000
          39          19         0.0000
          39          20         0.0000
          39          21         0.0000
          39          22         0.0000
          39          23         0.0000
          39          24         3.0779
          39          25         5.8237
          39          26         5.6733
          39          27        32.2597
          39          28       129.3966
          39          29       251.3521
          39          30       351.9842
          39          31       549.1980
          39          32       707.5712
          39          33       701.4930
          39          34       717.3331
          39          35       832.9077
          39          36       899.9274
          39          37       715.1673
          39          38       449.7728
          39          39       319.4594
          39          40       266.0232
          39          41       235.1260
          39          42       201.2769
          39          43       140.0566
          39          44        79.9312
          39          45       196.1183
          39          46       372.4568
          39          47       287.3190
          39          48       198.7664
          39          49       263.8329
          39          50       303.9983
          39          51       316.2936
          39          52       300.2291
          39          53       291.4472
          39          54       304.2693
          39          55       298.3281
          39          56       277.8261
          39          57       309.8181
          39          58       385.2736
          39          59       393.8827
          39          60       453.4925
          39          61       697.1938
          39          62       907.2924
          39          63      1017.9165
          39          64      1077.6794
          39          65      1087.1538
          40           1       147.1436
          40           2        75.5121
          40           3        33.2997
          40           4        16.9375
          40           5       224.2343
          40           6       516.3903
          40           7       276.9206
          40           8         0.0000
          40           9         0.0000
          40          10         0.0001
          40          11         0.0000
          40          12         0.0000
          40          13         0.0000
          40          14         0.0000
          40          15         0.0000
          40          16         0.0000
          40          17         0.0000
          40          18         0.0000
          40          19         0.0000
          40          20         0.0000
          40          21         0.0000
          40          22         0.1989
          40          23         0.0000
          40          24         0.0000
          40          25         0.0012
          40          26         7.4630
          40          27        54.0495
          40          28       167.7265
          40          29       272.2684
          40          30       445.0707
          40          31       694.8842
          40          32       734.8726
          40          33       747.8643
          40          34       855.8246
          40          35       944.6355
          40          36       819.5063
          40          37       459.1548
          40          38       296.3561
          40          39       296.1229
          40          40       251.4332
          40          41       228.0188
          40          42       211.4743
          40          43       159.7339
          40          44       103.2785
          40          45       136.7564
          40          46       213.6713
          40          47       206.7094
          40          48       189.8806
          40          49       200.4323
          40          50       271.5775
          40          51       363.0684
          40          52       301.6953
          40          53       235.3794
          40          54       276.3114
          40          55       288.8341
          40          56       272.9043
          40          57       313.4203
          40          58       361.8699
          40          59       350.2034
          40          60       398.0195
          40          61       613.6895
          40          62       814.6628
          40          63      1015.0502
          40          64      1157.6639
          40          65      1107.2197
          41           1       109.1839
          41           2        48.3168
          41           3        24.6985
          41           4        18.5234
          41           5       194.3049
          41           6       473.8787
          41           7       283.0915
          41           8         0.0000
          41           9         0.0000
          41          10         0.0757
          41          11         0.0000
          41          12         0.0000
          41          13         0.0000
          41          14         0.0000
          41          15         0.0000
          41          16         0.0000
          41          17         0.0853
          41          18         0.0000
          41          19         0.0000
          41          20         0.0000
          41          21         0.0852
          41          22         0.2616
          41          23         0.0000
          41          24         0.0000
          41          25         2.9045
          41          26        36.4827
          41          27        90.3401
          41          28       198.5788
          41          29       213.8276
          41          30       374.8594
          41          31       749.2584
          41          32       823.9015
          41          33       846.8434
          41          34      1008.6946
          41          35       955.9193
          41          36       606.9343
          41          37       314.9875
          41          38       313.0044
          41          39       325.6815
          41          40       234.0223
          41          41       177.9266
          41          42       180.9574
          41          43       169.4675
          41          44       136.8143
          41          45       122.6948
          41          46       166.8962
          41          47       232.8672
          41          48       212.9591
          41          49       182.8735
          41          50       255.5003
          41          51       321.9807
          41          52       285.1647
          41          53       255.9270
          41          54       278.8286
